ORDER_ID,PART_ID,SUPPLIER_ID,WAREHOUSE_ID,ORDER_DATE,PROMISED_DATE,ACTUAL_DATE,ORDER_QTY,RECEIVED_QTY,UNIT_COST_KRW,ORDER_AMOUNT_KRW,DELAY_DAYS,ORDER_TYPE,STATUS
ORD000206,PT016,SUP002,WH002,2022-03-07,2022-03-17,2022-03-18,856,856,94425,80827800,0,BLANKET,DELIVERED
ORD000207,PT019,SUP003,WH004,2022-03-07,2022-03-14,2022-03-16,450,450,52844,23779800,0,REGULAR,DELIVERED
ORD000208,PT028,SUP010,WH008,2022-03-07,2022-03-12,2022-03-18,5950,5950,6160,36652000,0,REGULAR,DELIVERED
ORD000209,PT002,SUP004,WH002,2022-03-08,2022-03-29,2022-03-29,40,40,2084340,83373600,0,BLANKET,DELIVERED
ORD000210,PT001,SUP001,WH004,2022-03-09,2022-03-23,2022-03-26,27,27,1796412,48503124,0,REGULAR,DELIVERED
ORD000211,PT013,SUP003,WH003,2022-03-09,2022-03-14,2022-03-18,1740,1740,7931,13799940,0,REGULAR,DELIVERED
ORD000212,PT013,SUP003,WH008,2022-03-09,2022-03-14,2022-03-17,480,480,8222,3946560,0,REGULAR,DELIVERED
ORD000213,PT014,SUP005,WH002,2022-03-09,2022-03-16,2022-03-22,1700,1700,65434,111237800,0,BLANKET,DELIVERED
ORD000214,PT023,SUP010,WH003,2022-03-09,2022-03-10,2022-03-13,26800,26800,1549,41513200,0,EMERGENCY,DELIVERED
ORD000215,PT026,SUP010,WH003,2022-03-09,2022-03-12,2022-03-14,17600,17600,3452,60755200,0,REGULAR,DELIVERED
ORD000216,PT002,SUP004,WH006,2022-03-10,2022-03-31,,10,0,2007768,20077680,0,REGULAR,CANCELLED
ORD000217,PT023,SUP010,WH007,2022-03-10,2022-03-13,2022-03-15,3000,3000,1447,4341000,0,REGULAR,DELIVERED
ORD000218,PT025,SUP009,WH006,2022-03-10,2022-03-15,2022-04-09,3950,2967,11856,46831200,25,REGULAR,PARTIAL
ORD000219,PT027,SUP009,WH002,2022-03-10,2022-03-11,2022-04-06,65200,65200,822,53594400,26,EMERGENCY,DELAYED
ORD000220,PT028,SUP010,WH005,2022-03-10,2022-03-15,2022-03-17,7350,7350,6051,44474850,0,REGULAR,DELIVERED
ORD000221,PT013,SUP003,WH002,2022-03-11,2022-03-16,2022-03-17,1900,1900,8231,15638900,0,REGULAR,DELIVERED
ORD000222,PT015,SUP010,WH003,2022-03-11,2022-03-18,2022-03-18,1400,1400,21965,30751000,0,REGULAR,DELIVERED
ORD000223,PT002,SUP004,WH005,2022-03-12,2022-04-02,,16,0,2009746,32155936,0,BLANKET,CANCELLED
ORD000224,PT016,SUP002,WH008,2022-03-12,2022-03-22,2022-03-24,232,232,95501,22156232,0,REGULAR,DELIVERED
ORD000225,PT020,SUP006,WH005,2022-03-12,2022-03-19,2022-03-30,580,580,42347,24561260,11,REGULAR,DELAYED
ORD000226,PT025,SUP009,WH004,2022-03-13,2022-03-15,2022-04-04,5950,5950,11948,71090600,20,EMERGENCY,DELAYED
ORD000227,PT025,SUP009,WH005,2022-03-13,2022-03-18,2022-03-20,7350,7350,12115,89045250,0,BLANKET,DELIVERED
ORD000228,PT002,SUP004,WH006,2022-03-14,2022-04-04,2022-04-10,6,6,2076852,12461112,0,REGULAR,DELIVERED
ORD000229,PT027,SUP009,WH003,2022-03-14,2022-03-17,2022-04-08,22600,22600,833,18825800,22,REGULAR,DELAYED
ORD000230,PT029,SUP009,WH007,2022-03-14,2022-03-17,2022-04-03,2500,2500,4689,11722500,17,REGULAR,DELAYED
ORD000231,PT003,SUP006,WH004,2022-03-15,2022-04-02,2022-04-05,38,38,813786,30923868,0,REGULAR,DELIVERED
ORD000232,PT005,SUP004,WH006,2022-03-15,2022-03-29,2022-04-01,40,40,363462,14538480,0,BLANKET,DELIVERED
ORD000233,PT014,SUP005,WH004,2022-03-15,2022-03-18,2022-03-23,640,640,62881,40243840,0,EMERGENCY,DELIVERED
ORD000234,PT026,SUP010,WH008,2022-03-15,2022-03-18,2022-03-21,7200,7200,3504,25228800,0,REGULAR,DELIVERED
ORD000235,PT028,SUP010,WH001,2022-03-15,2022-03-20,2022-03-26,23950,23950,6094,145951300,0,BLANKET,DELIVERED
ORD000236,PT017,SUP005,WH007,2022-03-16,2022-03-23,2022-03-27,184,184,49606,9127504,0,REGULAR,DELIVERED
ORD000237,PT023,SUP010,WH008,2022-03-16,2022-03-19,2022-03-21,11300,11300,1569,17729700,0,REGULAR,DELIVERED
ORD000238,PT014,SUP005,WH008,2022-03-18,2022-03-21,2022-03-31,330,330,65538,21627540,10,EMERGENCY,DELAYED
ORD000239,PT025,SUP009,WH007,2022-03-18,2022-03-20,2022-04-10,2550,2550,11546,29442300,21,EMERGENCY,DELAYED
ORD000240,PT008,SUP007,WH004,2022-03-19,2022-04-02,2022-04-10,86,86,324288,27888768,8,REGULAR,DELAYED
ORD000241,PT004,SUP007,WH003,2022-03-20,2022-03-27,2022-03-30,68,68,642456,43687008,0,EMERGENCY,DELIVERED
ORD000242,PT022,SUP005,WH008,2022-03-20,2022-03-25,2022-03-30,192,192,69497,13343424,0,EMERGENCY,DELIVERED
ORD000243,PT023,SUP010,WH006,2022-03-20,2022-03-21,2022-03-21,6400,6400,1469,9401600,0,EMERGENCY,DELIVERED
ORD000244,PT004,SUP007,WH006,2022-03-21,2022-04-04,,28,0,627232,17562496,0,REGULAR,CANCELLED
ORD000245,PT019,SUP003,WH007,2022-03-21,2022-03-28,2022-03-28,140,140,57308,8023120,0,REGULAR,DELIVERED
ORD000246,PT025,SUP009,WH001,2022-03-21,2022-03-23,2022-03-26,23800,23800,12537,298380600,0,EMERGENCY,DELIVERED
ORD000247,PT003,SUP006,WH001,2022-03-22,2022-03-31,2022-04-04,128,128,870270,111394560,0,EMERGENCY,DELIVERED
ORD000248,PT021,SUP008,WH006,2022-03-23,2022-04-06,2022-05-01,154,154,192820,29694280,25,REGULAR,DELAYED
ORD000249,PT030,SUP010,WH007,2022-03-23,2022-03-26,2022-03-28,6000,6000,2222,13332000,0,BLANKET,DELIVERED
ORD000250,PT030,SUP010,WH007,2022-03-23,2022-03-26,2022-03-29,6000,6000,2195,13170000,0,REGULAR,DELIVERED
ORD000251,PT019,SUP003,WH006,2022-03-24,2022-03-31,2022-04-06,280,280,53233,14905240,0,BLANKET,DELIVERED
ORD000252,PT022,SUP005,WH004,2022-03-24,2022-04-03,2022-04-07,428,428,70390,30126920,0,REGULAR,DELIVERED
ORD000253,PT023,SUP010,WH003,2022-03-24,2022-03-27,2022-03-28,20600,20600,1507,31044200,0,REGULAR,DELIVERED
ORD000254,PT021,SUP008,WH001,2022-03-25,2022-04-08,,760,0,186895,142040200,0,REGULAR,CANCELLED
ORD000255,PT027,SUP009,WH002,2022-03-25,2022-03-28,,57800,0,797,46066600,0,REGULAR,CANCELLED
ORD000256,PT028,SUP010,WH007,2022-03-25,2022-03-30,,2600,0,5982,15553200,0,REGULAR,CANCELLED
ORD000257,PT030,SUP010,WH002,2022-03-25,2022-03-28,2022-03-30,40400,40400,2270,91708000,0,REGULAR,DELIVERED
ORD000258,PT004,SUP007,WH005,2022-03-26,2022-04-09,2022-04-09,38,38,602151,22881738,0,BLANKET,DELIVERED
ORD000259,PT001,SUP001,WH004,2022-03-27,2022-04-03,2022-04-06,41,41,1794787,73586267,0,EMERGENCY,DELIVERED
ORD000260,PT011,SUP010,WH007,2022-03-27,2022-04-03,2022-04-04,540,540,18226,9842040,0,REGULAR,DELIVERED
ORD000261,PT013,SUP003,WH006,2022-03-27,2022-04-01,2022-04-01,680,680,8344,5673920,0,REGULAR,DELIVERED
ORD000262,PT015,SUP010,WH004,2022-03-27,2022-04-03,2022-04-03,610,610,22539,13748790,0,REGULAR,DELIVERED
ORD000263,PT017,SUP005,WH002,2022-03-27,2022-04-03,2022-04-07,1384,1384,46331,64122104,0,REGULAR,DELIVERED
ORD000264,PT025,SUP009,WH004,2022-03-27,2022-04-01,2022-04-26,8650,8650,12017,103947050,25,REGULAR,DELAYED
ORD000265,PT011,SUP010,WH005,2022-03-28,2022-03-31,2022-03-31,1340,1340,18146,24315640,0,EMERGENCY,DELIVERED
ORD000266,PT017,SUP005,WH005,2022-03-28,2022-03-31,2022-04-01,472,472,49211,23227592,0,EMERGENCY,DELIVERED
ORD000267,PT019,SUP003,WH002,2022-03-28,2022-04-04,2022-04-07,990,990,57520,56944800,0,BLANKET,DELIVERED
ORD000268,PT024,SUP009,WH001,2022-03-28,2022-03-30,2022-04-05,13750,13750,8196,112695000,0,EMERGENCY,DELIVERED
ORD000269,PT019,SUP003,WH004,2022-03-29,2022-04-05,2022-04-05,680,680,54771,37244280,0,BLANKET,DELIVERED
ORD000270,PT028,SUP010,WH001,2022-03-29,2022-04-03,2022-04-04,24000,24000,6001,144024000,0,REGULAR,DELIVERED
ORD000271,PT009,SUP001,WH002,2022-03-30,2022-04-09,2022-04-11,132,132,245395,32392140,0,BLANKET,DELIVERED
ORD000272,PT011,SUP010,WH005,2022-03-30,2022-04-02,2022-04-02,1560,1560,17436,27200160,0,EMERGENCY,DELIVERED
ORD000273,PT018,SUP002,WH004,2022-03-30,2022-04-02,2022-04-03,612,612,75591,46261692,0,EMERGENCY,DELIVERED
ORD000274,PT021,SUP008,WH004,2022-03-30,2022-04-13,2022-05-01,274,274,182535,50014590,18,REGULAR,DELAYED
ORD000275,PT022,SUP005,WH001,2022-03-30,2022-04-09,2022-04-21,944,944,68118,64303392,12,BLANKET,DELAYED
ORD000276,PT022,SUP005,WH008,2022-03-30,2022-04-09,2022-04-13,224,224,65130,14589120,0,BLANKET,DELIVERED
ORD000277,PT024,SUP009,WH003,2022-03-30,2022-04-04,2022-04-20,6550,6550,8186,53618300,16,REGULAR,DELAYED
ORD000278,PT025,SUP009,WH008,2022-03-30,2022-04-04,2022-04-19,5450,5450,12131,66113950,15,REGULAR,DELAYED
ORD000279,PT011,SUP010,WH008,2022-03-31,2022-04-07,2022-04-08,1020,1020,17827,18183540,0,REGULAR,DELIVERED
ORD000280,PT018,SUP002,WH007,2022-03-31,2022-04-07,2022-04-07,112,112,80153,8977136,0,REGULAR,DELIVERED
ORD000281,PT022,SUP005,WH003,2022-03-31,2022-04-05,2022-04-05,576,576,67325,38779200,0,EMERGENCY,DELIVERED
ORD000282,PT030,SUP010,WH006,2022-03-31,2022-04-01,2022-04-01,6800,6800,2248,15286400,0,EMERGENCY,DELIVERED
ORD000283,PT002,SUP004,WH003,2022-04-01,2022-04-22,2022-04-26,33,33,1981001,65373033,0,REGULAR,DELIVERED
ORD000284,PT013,SUP003,WH003,2022-04-01,2022-04-06,2022-04-07,1380,1380,8019,11066220,0,REGULAR,DELIVERED
ORD000285,PT024,SUP009,WH001,2022-04-01,2022-04-06,2022-04-12,17200,17200,8434,145064800,0,REGULAR,DELIVERED
ORD000286,PT010,SUP003,WH001,2022-04-02,2022-04-09,2022-04-12,100,100,911704,91170400,0,EMERGENCY,DELIVERED
ORD000287,PT020,SUP006,WH008,2022-04-02,2022-04-05,2022-04-10,470,470,42420,19937400,0,EMERGENCY,DELIVERED
ORD000288,PT020,SUP006,WH004,2022-04-03,2022-04-06,2022-04-19,760,760,43722,33228720,13,EMERGENCY,DELAYED
ORD000289,PT027,SUP009,WH001,2022-04-03,2022-04-06,2022-04-06,87600,87600,786,68853600,0,REGULAR,DELIVERED
ORD000290,PT030,SUP010,WH003,2022-04-03,2022-04-06,2022-04-07,21800,21800,2254,49137200,0,REGULAR,DELIVERED
ORD000291,PT010,SUP003,WH006,2022-04-04,2022-04-11,,22,0,993813,21863886,0,EMERGENCY,CANCELLED
ORD000292,PT006,SUP002,WH003,2022-04-06,2022-04-16,2022-04-19,212,212,221539,46966268,0,BLANKET,DELIVERED
ORD000293,PT009,SUP001,WH001,2022-04-06,2022-04-16,2022-04-19,328,328,249807,81936696,0,REGULAR,DELIVERED
ORD000294,PT012,SUP010,WH002,2022-04-06,2022-04-11,2022-04-13,4620,4620,11880,54885600,0,BLANKET,DELIVERED
ORD000295,PT018,SUP002,WH008,2022-04-06,2022-04-13,2022-04-16,296,296,74539,22063544,0,BLANKET,DELIVERED
ORD000296,PT022,SUP005,WH007,2022-04-06,2022-04-16,2022-04-21,156,156,68277,10651212,0,BLANKET,DELIVERED
ORD000297,PT015,SUP010,WH008,2022-04-07,2022-04-14,2022-04-18,460,460,22976,10568960,0,BLANKET,DELIVERED
ORD000298,PT020,SUP006,WH007,2022-04-07,2022-04-14,2022-04-14,140,140,42943,6012020,0,BLANKET,DELIVERED
ORD000299,PT020,SUP006,WH008,2022-04-07,2022-04-14,2022-04-24,320,320,40819,13062080,10,REGULAR,DELAYED
ORD000300,PT023,SUP010,WH007,2022-04-07,2022-04-10,2022-04-11,3600,3600,1549,5576400,0,REGULAR,DELIVERED
ORD000301,PT029,SUP009,WH004,2022-04-07,2022-04-10,2022-04-21,10900,10900,4709,51328100,11,REGULAR,DELAYED
ORD000302,PT004,SUP007,WH003,2022-04-08,2022-04-22,2022-04-28,102,102,638294,65105988,0,REGULAR,DELIVERED
ORD000303,PT008,SUP007,WH004,2022-04-08,2022-04-15,2022-04-25,76,76,311773,23694748,10,EMERGENCY,DELAYED
ORD000304,PT012,SUP010,WH008,2022-04-08,2022-04-13,2022-04-14,1160,1160,11553,13401480,0,REGULAR,DELIVERED
ORD000305,PT019,SUP003,WH008,2022-04-08,2022-04-15,2022-04-18,300,300,54287,16286100,0,REGULAR,DELIVERED
ORD000306,PT029,SUP009,WH007,2022-04-08,2022-04-11,2022-04-15,3000,3000,4354,13062000,0,REGULAR,DELIVERED
ORD000307,PT005,SUP004,WH006,2022-04-09,2022-04-23,2022-04-23,32,32,372600,11923200,0,REGULAR,DELIVERED
ORD000308,PT011,SUP010,WH006,2022-04-09,2022-04-16,2022-04-19,580,580,18161,10533380,0,REGULAR,DELIVERED
ORD000309,PT014,SUP005,WH008,2022-04-09,2022-04-16,2022-04-17,320,320,63678,20376960,0,REGULAR,DELIVERED
ORD000310,PT021,SUP008,WH003,2022-04-09,2022-04-16,2022-04-21,512,512,182971,93681152,0,EMERGENCY,DELIVERED
ORD000311,PT002,SUP004,WH006,2022-04-10,2022-05-01,2022-05-15,10,10,2029197,20291970,14,REGULAR,DELAYED
ORD000312,PT016,SUP002,WH004,2022-04-11,2022-04-21,2022-04-28,528,528,92464,48820992,0,REGULAR,DELIVERED
ORD000313,PT017,SUP005,WH002,2022-04-11,2022-04-18,2022-04-19,1504,1504,47599,71588896,0,REGULAR,DELIVERED
ORD000314,PT019,SUP003,WH006,2022-04-11,2022-04-18,2022-04-18,230,230,52416,12055680,0,BLANKET,DELIVERED
ORD000315,PT001,SUP001,WH004,2022-04-12,2022-04-26,2022-04-27,25,25,1809422,45235550,0,BLANKET,DELIVERED
ORD000316,PT016,SUP002,WH004,2022-04-12,2022-04-22,,536,0,92734,49705424,0,REGULAR,CANCELLED
ORD000317,PT017,SUP005,WH005,2022-04-12,2022-04-19,2022-04-26,712,712,50036,35625632,0,REGULAR,DELIVERED
ORD000318,PT020,SUP006,WH007,2022-04-12,2022-04-19,,170,0,43169,7338730,0,REGULAR,CANCELLED
ORD000319,PT023,SUP010,WH008,2022-04-12,2022-04-15,2022-04-15,8000,8000,1527,12216000,0,REGULAR,DELIVERED
ORD000320,PT006,SUP002,WH005,2022-04-13,2022-04-23,2022-04-29,128,128,213956,27386368,0,REGULAR,DELIVERED
ORD000321,PT008,SUP007,WH001,2022-04-13,2022-04-27,2022-05-12,238,238,331358,78863204,15,BLANKET,DELAYED
ORD000322,PT020,SUP006,WH007,2022-04-13,2022-04-20,2022-04-21,150,150,43873,6580950,0,BLANKET,DELIVERED
ORD000323,PT027,SUP009,WH001,2022-04-13,2022-04-16,2022-04-23,93200,93200,790,73628000,0,BLANKET,DELIVERED
ORD000324,PT030,SUP010,WH001,2022-04-13,2022-04-16,2022-04-19,53600,53600,2123,113792800,0,BLANKET,DELIVERED
ORD000325,PT005,SUP004,WH004,2022-04-14,2022-04-28,2022-04-28,60,60,361774,21706440,0,REGULAR,DELIVERED
ORD000326,PT019,SUP003,WH008,2022-04-14,2022-04-21,2022-04-21,200,200,54183,10836600,0,REGULAR,DELIVERED
ORD000327,PT022,SUP005,WH003,2022-04-14,2022-04-24,2022-04-28,504,504,64630,32573520,0,REGULAR,DELIVERED
ORD000328,PT025,SUP009,WH005,2022-04-14,2022-04-19,2022-04-23,5550,5550,12341,68492550,0,REGULAR,DELIVERED
ORD000329,PT006,SUP002,WH006,2022-04-15,2022-04-25,2022-04-28,40,40,222578,8903120,0,REGULAR,DELIVERED
ORD000330,PT028,SUP010,WH005,2022-04-15,2022-04-20,2022-04-23,8850,8850,5827,51568950,0,REGULAR,DELIVERED
ORD000331,PT015,SUP010,WH004,2022-04-16,2022-04-23,2022-04-24,890,890,21916,19505240,0,REGULAR,DELIVERED
ORD000332,PT017,SUP005,WH002,2022-04-16,2022-04-23,2022-04-23,1312,1312,47795,62707040,0,REGULAR,DELIVERED
ORD000333,PT027,SUP009,WH006,2022-04-16,2022-04-19,2022-05-04,7400,7400,791,5853400,15,REGULAR,DELAYED
ORD000334,PT027,SUP009,WH007,2022-04-16,2022-04-19,2022-04-23,9600,9600,815,7824000,0,REGULAR,DELIVERED
ORD000335,PT001,SUP001,WH004,2022-04-17,2022-05-01,2022-05-04,38,38,1843007,70034266,0,REGULAR,DELIVERED
ORD000336,PT014,SUP005,WH002,2022-04-17,2022-04-24,2022-04-29,1470,1470,62603,92026410,0,REGULAR,DELIVERED
ORD000337,PT017,SUP005,WH001,2022-04-17,2022-04-24,2022-04-25,2704,2704,49171,132958384,0,BLANKET,DELIVERED
ORD000338,PT005,SUP004,WH003,2022-04-18,2022-05-02,2022-05-07,124,124,362523,44952852,0,REGULAR,DELIVERED
ORD000339,PT013,SUP003,WH007,2022-04-18,2022-04-23,2022-04-23,260,260,7944,2065440,0,REGULAR,DELIVERED
ORD000340,PT014,SUP005,WH008,2022-04-18,2022-04-25,2022-04-25,330,330,63261,20876130,0,REGULAR,DELIVERED
ORD000341,PT013,SUP003,WH008,2022-04-19,2022-04-24,2022-04-27,540,540,7671,4142340,0,BLANKET,DELIVERED
ORD000342,PT005,SUP004,WH004,2022-04-20,2022-04-27,2022-04-28,64,64,384334,24597376,0,EMERGENCY,DELIVERED
ORD000343,PT017,SUP005,WH001,2022-04-20,2022-04-27,2022-05-10,2376,2376,48222,114575472,13,REGULAR,DELAYED
ORD000344,PT024,SUP009,WH004,2022-04-20,2022-04-25,2022-04-27,8100,8100,8818,71425800,0,BLANKET,DELIVERED
ORD000345,PT027,SUP009,WH008,2022-04-20,2022-04-21,,14200,0,766,10877200,0,EMERGENCY,CANCELLED
ORD000346,PT002,SUP004,WH002,2022-04-21,2022-05-01,2022-05-08,45,45,1940276,87312420,0,EMERGENCY,DELIVERED
ORD000347,PT005,SUP004,WH002,2022-04-21,2022-05-05,2022-05-12,236,236,395125,93249500,0,REGULAR,DELIVERED
ORD000348,PT011,SUP010,WH004,2022-04-21,2022-04-28,2022-04-29,1800,1800,17501,31501800,0,BLANKET,DELIVERED
ORD000349,PT014,SUP005,WH003,2022-04-21,2022-04-28,2022-05-08,900,900,63581,57222900,10,REGULAR,DELAYED
ORD000350,PT028,SUP010,WH003,2022-04-21,2022-04-26,2022-04-29,12550,12550,5978,75023900,0,REGULAR,DELIVERED
ORD000351,PT028,SUP010,WH005,2022-04-21,2022-04-26,2022-04-29,7450,7450,6006,44744700,0,REGULAR,DELIVERED
ORD000352,PT004,SUP007,WH001,2022-04-22,2022-05-06,2022-05-06,200,200,595340,119068000,0,BLANKET,DELIVERED
ORD000353,PT014,SUP005,WH002,2022-04-22,2022-04-29,2022-05-13,1200,1200,63382,76058400,14,REGULAR,DELAYED
ORD000354,PT023,SUP010,WH006,2022-04-22,2022-04-23,2022-04-24,7900,7900,1556,12292400,0,EMERGENCY,DELIVERED
ORD000355,PT027,SUP009,WH002,2022-04-22,2022-04-25,2022-04-25,41000,41000,802,32882000,0,REGULAR,DELIVERED
ORD000356,PT004,SUP007,WH006,2022-04-23,2022-04-30,2022-05-04,20,20,649925,12998500,0,EMERGENCY,DELIVERED
ORD000357,PT006,SUP002,WH005,2022-04-23,2022-05-03,2022-05-03,132,132,227194,29989608,0,BLANKET,DELIVERED
ORD000358,PT013,SUP003,WH002,2022-04-23,2022-04-28,2022-04-30,2220,2220,7728,17156160,0,BLANKET,DELIVERED
ORD000359,PT013,SUP003,WH008,2022-04-23,2022-04-28,2022-04-29,940,940,7857,7385580,0,REGULAR,DELIVERED
ORD000360,PT014,SUP005,WH006,2022-04-23,2022-04-30,2022-05-01,260,260,66864,17384640,0,REGULAR,DELIVERED
ORD000361,PT017,SUP005,WH008,2022-04-23,2022-04-30,2022-05-05,408,408,48351,19727208,0,REGULAR,DELIVERED
ORD000362,PT020,SUP006,WH003,2022-04-23,2022-04-30,2022-05-05,820,820,40804,33459280,0,BLANKET,DELIVERED
ORD000363,PT023,SUP010,WH003,2022-04-23,2022-04-26,,24300,0,1467,35648100,0,REGULAR,CANCELLED
ORD000364,PT028,SUP010,WH006,2022-04-23,2022-04-28,2022-05-01,4200,4200,5717,24011400,0,BLANKET,DELIVERED
ORD000365,PT028,SUP010,WH007,2022-04-23,2022-04-28,2022-04-30,1950,1950,5870,11446500,0,REGULAR,DELIVERED
ORD000366,PT030,SUP010,WH004,2022-04-23,2022-04-26,2022-04-29,24600,24600,2111,51930600,0,REGULAR,DELIVERED
ORD000367,PT015,SUP010,WH003,2022-04-24,2022-05-01,2022-05-02,860,860,21298,18316280,0,REGULAR,DELIVERED
ORD000368,PT017,SUP005,WH003,2022-04-24,2022-04-27,2022-05-06,704,704,49911,35137344,9,EMERGENCY,DELAYED
ORD000369,PT026,SUP010,WH004,2022-04-24,2022-04-27,2022-04-30,11400,11400,3518,40105200,0,BLANKET,DELIVERED
ORD000370,PT027,SUP009,WH006,2022-04-24,2022-04-27,2022-05-03,13200,13200,769,10150800,0,BLANKET,DELIVERED
ORD000371,PT030,SUP010,WH003,2022-04-24,2022-04-25,2022-04-28,19800,19800,2276,45064800,0,EMERGENCY,DELIVERED
ORD000372,PT030,SUP010,WH005,2022-04-24,2022-04-25,,12200,0,2258,27547600,0,EMERGENCY,CANCELLED
ORD000373,PT004,SUP007,WH002,2022-04-25,2022-05-09,2022-05-11,146,146,616095,89949870,0,REGULAR,DELIVERED
ORD000374,PT030,SUP010,WH003,2022-04-25,2022-04-28,2022-05-01,18800,18800,2193,41228400,0,REGULAR,DELIVERED
ORD000375,PT030,SUP010,WH003,2022-04-25,2022-04-26,2022-04-29,34400,34400,2260,77744000,0,EMERGENCY,DELIVERED
ORD000376,PT013,SUP003,WH007,2022-04-26,2022-05-01,2022-05-02,360,360,8117,2922120,0,REGULAR,DELIVERED
ORD000377,PT024,SUP009,WH007,2022-04-26,2022-04-28,2022-05-01,2250,2250,8554,19246500,0,EMERGENCY,DELIVERED
ORD000378,PT019,SUP003,WH002,2022-04-27,2022-05-04,2022-05-06,770,770,55146,42462420,0,BLANKET,DELIVERED
ORD000379,PT020,SUP006,WH004,2022-04-27,2022-05-04,2022-05-14,790,790,40935,32338650,10,REGULAR,DELAYED
ORD000380,PT003,SUP006,WH002,2022-04-28,2022-05-16,2022-05-18,64,64,817741,52335424,0,BLANKET,DELIVERED
ORD000381,PT024,SUP009,WH001,2022-04-29,2022-05-04,2022-05-08,17600,17600,8836,155513600,0,REGULAR,DELIVERED
ORD000382,PT001,SUP001,WH003,2022-04-30,2022-05-14,2022-05-16,50,50,1749974,87498700,0,REGULAR,DELIVERED
ORD000383,PT019,SUP003,WH007,2022-04-30,2022-05-03,2022-05-06,150,150,55712,8356800,0,EMERGENCY,DELIVERED
ORD000384,PT024,SUP009,WH002,2022-04-30,2022-05-05,2022-05-12,17700,17700,8230,145671000,0,REGULAR,DELIVERED
ORD000385,PT015,SUP010,WH006,2022-05-01,2022-05-08,2022-05-08,450,450,20966,9434700,0,REGULAR,DELIVERED
ORD000386,PT029,SUP009,WH004,2022-05-01,2022-05-04,2022-05-29,13000,13000,4635,60255000,25,BLANKET,DELAYED
ORD000387,PT010,SUP003,WH002,2022-05-02,2022-05-09,2022-05-12,60,60,976466,58587960,0,EMERGENCY,DELIVERED
ORD000388,PT014,SUP005,WH005,2022-05-02,2022-05-09,2022-05-14,620,620,64824,40190880,0,REGULAR,DELIVERED
ORD000389,PT027,SUP009,WH004,2022-05-02,2022-05-05,2022-05-09,28200,28200,810,22842000,0,REGULAR,DELIVERED
ORD000390,PT017,SUP005,WH008,2022-05-03,2022-05-10,2022-05-25,376,376,48793,18346168,15,BLANKET,DELAYED
ORD000391,PT024,SUP009,WH005,2022-05-03,2022-05-08,2022-05-25,6200,6200,8552,53022400,17,REGULAR,DELAYED
ORD000392,PT030,SUP010,WH005,2022-05-03,2022-05-06,2022-05-08,15800,15800,2097,33132600,0,REGULAR,DELIVERED
ORD000393,PT004,SUP007,WH001,2022-05-05,2022-05-19,2022-05-23,144,144,594954,85673376,0,BLANKET,DELIVERED
ORD000394,PT012,SUP010,WH004,2022-05-05,2022-05-07,,1900,0,12540,23826000,0,EMERGENCY,CANCELLED
ORD000395,PT013,SUP003,WH001,2022-05-05,2022-05-07,2022-05-09,4540,4540,8113,36833020,0,EMERGENCY,DELIVERED
ORD000396,PT030,SUP010,WH001,2022-05-05,2022-05-08,2022-05-09,52600,52600,2184,114878400,0,REGULAR,DELIVERED
ORD000397,PT023,SUP010,WH005,2022-05-06,2022-05-09,2022-05-09,12600,12600,1462,18421200,0,REGULAR,DELIVERED
ORD000398,PT008,SUP007,WH004,2022-05-07,2022-05-21,2022-06-01,86,86,321332,27634552,11,REGULAR,DELAYED
ORD000399,PT009,SUP001,WH006,2022-05-07,2022-05-12,2022-05-12,48,48,257767,12372816,0,EMERGENCY,DELIVERED
ORD000400,PT011,SUP010,WH007,2022-05-07,2022-05-14,2022-05-17,420,420,17711,7438620,0,BLANKET,DELIVERED
ORD000401,PT017,SUP005,WH005,2022-05-07,2022-05-14,2022-05-17,672,672,48586,32649792,0,REGULAR,DELIVERED
ORD000402,PT026,SUP010,WH003,2022-05-07,2022-05-10,2022-05-13,9100,9100,3444,31340400,0,BLANKET,DELIVERED
ORD000403,PT027,SUP009,WH002,2022-05-07,2022-05-10,2022-05-13,58200,58200,835,48597000,0,BLANKET,DELIVERED
ORD000404,PT028,SUP010,WH006,2022-05-07,2022-05-09,2022-05-18,4750,4750,5956,28291000,9,EMERGENCY,DELAYED
ORD000405,PT002,SUP004,WH001,2022-05-08,2022-05-18,2022-05-18,75,75,2076461,155734575,0,EMERGENCY,DELIVERED
ORD000406,PT007,SUP001,WH005,2022-05-08,2022-05-26,2022-05-28,32,32,479010,15328320,0,REGULAR,DELIVERED
ORD000407,PT011,SUP010,WH002,2022-05-08,2022-05-15,2022-05-15,3240,3240,17838,57795120,0,REGULAR,DELIVERED
ORD000408,PT012,SUP010,WH001,2022-05-08,2022-05-13,2022-05-14,6680,6680,12013,80246840,0,REGULAR,DELIVERED
ORD000409,PT013,SUP003,WH004,2022-05-08,2022-05-13,2022-05-14,840,840,7766,6523440,0,REGULAR,DELIVERED
ORD000410,PT020,SUP006,WH007,2022-05-08,2022-05-15,2022-05-18,160,160,43397,6943520,0,REGULAR,DELIVERED
ORD000411,PT029,SUP009,WH001,2022-05-08,2022-05-11,2022-05-16,38200,38200,4596,175567200,0,REGULAR,DELIVERED
ORD000412,PT026,SUP010,WH003,2022-05-09,2022-05-12,,10200,0,3408,34761600,0,REGULAR,CANCELLED
