DEMAND_ID,PART_ID,WAREHOUSE_ID,YEAR_MONTH,DEMAND_TYPE_ACTUAL,DEMAND_QTY,FORECAST_QTY,FORECAST_ERROR_PCT,UNIT_COST_KRW,DEMAND_AMOUNT_KRW
DMD000356,PT020,WH008,2022-02,REGULAR,54,,,42000,2268000
DMD000357,PT021,WH001,2022-02,REGULAR,112,120,7.14,185000,20720000
DMD000358,PT021,WH002,2022-02,REGULAR,85,,,185000,15725000
DMD000359,PT021,WH003,2022-02,REGULAR,51,50,1.96,185000,9435000
DMD000360,PT021,WH004,2022-02,REGULAR,33,,,185000,6105000
DMD000361,PT021,WH005,2022-02,EMERGENCY,29,27,6.9,185000,5365000
DMD000362,PT021,WH006,2022-02,REGULAR,17,17,0.0,185000,3145000
DMD000363,PT021,WH007,2022-02,REGULAR,9,9,0.0,185000,1665000
DMD000364,PT021,WH008,2022-02,EMERGENCY,19,18,5.26,185000,3515000
DMD000365,PT022,WH001,2022-02,REGULAR,128,140,9.38,68000,8704000
DMD000366,PT022,WH002,2022-02,REGULAR,109,96,11.93,68000,7412000
DMD000367,PT022,WH003,2022-02,REGULAR,60,,,68000,4080000
DMD000368,PT022,WH004,2022-02,REGULAR,51,45,11.76,68000,3468000
DMD000369,PT022,WH005,2022-02,REGULAR,42,,,68000,2856000
DMD000370,PT022,WH006,2022-02,REGULAR,19,,,68000,1292000
DMD000371,PT022,WH007,2022-02,REGULAR,14,13,7.14,68000,952000
DMD000372,PT022,WH008,2022-02,REGULAR,25,21,16.0,68000,1700000
DMD000373,PT023,WH001,2022-02,REGULAR,2703,2746,1.59,1500,4054500
DMD000374,PT023,WH002,2022-02,REGULAR,2012,2302,14.41,1500,3018000
DMD000375,PT023,WH003,2022-02,REGULAR,1097,1045,4.74,1500,1645500
DMD000376,PT023,WH004,2022-02,REGULAR,969,1037,7.02,1500,1453500
DMD000377,PT023,WH005,2022-02,REGULAR,736,805,9.38,1500,1104000
DMD000378,PT023,WH006,2022-02,REGULAR,427,452,5.85,1500,640500
DMD000379,PT023,WH007,2022-02,REGULAR,286,,,1500,429000
DMD000380,PT023,WH008,2022-02,REGULAR,535,461,13.83,1500,802500
DMD000381,PT024,WH001,2022-02,REGULAR,763,766,0.39,8500,6485500
DMD000382,PT024,WH002,2022-02,REGULAR,635,683,7.56,8500,5397500
DMD000383,PT024,WH003,2022-02,REGULAR,367,407,10.9,8500,3119500
DMD000384,PT024,WH004,2022-02,REGULAR,271,302,11.44,8500,2303500
DMD000385,PT024,WH005,2022-02,REGULAR,271,309,14.02,8500,2303500
DMD000386,PT024,WH006,2022-02,REGULAR,125,125,0.0,8500,1062500
DMD000387,PT024,WH007,2022-02,REGULAR,87,,,8500,739500
DMD000388,PT024,WH008,2022-02,REGULAR,178,168,5.62,8500,1513000
DMD000389,PT025,WH001,2022-02,REGULAR,2322,2393,3.06,12000,27864000
DMD000390,PT025,WH002,2022-02,REGULAR,1751,1510,13.76,12000,21012000
DMD000391,PT025,WH003,2022-02,REGULAR,982,915,6.82,12000,11784000
DMD000392,PT025,WH004,2022-02,REGULAR,858,,,12000,10296000
DMD000393,PT025,WH005,2022-02,REGULAR,656,691,5.34,12000,7872000
DMD000394,PT025,WH006,2022-02,EMERGENCY,313,339,8.31,12000,3756000
DMD000395,PT025,WH007,2022-02,REGULAR,205,196,4.39,12000,2460000
DMD000396,PT025,WH008,2022-02,REGULAR,456,480,5.26,12000,5472000
DMD000397,PT026,WH001,2022-02,REGULAR,1753,1791,2.17,3500,6135500
DMD000398,PT026,WH002,2022-02,REGULAR,1322,1222,7.56,3500,4627000
DMD000399,PT026,WH003,2022-02,REGULAR,848,819,3.42,3500,2968000
DMD000400,PT026,WH004,2022-02,REGULAR,599,589,1.67,3500,2096500
DMD000401,PT026,WH005,2022-02,REGULAR,516,514,0.39,3500,1806000
DMD000402,PT026,WH006,2022-02,REGULAR,289,323,11.76,3500,1011500
DMD000403,PT026,WH007,2022-02,REGULAR,165,182,10.3,3500,577500
DMD000404,PT026,WH008,2022-02,REGULAR,349,,,3500,1221500
DMD000405,PT027,WH001,2022-02,REGULAR,4852,5160,6.35,800,3881600
DMD000406,PT027,WH002,2022-02,REGULAR,3467,3476,0.26,800,2773600
DMD000407,PT027,WH003,2022-02,REGULAR,1903,,,800,1522400
DMD000408,PT027,WH004,2022-02,REGULAR,1425,1368,4.0,800,1140000
DMD000409,PT027,WH005,2022-02,REGULAR,1363,1193,12.47,800,1090400
DMD000410,PT027,WH006,2022-02,REGULAR,742,747,0.67,800,593600
DMD000411,PT027,WH007,2022-02,REGULAR,479,,,800,383200
DMD000412,PT027,WH008,2022-02,REGULAR,925,974,5.3,800,740000
DMD000413,PT028,WH001,2022-02,KIT,1951,1764,9.58,6000,11706000
DMD000414,PT028,WH002,2022-02,KIT,1516,,,6000,9096000
DMD000415,PT028,WH003,2022-02,KIT,728,773,6.18,6000,4368000
DMD000416,PT028,WH004,2022-02,KIT,704,651,7.53,6000,4224000
DMD000417,PT028,WH005,2022-02,KIT,479,483,0.84,6000,2874000
DMD000418,PT028,WH006,2022-02,KIT,305,,,6000,1830000
DMD000419,PT028,WH007,2022-02,KIT,185,188,1.62,6000,1110000
DMD000420,PT028,WH008,2022-02,KIT,466,476,2.15,6000,2796000
DMD000421,PT029,WH001,2022-02,KIT,2144,2142,0.09,4500,9648000
DMD000422,PT029,WH002,2022-02,KIT,1876,2047,9.12,4500,8442000
DMD000423,PT029,WH003,2022-02,KIT,863,,,4500,3883500
DMD000424,PT029,WH004,2022-02,KIT,701,661,5.71,4500,3154500
DMD000425,PT029,WH005,2022-02,KIT,731,650,11.08,4500,3289500
DMD000426,PT029,WH006,2022-02,KIT,312,290,7.05,4500,1404000
DMD000427,PT029,WH007,2022-02,KIT,309,319,3.24,4500,1390500
DMD000428,PT029,WH008,2022-02,KIT,395,404,2.28,4500,1777500
DMD000429,PT030,WH001,2022-02,REGULAR,3789,3805,0.42,2200,8335800
DMD000430,PT030,WH002,2022-02,REGULAR,2596,,,2200,5711200
DMD000431,PT030,WH003,2022-02,REGULAR,1621,1482,8.57,2200,3566200
DMD000432,PT030,WH004,2022-02,REGULAR,1146,1277,11.43,2200,2521200
DMD000433,PT030,WH005,2022-02,REGULAR,1073,1184,10.34,2200,2360600
DMD000434,PT030,WH006,2022-02,REGULAR,581,626,7.75,2200,1278200
DMD000435,PT030,WH007,2022-02,REGULAR,352,319,9.38,2200,774400
DMD000436,PT030,WH008,2022-02,REGULAR,658,710,7.9,2200,1447600
DMD000437,PT001,WH001,2022-03,REGULAR,45,,,1800000,81000000
DMD000438,PT001,WH002,2022-03,REGULAR,0,0,,1800000,0
DMD000439,PT001,WH003,2022-03,REGULAR,22,,,1800000,39600000
DMD000440,PT001,WH004,2022-03,REGULAR,0,,,1800000,0
DMD000441,PT001,WH005,2022-03,REGULAR,0,0,,1800000,0
DMD000442,PT001,WH006,2022-03,REGULAR,0,0,,1800000,0
DMD000443,PT002,WH001,2022-03,REGULAR,0,0,,2000000,0
DMD000444,PT002,WH002,2022-03,REGULAR,24,22,8.33,2000000,48000000
DMD000445,PT002,WH003,2022-03,REGULAR,0,0,,2000000,0
DMD000446,PT002,WH004,2022-03,REGULAR,7,8,14.29,2000000,14000000
DMD000447,PT002,WH005,2022-03,REGULAR,9,7,22.22,2000000,18000000
DMD000448,PT002,WH006,2022-03,REGULAR,5,5,0.0,2000000,10000000
DMD000449,PT003,WH001,2022-03,REGULAR,0,,,850000,0
DMD000450,PT003,WH002,2022-03,REGULAR,42,37,11.9,850000,35700000
DMD000451,PT003,WH003,2022-03,REGULAR,0,0,,850000,0
DMD000452,PT003,WH004,2022-03,REGULAR,0,0,,850000,0
DMD000453,PT003,WH005,2022-03,REGULAR,13,14,7.69,850000,11050000
DMD000454,PT003,WH006,2022-03,REGULAR,3,,,850000,2550000
DMD000455,PT004,WH001,2022-03,REGULAR,0,0,,620000,0
DMD000456,PT004,WH002,2022-03,REGULAR,0,,,620000,0
DMD000457,PT004,WH003,2022-03,REGULAR,27,29,7.41,620000,16740000
DMD000458,PT004,WH004,2022-03,REGULAR,32,29,9.38,620000,19840000
DMD000459,PT004,WH005,2022-03,REGULAR,0,0,,620000,0
DMD000460,PT004,WH006,2022-03,REGULAR,0,0,,620000,0
DMD000461,PT005,WH001,2022-03,KIT,75,84,12.0,380000,28500000
DMD000462,PT005,WH002,2022-03,KIT,53,51,3.77,380000,20140000
DMD000463,PT005,WH003,2022-03,KIT,40,37,7.5,380000,15200000
DMD000464,PT005,WH004,2022-03,KIT,26,24,7.69,380000,9880000
DMD000465,PT005,WH005,2022-03,KIT,24,25,4.17,380000,9120000
DMD000466,PT005,WH006,2022-03,KIT,12,12,0.0,380000,4560000
DMD000467,PT006,WH001,2022-03,REGULAR,147,,,220000,32340000
DMD000468,PT006,WH002,2022-03,REGULAR,112,,,220000,24640000
DMD000469,PT006,WH003,2022-03,REGULAR,58,65,12.07,220000,12760000
DMD000470,PT006,WH004,2022-03,REGULAR,54,53,1.85,220000,11880000
DMD000471,PT006,WH005,2022-03,REGULAR,47,49,4.26,220000,10340000
DMD000472,PT006,WH006,2022-03,REGULAR,19,19,0.0,220000,4180000
DMD000473,PT007,WH001,2022-03,REGULAR,93,,,480000,44640000
DMD000474,PT007,WH002,2022-03,REGULAR,0,0,,480000,0
DMD000475,PT007,WH003,2022-03,REGULAR,0,0,,480000,0
DMD000476,PT007,WH004,2022-03,REGULAR,33,28,15.15,480000,15840000
DMD000477,PT007,WH005,2022-03,REGULAR,0,0,,480000,0
DMD000478,PT007,WH006,2022-03,REGULAR,9,10,11.11,480000,4320000
DMD000479,PT008,WH001,2022-03,REGULAR,0,,,320000,0
DMD000480,PT008,WH002,2022-03,REGULAR,0,,,320000,0
DMD000481,PT008,WH003,2022-03,REGULAR,0,0,,320000,0
DMD000482,PT008,WH004,2022-03,REGULAR,41,44,7.32,320000,13120000
DMD000483,PT008,WH005,2022-03,REGULAR,38,38,0.0,320000,12160000
DMD000484,PT008,WH006,2022-03,REGULAR,8,,,320000,2560000
DMD000485,PT009,WH001,2022-03,REGULAR,0,0,,250000,0
DMD000486,PT009,WH002,2022-03,EMERGENCY,130,138,6.15,250000,32500000
DMD000487,PT009,WH006,2022-03,AS,20,,,250000,5000000
DMD000488,PT009,WH007,2022-03,REGULAR,0,0,,250000,0
DMD000489,PT010,WH001,2022-03,REGULAR,43,40,6.98,950000,40850000
DMD000490,PT010,WH002,2022-03,REGULAR,32,33,3.12,950000,30400000
DMD000491,PT010,WH003,2022-03,REGULAR,16,,,950000,15200000
DMD000492,PT010,WH004,2022-03,REGULAR,14,14,0.0,950000,13300000
DMD000493,PT010,WH005,2022-03,REGULAR,12,10,16.67,950000,11400000
DMD000494,PT010,WH006,2022-03,REGULAR,6,5,16.67,950000,5700000
DMD000495,PT011,WH001,2022-03,REGULAR,999,,,18000,17982000
DMD000496,PT011,WH002,2022-03,REGULAR,656,657,0.15,18000,11808000
DMD000497,PT011,WH003,2022-03,REGULAR,401,403,0.5,18000,7218000
DMD000498,PT011,WH004,2022-03,REGULAR,316,277,12.34,18000,5688000
DMD000499,PT011,WH005,2022-03,REGULAR,305,306,0.33,18000,5490000
DMD000500,PT011,WH006,2022-03,REGULAR,131,143,9.16,18000,2358000
DMD000501,PT011,WH007,2022-03,REGULAR,94,100,6.38,18000,1692000
DMD000502,PT011,WH008,2022-03,REGULAR,174,151,13.22,18000,3132000
DMD000503,PT012,WH001,2022-03,REGULAR,1173,,,12000,14076000
DMD000504,PT012,WH002,2022-03,REGULAR,734,793,8.04,12000,8808000
DMD000505,PT012,WH003,2022-03,REGULAR,532,519,2.44,12000,6384000
DMD000506,PT012,WH004,2022-03,REGULAR,369,414,12.2,12000,4428000
DMD000507,PT012,WH005,2022-03,REGULAR,335,338,0.9,12000,4020000
DMD000508,PT012,WH006,2022-03,REGULAR,157,,,12000,1884000
DMD000509,PT012,WH007,2022-03,EMERGENCY,108,99,8.33,12000,1296000
DMD000510,PT012,WH008,2022-03,REGULAR,195,205,5.13,12000,2340000
DMD000511,PT013,WH001,2022-03,REGULAR,724,669,7.6,8000,5792000
DMD000512,PT013,WH002,2022-03,REGULAR,515,549,6.6,8000,4120000
DMD000513,PT013,WH003,2022-03,REGULAR,344,371,7.85,8000,2752000
DMD000514,PT013,WH004,2022-03,EMERGENCY,227,199,12.33,8000,1816000
DMD000515,PT013,WH005,2022-03,REGULAR,220,190,13.64,8000,1760000
DMD000516,PT013,WH006,2022-03,REGULAR,105,96,8.57,8000,840000
DMD000517,PT013,WH007,2022-03,REGULAR,65,60,7.69,8000,520000
DMD000518,PT013,WH008,2022-03,REGULAR,150,154,2.67,8000,1200000
DMD000519,PT014,WH001,2022-03,REGULAR,347,309,10.95,65000,22555000
DMD000520,PT014,WH002,2022-03,REGULAR,254,220,13.39,65000,16510000
DMD000521,PT014,WH003,2022-03,REGULAR,174,180,3.45,65000,11310000
DMD000522,PT014,WH004,2022-03,REGULAR,125,141,12.8,65000,8125000
DMD000523,PT014,WH005,2022-03,REGULAR,114,111,2.63,65000,7410000
DMD000524,PT014,WH006,2022-03,REGULAR,52,51,1.92,65000,3380000
DMD000525,PT014,WH007,2022-03,REGULAR,34,37,8.82,65000,2210000
DMD000526,PT014,WH008,2022-03,REGULAR,72,73,1.39,65000,4680000
DMD000527,PT015,WH001,2022-03,REGULAR,379,395,4.22,22000,8338000
DMD000528,PT015,WH002,2022-03,REGULAR,320,,,22000,7040000
DMD000529,PT015,WH003,2022-03,REGULAR,168,176,4.76,22000,3696000
DMD000530,PT015,WH004,2022-03,REGULAR,150,,,22000,3300000
DMD000531,PT015,WH005,2022-03,REGULAR,125,124,0.8,22000,2750000
DMD000532,PT015,WH006,2022-03,REGULAR,57,48,15.79,22000,1254000
DMD000533,PT015,WH007,2022-03,REGULAR,43,,,22000,946000
DMD000534,PT015,WH008,2022-03,REGULAR,79,81,2.53,22000,1738000
DMD000535,PT016,WH001,2022-03,REGULAR,259,280,8.11,95000,24605000
DMD000536,PT016,WH002,2022-03,REGULAR,181,168,7.18,95000,17195000
DMD000537,PT016,WH003,2022-03,REGULAR,107,,,95000,10165000
DMD000538,PT016,WH004,2022-03,REGULAR,83,93,12.05,95000,7885000
DMD000539,PT016,WH005,2022-03,REGULAR,70,64,8.57,95000,6650000
DMD000540,PT016,WH006,2022-03,REGULAR,34,34,0.0,95000,3230000
DMD000541,PT016,WH007,2022-03,REGULAR,22,21,4.55,95000,2090000
DMD000542,PT016,WH008,2022-03,REGULAR,47,49,4.26,95000,4465000
DMD000543,PT017,WH001,2022-03,REGULAR,447,466,4.25,48000,21456000
DMD000544,PT017,WH002,2022-03,REGULAR,294,264,10.2,48000,14112000
DMD000545,PT017,WH003,2022-03,REGULAR,188,190,1.06,48000,9024000
DMD000546,PT017,WH004,2022-03,REGULAR,134,,,48000,6432000
DMD000547,PT017,WH005,2022-03,REGULAR,137,147,7.3,48000,6576000
DMD000548,PT017,WH006,2022-03,EMERGENCY,67,71,5.97,48000,3216000
DMD000549,PT017,WH007,2022-03,REGULAR,42,43,2.38,48000,2016000
DMD000550,PT017,WH008,2022-03,EMERGENCY,85,84,1.18,48000,4080000
DMD000551,PT018,WH001,2022-03,REGULAR,339,,,78000,26442000
DMD000552,PT018,WH002,2022-03,REGULAR,240,205,14.58,78000,18720000
DMD000553,PT018,WH003,2022-03,REGULAR,156,175,12.18,78000,12168000
DMD000554,PT018,WH004,2022-03,REGULAR,108,,,78000,8424000
DMD000555,PT018,WH005,2022-03,REGULAR,101,93,7.92,78000,7878000
DMD000556,PT018,WH006,2022-03,REGULAR,49,49,0.0,78000,3822000
DMD000557,PT018,WH007,2022-03,REGULAR,31,34,9.68,78000,2418000
DMD000558,PT018,WH008,2022-03,REGULAR,72,63,12.5,78000,5616000
DMD000559,PT019,WH001,2022-03,EMERGENCY,303,,,55000,16665000
DMD000560,PT019,WH002,2022-03,REGULAR,210,205,2.38,55000,11550000
DMD000561,PT019,WH003,2022-03,REGULAR,136,119,12.5,55000,7480000
DMD000562,PT019,WH004,2022-03,REGULAR,95,105,10.53,55000,5225000
DMD000563,PT019,WH005,2022-03,EMERGENCY,89,,,55000,4895000
DMD000564,PT019,WH006,2022-03,EMERGENCY,48,48,0.0,55000,2640000
DMD000565,PT019,WH007,2022-03,REGULAR,32,36,12.5,55000,1760000
DMD000566,PT019,WH008,2022-03,EMERGENCY,63,61,3.17,55000,3465000
DMD000567,PT020,WH001,2022-03,REGULAR,335,368,9.85,42000,14070000
DMD000568,PT020,WH002,2022-03,REGULAR,291,313,7.56,42000,12222000
DMD000569,PT020,WH003,2022-03,REGULAR,177,177,0.0,42000,7434000
DMD000570,PT020,WH004,2022-03,REGULAR,114,125,9.65,42000,4788000
DMD000571,PT020,WH005,2022-03,REGULAR,113,109,3.54,42000,4746000
DMD000572,PT020,WH006,2022-03,REGULAR,48,55,14.58,42000,2016000
DMD000573,PT020,WH007,2022-03,REGULAR,34,33,2.94,42000,1428000
DMD000574,PT020,WH008,2022-03,REGULAR,74,,,42000,3108000
DMD000575,PT021,WH001,2022-03,REGULAR,158,138,12.66,185000,29230000
DMD000576,PT021,WH002,2022-03,REGULAR,117,125,6.84,185000,21645000
DMD000577,PT021,WH003,2022-03,REGULAR,62,,,185000,11470000
DMD000578,PT021,WH004,2022-03,REGULAR,51,45,11.76,185000,9435000
DMD000579,PT021,WH005,2022-03,EMERGENCY,44,42,4.55,185000,8140000
DMD000580,PT021,WH006,2022-03,REGULAR,21,,,185000,3885000
DMD000581,PT021,WH007,2022-03,REGULAR,14,13,7.14,185000,2590000
DMD000582,PT021,WH008,2022-03,REGULAR,27,30,11.11,185000,4995000
DMD000583,PT022,WH001,2022-03,REGULAR,202,,,68000,13736000
DMD000584,PT022,WH002,2022-03,EMERGENCY,139,138,0.72,68000,9452000
DMD000585,PT022,WH003,2022-03,EMERGENCY,88,87,1.14,68000,5984000
DMD000586,PT022,WH004,2022-03,REGULAR,66,68,3.03,68000,4488000
DMD000587,PT022,WH005,2022-03,REGULAR,56,,,68000,3808000
DMD000588,PT022,WH006,2022-03,REGULAR,32,33,3.12,68000,2176000
DMD000589,PT022,WH007,2022-03,REGULAR,19,20,5.26,68000,1292000
DMD000590,PT022,WH008,2022-03,REGULAR,43,,,68000,2924000
DMD000591,PT023,WH001,2022-03,REGULAR,3922,3703,5.58,1500,5883000
DMD000592,PT023,WH002,2022-03,REGULAR,2953,3125,5.82,1500,4429500
DMD000593,PT023,WH003,2022-03,REGULAR,1644,1582,3.77,1500,2466000
DMD000594,PT023,WH004,2022-03,REGULAR,1233,,,1500,1849500
DMD000595,PT023,WH005,2022-03,REGULAR,1099,1158,5.37,1500,1648500
DMD000596,PT023,WH006,2022-03,REGULAR,588,624,6.12,1500,882000
DMD000597,PT023,WH007,2022-03,REGULAR,344,376,9.3,1500,516000
DMD000598,PT023,WH008,2022-03,REGULAR,706,734,3.97,1500,1059000
DMD000599,PT024,WH001,2022-03,EMERGENCY,1238,1345,8.64,8500,10523000
DMD000600,PT024,WH002,2022-03,REGULAR,988,958,3.04,8500,8398000
DMD000601,PT024,WH003,2022-03,REGULAR,585,592,1.2,8500,4972500
DMD000602,PT024,WH004,2022-03,REGULAR,408,412,0.98,8500,3468000
DMD000603,PT024,WH005,2022-03,REGULAR,330,345,4.55,8500,2805000
DMD000604,PT024,WH006,2022-03,REGULAR,185,,,8500,1572500
DMD000605,PT024,WH007,2022-03,REGULAR,124,133,7.26,8500,1054000
DMD000606,PT024,WH008,2022-03,REGULAR,236,,,8500,2006000
DMD000607,PT025,WH001,2022-03,REGULAR,1503,1539,2.4,12000,18036000
DMD000608,PT025,WH002,2022-03,REGULAR,1112,1202,8.09,12000,13344000
DMD000609,PT025,WH003,2022-03,REGULAR,675,578,14.37,12000,8100000
DMD000610,PT025,WH004,2022-03,REGULAR,516,456,11.63,12000,6192000
DMD000611,PT025,WH005,2022-03,REGULAR,417,411,1.44,12000,5004000
DMD000612,PT025,WH006,2022-03,REGULAR,224,219,2.23,12000,2688000
DMD000613,PT025,WH007,2022-03,REGULAR,144,157,9.03,12000,1728000
DMD000614,PT025,WH008,2022-03,REGULAR,320,337,5.31,12000,3840000
DMD000615,PT026,WH001,2022-03,REGULAR,2632,2374,9.8,3500,9212000
DMD000616,PT026,WH002,2022-03,REGULAR,1821,1674,8.07,3500,6373500
DMD000617,PT026,WH003,2022-03,EMERGENCY,1011,990,2.08,3500,3538500
DMD000618,PT026,WH004,2022-03,REGULAR,859,,,3500,3006500
DMD000619,PT026,WH005,2022-03,REGULAR,703,640,8.96,3500,2460500
DMD000620,PT026,WH006,2022-03,REGULAR,382,,,3500,1337000
DMD000621,PT026,WH007,2022-03,REGULAR,257,,,3500,899500
DMD000622,PT026,WH008,2022-03,REGULAR,475,526,10.74,3500,1662500
DMD000623,PT027,WH001,2022-03,REGULAR,6166,6371,3.32,800,4932800
DMD000624,PT027,WH002,2022-03,REGULAR,4363,4516,3.51,800,3490400
DMD000625,PT027,WH003,2022-03,REGULAR,2811,2907,3.42,800,2248800
DMD000626,PT027,WH004,2022-03,REGULAR,1946,,,800,1556800
DMD000627,PT027,WH005,2022-03,REGULAR,1685,1690,0.3,800,1348000
DMD000628,PT027,WH006,2022-03,REGULAR,834,755,9.47,800,667200
DMD000629,PT027,WH007,2022-03,REGULAR,623,716,14.93,800,498400
DMD000630,PT027,WH008,2022-03,REGULAR,1197,,,800,957600
DMD000631,PT028,WH001,2022-03,KIT,1558,1328,14.76,6000,9348000
DMD000632,PT028,WH002,2022-03,KIT,1537,1534,0.2,6000,9222000
DMD000633,PT028,WH003,2022-03,EMERGENCY,892,780,12.56,6000,5352000
DMD000634,PT028,WH004,2022-03,KIT,590,596,1.02,6000,3540000
DMD000635,PT028,WH005,2022-03,KIT,579,587,1.38,6000,3474000
DMD000636,PT028,WH006,2022-03,KIT,438,420,4.11,6000,2628000
DMD000637,PT028,WH007,2022-03,KIT,287,329,14.63,6000,1722000
DMD000638,PT028,WH008,2022-03,KIT,387,444,14.73,6000,2322000
DMD000639,PT029,WH001,2022-03,KIT,2409,2765,14.78,4500,10840500
DMD000640,PT029,WH002,2022-03,KIT,1803,1722,4.49,4500,8113500
DMD000641,PT029,WH003,2022-03,KIT,890,,,4500,4005000
DMD000642,PT029,WH004,2022-03,KIT,668,624,6.59,4500,3006000
DMD000643,PT029,WH005,2022-03,KIT,700,651,7.0,4500,3150000
DMD000644,PT029,WH006,2022-03,KIT,347,,,4500,1561500
DMD000645,PT029,WH007,2022-03,KIT,247,274,10.93,4500,1111500
DMD000646,PT029,WH008,2022-03,KIT,406,446,9.85,4500,1827000
DMD000647,PT030,WH001,2022-03,REGULAR,4969,5084,2.31,2200,10931800
DMD000648,PT030,WH002,2022-03,REGULAR,3538,3679,3.99,2200,7783600
DMD000649,PT030,WH003,2022-03,REGULAR,1984,1851,6.7,2200,4364800
DMD000650,PT030,WH004,2022-03,EMERGENCY,1636,1551,5.2,2200,3599200
DMD000651,PT030,WH005,2022-03,REGULAR,1518,1623,6.92,2200,3339600
DMD000652,PT030,WH006,2022-03,REGULAR,743,645,13.19,2200,1634600
DMD000653,PT030,WH007,2022-03,REGULAR,452,412,8.85,2200,994400
DMD000654,PT030,WH008,2022-03,REGULAR,1023,1046,2.25,2200,2250600
DMD000655,PT001,WH001,2022-04,REGULAR,0,0,,1800000,0
DMD000656,PT001,WH002,2022-04,REGULAR,0,,,1800000,0
DMD000657,PT001,WH003,2022-04,REGULAR,16,,,1800000,28800000
DMD000658,PT001,WH004,2022-04,REGULAR,0,,,1800000,0
DMD000659,PT001,WH005,2022-04,REGULAR,7,6,14.29,1800000,12600000
DMD000660,PT001,WH006,2022-04,REGULAR,0,0,,1800000,0
DMD000661,PT002,WH001,2022-04,REGULAR,17,19,11.76,2000000,34000000
DMD000662,PT002,WH002,2022-04,REGULAR,0,0,,2000000,0
DMD000663,PT002,WH003,2022-04,REGULAR,0,0,,2000000,0
DMD000664,PT002,WH004,2022-04,REGULAR,0,0,,2000000,0
DMD000665,PT002,WH005,2022-04,REGULAR,0,0,,2000000,0
DMD000666,PT002,WH006,2022-04,REGULAR,5,4,20.0,2000000,10000000
DMD000667,PT003,WH001,2022-04,REGULAR,0,0,,850000,0
DMD000668,PT003,WH002,2022-04,REGULAR,0,0,,850000,0
DMD000669,PT003,WH003,2022-04,REGULAR,0,0,,850000,0
DMD000670,PT003,WH004,2022-04,REGULAR,0,0,,850000,0
DMD000671,PT003,WH005,2022-04,REGULAR,0,,,850000,0
DMD000672,PT003,WH006,2022-04,REGULAR,6,6,0.0,850000,5100000
DMD000673,PT004,WH001,2022-04,REGULAR,0,0,,620000,0
DMD000674,PT004,WH002,2022-04,REGULAR,0,,,620000,0
DMD000675,PT004,WH003,2022-04,REGULAR,37,42,13.51,620000,22940000
DMD000676,PT004,WH004,2022-04,REGULAR,0,0,,620000,0
DMD000677,PT004,WH005,2022-04,REGULAR,0,0,,620000,0
DMD000678,PT004,WH006,2022-04,REGULAR,13,13,0.0,620000,8060000
DMD000679,PT005,WH001,2022-04,EMERGENCY,80,75,6.25,380000,30400000
DMD000680,PT005,WH002,2022-04,KIT,68,60,11.76,380000,25840000
DMD000681,PT005,WH003,2022-04,KIT,36,41,13.89,380000,13680000
DMD000682,PT005,WH004,2022-04,KIT,46,44,4.35,380000,17480000
DMD000683,PT005,WH005,2022-04,EMERGENCY,27,23,14.81,380000,10260000
DMD000684,PT005,WH006,2022-04,KIT,10,,,380000,3800000
DMD000685,PT006,WH001,2022-04,REGULAR,120,120,0.0,220000,26400000
DMD000686,PT006,WH002,2022-04,REGULAR,93,,,220000,20460000
DMD000687,PT006,WH003,2022-04,REGULAR,55,51,7.27,220000,12100000
DMD000688,PT006,WH004,2022-04,REGULAR,39,39,0.0,220000,8580000
DMD000689,PT006,WH005,2022-04,EMERGENCY,36,37,2.78,220000,7920000
DMD000690,PT006,WH006,2022-04,EMERGENCY,18,19,5.56,220000,3960000
DMD000691,PT007,WH001,2022-04,REGULAR,0,0,,480000,0
DMD000692,PT007,WH002,2022-04,REGULAR,36,38,5.56,480000,17280000
DMD000693,PT007,WH003,2022-04,REGULAR,34,,,480000,16320000
DMD000694,PT007,WH004,2022-04,REGULAR,0,0,,480000,0
DMD000695,PT007,WH005,2022-04,REGULAR,0,,,480000,0
DMD000696,PT007,WH006,2022-04,EMERGENCY,6,6,0.0,480000,2880000
DMD000697,PT008,WH001,2022-04,REGULAR,63,,,320000,20160000
DMD000698,PT008,WH002,2022-04,REGULAR,0,,,320000,0
DMD000699,PT008,WH003,2022-04,REGULAR,0,0,,320000,0
DMD000700,PT008,WH004,2022-04,REGULAR,0,0,,320000,0
DMD000701,PT008,WH005,2022-04,REGULAR,0,0,,320000,0
DMD000702,PT008,WH006,2022-04,REGULAR,0,0,,320000,0
DMD000703,PT009,WH001,2022-04,AS,78,75,3.85,250000,19500000
DMD000704,PT009,WH002,2022-04,AS,120,134,11.67,250000,30000000
DMD000705,PT009,WH006,2022-04,REGULAR,0,0,,250000,0
DMD000706,PT009,WH007,2022-04,AS,8,,,250000,2000000
DMD000707,PT010,WH001,2022-04,REGULAR,40,36,10.0,950000,38000000
DMD000708,PT010,WH002,2022-04,REGULAR,32,27,15.62,950000,30400000
DMD000709,PT010,WH003,2022-04,REGULAR,17,16,5.88,950000,16150000
DMD000710,PT010,WH004,2022-04,REGULAR,12,12,0.0,950000,11400000
DMD000711,PT010,WH005,2022-04,REGULAR,12,12,0.0,950000,11400000
DMD000712,PT010,WH006,2022-04,REGULAR,6,,,950000,5700000
DMD000713,PT011,WH001,2022-04,REGULAR,841,716,14.86,18000,15138000
