INVENTORY_ID,PART_ID,WAREHOUSE_ID,SNAPSHOT_DATE,STOCK_QTY,SAFETY_STOCK_QTY,REORDER_POINT,STOCK_STATUS,INVENTORY_VALUE_KRW,LAST_MOVEMENT_DATE
INV001322,PT003,WH002,2023-09-30,29,1,12,NORMAL,24650000,2023-08-08
INV001323,PT003,WH003,2023-09-30,25,1,11,NORMAL,21250000,2023-09-29
INV001324,PT003,WH004,2023-09-30,6,1,8,LOW,5100000,
INV001325,PT003,WH005,2023-09-30,6,1,8,LOW,5100000,2023-08-28
INV001326,PT003,WH006,2023-09-30,30,13,13,NORMAL,25500000,2023-08-31
INV001327,PT004,WH001,2023-09-30,21,1,9,NORMAL,13020000,2023-09-24
INV001328,PT004,WH002,2023-09-30,15,8,8,NORMAL,9300000,2023-07-30
INV001329,PT004,WH003,2023-09-30,30,1,14,NORMAL,18600000,2023-08-17
INV001330,PT004,WH004,2023-09-30,6,8,8,CRITICAL,3720000,2023-08-24
INV001331,PT004,WH005,2023-09-30,17,1,6,OVERSTOCK,10540000,
INV001332,PT004,WH006,2023-09-30,29,12,12,NORMAL,17980000,
INV001333,PT005,WH001,2023-09-30,66,2,39,NORMAL,25080000,2023-09-22
INV001334,PT005,WH002,2023-09-30,60,1,29,NORMAL,22800000,
INV001335,PT005,WH003,2023-09-30,22,1,19,NORMAL,8360000,2023-07-24
INV001336,PT005,WH004,2023-09-30,15,1,15,NORMAL,5700000,2023-07-21
INV001337,PT005,WH005,2023-09-30,13,1,12,NORMAL,4940000,2023-08-03
INV001338,PT005,WH006,2023-09-30,2,1,6,LOW,760000,2023-07-27
INV001339,PT006,WH001,2023-09-30,41,3,42,LOW,9020000,2023-07-29
INV001340,PT006,WH002,2023-09-30,15,2,35,LOW,3300000,
INV001341,PT006,WH003,2023-09-30,39,1,19,NORMAL,8580000,2023-09-26
INV001342,PT006,WH004,2023-09-30,30,1,15,NORMAL,6600000,2023-07-07
INV001343,PT006,WH005,2023-09-30,14,1,13,NORMAL,3080000,
INV001344,PT006,WH006,2023-09-30,19,1,7,OVERSTOCK,4180000,2023-08-19
INV001345,PT007,WH001,2023-09-30,22,1,10,NORMAL,10560000,
INV001346,PT007,WH002,2023-09-30,16,1,10,NORMAL,7680000,2023-09-08
INV001347,PT007,WH003,2023-09-30,24,1,16,NORMAL,11520000,2023-08-04
INV001348,PT007,WH004,2023-09-30,12,1,13,LOW,5760000,2023-07-21
INV001349,PT007,WH005,2023-09-30,7,9,9,CRITICAL,3360000,
INV001350,PT007,WH006,2023-09-30,5,1,2,OVERSTOCK,2400000,2023-08-30
INV001351,PT008,WH001,2023-09-30,6,1,10,LOW,1920000,2023-09-18
INV001352,PT008,WH002,2023-09-30,44,1,19,NORMAL,14080000,
INV001353,PT008,WH003,2023-09-30,16,1,20,LOW,5120000,
INV001354,PT008,WH004,2023-09-30,27,1,10,OVERSTOCK,8640000,2023-07-23
INV001355,PT008,WH005,2023-09-30,1,1,3,LOW,320000,2023-07-15
INV001356,PT008,WH006,2023-09-30,1,1,4,LOW,320000,
INV001357,PT009,WH001,2023-09-30,8,8,8,NORMAL,2000000,2023-09-21
INV001358,PT009,WH002,2023-09-30,2,1,6,LOW,500000,2023-08-26
INV001359,PT009,WH006,2023-09-30,31,12,12,OVERSTOCK,7750000,2023-09-20
INV001360,PT009,WH007,2023-09-30,2,1,1,NORMAL,500000,2023-07-06
INV001361,PT010,WH001,2023-09-30,28,1,21,NORMAL,26600000,2023-08-04
INV001362,PT010,WH002,2023-09-30,29,1,16,NORMAL,27550000,2023-07-20
INV001363,PT010,WH003,2023-09-30,13,1,10,NORMAL,12350000,2023-07-07
INV001364,PT010,WH004,2023-09-30,4,1,8,LOW,3800000,2023-08-28
INV001365,PT010,WH005,2023-09-30,17,1,7,NORMAL,16150000,2023-07-07
INV001366,PT010,WH006,2023-09-30,5,1,3,NORMAL,4750000,2023-08-22
INV001367,PT011,WH001,2023-09-30,362,20,205,NORMAL,6516000,
INV001368,PT011,WH002,2023-09-30,161,16,167,LOW,2898000,2023-07-25
INV001369,PT011,WH003,2023-09-30,61,9,98,LOW,1098000,
INV001370,PT011,WH004,2023-09-30,46,7,73,LOW,828000,2023-08-25
INV001371,PT011,WH005,2023-09-30,173,6,69,OVERSTOCK,3114000,2023-08-08
INV001372,PT011,WH006,2023-09-30,54,4,33,NORMAL,972000,2023-08-01
INV001373,PT011,WH007,2023-09-30,31,2,21,NORMAL,558000,2023-07-17
INV001374,PT011,WH008,2023-09-30,112,4,43,OVERSTOCK,2016000,
INV001375,PT012,WH001,2023-09-30,335,23,184,NORMAL,4020000,2023-09-17
INV001376,PT012,WH002,2023-09-30,208,16,130,NORMAL,2496000,2023-09-17
INV001377,PT012,WH003,2023-09-30,113,9,75,NORMAL,1356000,2023-09-20
INV001378,PT012,WH004,2023-09-30,177,8,63,OVERSTOCK,2124000,2023-08-01
INV001379,PT012,WH005,2023-09-30,129,7,55,NORMAL,1548000,
INV001380,PT012,WH006,2023-09-30,72,4,27,OVERSTOCK,864000,2023-07-20
INV001381,PT012,WH007,2023-09-30,5,2,17,LOW,60000,2023-08-16
INV001382,PT012,WH008,2023-09-30,103,4,36,OVERSTOCK,1236000,2023-07-27
INV001383,PT013,WH001,2023-09-30,332,16,125,OVERSTOCK,2656000,2023-07-07
INV001384,PT013,WH002,2023-09-30,60,11,91,LOW,480000,2023-09-10
INV001385,PT013,WH003,2023-09-30,24,6,53,LOW,192000,2023-07-10
INV001386,PT013,WH004,2023-09-30,77,5,41,NORMAL,616000,2023-07-23
INV001387,PT013,WH005,2023-09-30,34,4,34,NORMAL,272000,2023-07-31
INV001388,PT013,WH006,2023-09-30,43,3,18,NORMAL,344000,2023-07-27
INV001389,PT013,WH007,2023-09-30,18,1,11,NORMAL,144000,2023-09-08
INV001390,PT013,WH008,2023-09-30,45,3,23,NORMAL,360000,2023-09-05
INV001391,PT014,WH001,2023-09-30,74,8,85,LOW,4810000,2023-07-02
INV001392,PT014,WH002,2023-09-30,96,6,61,NORMAL,6240000,2023-09-27
INV001393,PT014,WH003,2023-09-30,27,3,37,LOW,1755000,2023-09-26
INV001394,PT014,WH004,2023-09-30,76,2,28,OVERSTOCK,4940000,2023-07-18
INV001395,PT014,WH005,2023-09-30,41,2,25,NORMAL,2665000,2023-09-04
INV001396,PT014,WH006,2023-09-30,26,1,12,NORMAL,1690000,2023-08-21
INV001397,PT014,WH007,2023-09-30,18,1,8,NORMAL,1170000,2023-08-24
INV001398,PT014,WH008,2023-09-30,15,1,15,NORMAL,975000,2023-08-29
INV001399,PT015,WH001,2023-09-30,300,15,160,NORMAL,6600000,2023-08-10
INV001400,PT015,WH002,2023-09-30,303,12,124,NORMAL,6666000,2023-08-30
INV001401,PT015,WH003,2023-09-30,144,7,75,NORMAL,3168000,2023-07-21
INV001402,PT015,WH004,2023-09-30,79,5,56,NORMAL,1738000,2023-09-08
INV001403,PT015,WH005,2023-09-30,109,4,45,NORMAL,2398000,2023-08-29
INV001404,PT015,WH006,2023-09-30,27,3,23,NORMAL,594000,2023-09-01
INV001405,PT015,WH007,2023-09-30,38,1,15,OVERSTOCK,836000,2023-09-29
INV001406,PT015,WH008,2023-09-30,85,3,30,OVERSTOCK,1870000,2023-09-22
INV001407,PT016,WH001,2023-09-30,195,5,75,OVERSTOCK,18525000,2023-09-05
INV001408,PT016,WH002,2023-09-30,54,4,57,LOW,5130000,2023-09-15
INV001409,PT016,WH003,2023-09-30,33,2,33,NORMAL,3135000,2023-09-18
INV001410,PT016,WH004,2023-09-30,31,1,24,NORMAL,2945000,2023-08-28
INV001411,PT016,WH005,2023-09-30,56,1,21,OVERSTOCK,5320000,2023-09-07
INV001412,PT016,WH006,2023-09-30,29,1,10,OVERSTOCK,2755000,2023-08-09
INV001413,PT016,WH007,2023-09-30,5,1,7,LOW,475000,2023-07-20
INV001414,PT016,WH008,2023-09-30,20,1,14,NORMAL,1900000,2023-09-05
INV001415,PT017,WH001,2023-09-30,119,9,93,NORMAL,5712000,
INV001416,PT017,WH002,2023-09-30,71,6,68,NORMAL,3408000,2023-09-14
INV001417,PT017,WH003,2023-09-30,96,4,42,NORMAL,4608000,2023-08-21
INV001418,PT017,WH004,2023-09-30,28,3,33,LOW,1344000,2023-09-11
INV001419,PT017,WH005,2023-09-30,14,2,28,LOW,672000,
INV001420,PT017,WH006,2023-09-30,14,1,12,NORMAL,672000,2023-08-27
INV001421,PT017,WH007,2023-09-30,9,1,9,NORMAL,432000,2023-07-30
INV001422,PT017,WH008,2023-09-30,36,1,18,NORMAL,1728000,2023-09-19
INV001423,PT018,WH001,2023-09-30,148,7,74,NORMAL,11544000,2023-08-22
INV001424,PT018,WH002,2023-09-30,44,5,57,LOW,3432000,2023-08-22
INV001425,PT018,WH003,2023-09-30,44,3,34,NORMAL,3432000,2023-08-14
INV001426,PT018,WH004,2023-09-30,13,2,26,LOW,1014000,2023-09-14
INV001427,PT018,WH005,2023-09-30,67,2,23,OVERSTOCK,5226000,2023-07-29
INV001428,PT018,WH006,2023-09-30,22,1,11,NORMAL,1716000,2023-08-28
INV001429,PT018,WH007,2023-09-30,14,1,7,NORMAL,1092000,2023-07-16
INV001430,PT018,WH008,2023-09-30,26,1,14,NORMAL,2028000,2023-08-04
INV001431,PT019,WH001,2023-09-30,51,6,67,LOW,2805000,2023-09-03
INV001432,PT019,WH002,2023-09-30,59,5,51,NORMAL,3245000,2023-07-12
INV001433,PT019,WH003,2023-09-30,63,3,32,NORMAL,3465000,2023-08-13
INV001434,PT019,WH004,2023-09-30,54,2,23,NORMAL,2970000,2023-09-14
INV001435,PT019,WH005,2023-09-30,24,1,19,NORMAL,1320000,2023-09-22
INV001436,PT019,WH006,2023-09-30,15,1,10,NORMAL,825000,2023-08-27
INV001437,PT019,WH007,2023-09-30,9,1,7,NORMAL,495000,2023-09-20
INV001438,PT019,WH008,2023-09-30,31,1,13,NORMAL,1705000,2023-08-25
INV001439,PT020,WH001,2023-09-30,130,8,82,NORMAL,5460000,2023-07-04
INV001440,PT020,WH002,2023-09-30,166,6,61,OVERSTOCK,6972000,
INV001441,PT020,WH003,2023-09-30,101,3,35,OVERSTOCK,4242000,2023-07-20
INV001442,PT020,WH004,2023-09-30,20,2,27,LOW,840000,2023-09-04
INV001443,PT020,WH005,2023-09-30,74,2,25,OVERSTOCK,3108000,
INV001444,PT020,WH006,2023-09-30,18,1,11,NORMAL,756000,
INV001445,PT020,WH007,2023-09-30,11,1,8,NORMAL,462000,2023-08-30
INV001446,PT020,WH008,2023-09-30,34,1,15,NORMAL,1428000,2023-07-04
INV001447,PT021,WH001,2023-09-30,303,6,120,OVERSTOCK,56055000,2023-09-08
INV001448,PT021,WH002,2023-09-30,94,4,83,NORMAL,17390000,2023-07-10
INV001449,PT021,WH003,2023-09-30,24,2,50,LOW,4440000,2023-08-07
INV001450,PT021,WH004,2023-09-30,13,2,39,LOW,2405000,2023-07-16
INV001451,PT021,WH005,2023-09-30,43,1,32,NORMAL,7955000,2023-08-12
INV001452,PT021,WH006,2023-09-30,44,1,18,NORMAL,8140000,2023-08-08
INV001453,PT021,WH007,2023-09-30,10,1,11,LOW,1850000,2023-08-21
INV001454,PT021,WH008,2023-09-30,42,1,22,NORMAL,7770000,2023-09-11
INV001455,PT022,WH001,2023-09-30,272,8,111,NORMAL,18496000,2023-07-25
INV001456,PT022,WH002,2023-09-30,246,6,89,OVERSTOCK,16728000,2023-07-02
INV001457,PT022,WH003,2023-09-30,99,3,50,NORMAL,6732000,2023-09-28
INV001458,PT022,WH004,2023-09-30,53,2,37,NORMAL,3604000,2023-08-26
INV001459,PT022,WH005,2023-09-30,47,2,32,NORMAL,3196000,2023-09-28
INV001460,PT022,WH006,2023-09-30,9,1,16,LOW,612000,2023-08-20
INV001461,PT022,WH007,2023-09-30,3,1,11,LOW,204000,2023-09-05
INV001462,PT022,WH008,2023-09-30,10,1,21,LOW,680000,
INV001463,PT023,WH001,2023-09-30,1086,81,394,OVERSTOCK,1629000,2023-09-06
INV001464,PT023,WH002,2023-09-30,846,63,307,OVERSTOCK,1269000,2023-07-20
INV001465,PT023,WH003,2023-09-30,488,36,174,OVERSTOCK,732000,2023-08-07
INV001466,PT023,WH004,2023-09-30,325,27,134,NORMAL,487500,2023-07-26
INV001467,PT023,WH005,2023-09-30,356,25,123,OVERSTOCK,534000,2023-09-15
INV001468,PT023,WH006,2023-09-30,193,19,69,OVERSTOCK,289500,
INV001469,PT023,WH007,2023-09-30,55,8,41,NORMAL,82500,
INV001470,PT023,WH008,2023-09-30,173,15,75,NORMAL,259500,2023-08-23
INV001471,PT024,WH001,2023-09-30,258,52,380,LOW,2193000,
INV001472,PT024,WH002,2023-09-30,433,38,280,NORMAL,3680500,2023-08-12
INV001473,PT024,WH003,2023-09-30,332,23,169,NORMAL,2822000,2023-08-03
INV001474,PT024,WH004,2023-09-30,211,17,127,NORMAL,1793500,2023-09-25
INV001475,PT024,WH005,2023-09-30,295,14,105,OVERSTOCK,2507500,2023-08-24
INV001476,PT024,WH006,2023-09-30,29,10,55,LOW,246500,2023-09-12
INV001477,PT024,WH007,2023-09-30,35,5,36,LOW,297500,
INV001478,PT024,WH008,2023-09-30,118,10,75,NORMAL,1003000,2023-09-08
INV001479,PT025,WH001,2023-09-30,329,47,341,LOW,3948000,2023-08-06
INV001480,PT025,WH002,2023-09-30,120,34,249,LOW,1440000,2023-07-17
INV001481,PT025,WH003,2023-09-30,198,21,153,NORMAL,2376000,2023-08-19
INV001482,PT025,WH004,2023-09-30,282,17,123,NORMAL,3384000,2023-07-15
INV001483,PT025,WH005,2023-09-30,108,14,105,NORMAL,1296000,2023-07-07
INV001484,PT025,WH006,2023-09-30,78,9,50,NORMAL,936000,2023-07-29
INV001485,PT025,WH007,2023-09-30,68,4,31,NORMAL,816000,2023-09-08
INV001486,PT025,WH008,2023-09-30,133,9,70,NORMAL,1596000,
INV001487,PT026,WH001,2023-09-30,305,55,266,NORMAL,1067500,2023-07-31
INV001488,PT026,WH002,2023-09-30,424,42,204,NORMAL,1484000,2023-07-23
INV001489,PT026,WH003,2023-09-30,313,25,121,OVERSTOCK,1095500,2023-08-04
INV001490,PT026,WH004,2023-09-30,131,18,89,NORMAL,458500,2023-07-11
INV001491,PT026,WH005,2023-09-30,42,15,75,LOW,147000,2023-09-02
INV001492,PT026,WH006,2023-09-30,83,12,43,NORMAL,290500,2023-07-23
INV001493,PT026,WH007,2023-09-30,15,5,26,LOW,52500,
INV001494,PT026,WH008,2023-09-30,58,11,55,NORMAL,203000,2023-07-19
INV001495,PT027,WH001,2023-09-30,312,143,694,LOW,249600,2023-08-05
INV001496,PT027,WH002,2023-09-30,1193,107,518,NORMAL,954400,2023-07-24
INV001497,PT027,WH003,2023-09-30,371,61,295,NORMAL,296800,2023-08-08
INV001498,PT027,WH004,2023-09-30,445,46,226,NORMAL,356000,2023-08-06
INV001499,PT027,WH005,2023-09-30,453,42,203,NORMAL,362400,2023-08-07
INV001500,PT027,WH006,2023-09-30,97,31,112,LOW,77600,2023-08-01
INV001501,PT027,WH007,2023-09-30,181,13,66,OVERSTOCK,144800,2023-07-29
INV001502,PT027,WH008,2023-09-30,160,28,136,NORMAL,128000,
INV001503,PT028,WH001,2023-09-30,286,52,376,LOW,1716000,
INV001504,PT028,WH002,2023-09-30,470,39,285,NORMAL,2820000,
INV001505,PT028,WH003,2023-09-30,131,24,176,LOW,786000,
INV001506,PT028,WH004,2023-09-30,124,15,109,NORMAL,744000,2023-09-16
INV001507,PT028,WH005,2023-09-30,194,15,113,NORMAL,1164000,2023-09-13
INV001508,PT028,WH006,2023-09-30,140,10,54,OVERSTOCK,840000,2023-08-23
INV001509,PT028,WH007,2023-09-30,17,5,38,LOW,102000,2023-07-14
INV001510,PT028,WH008,2023-09-30,146,10,73,NORMAL,876000,2023-08-13
INV001511,PT029,WH001,2023-09-30,292,63,308,LOW,1314000,2023-08-25
INV001512,PT029,WH002,2023-09-30,426,43,210,NORMAL,1917000,2023-08-02
INV001513,PT029,WH003,2023-09-30,276,24,117,NORMAL,1242000,2023-08-18
INV001514,PT029,WH004,2023-09-30,37,19,92,LOW,166500,2023-08-07
INV001515,PT029,WH005,2023-09-30,245,18,88,OVERSTOCK,1102500,2023-08-19
INV001516,PT029,WH006,2023-09-30,69,12,45,NORMAL,310500,2023-08-28
INV001517,PT029,WH007,2023-09-30,47,5,26,NORMAL,211500,2023-08-15
INV001518,PT029,WH008,2023-09-30,129,11,57,NORMAL,580500,2023-08-18
INV001519,PT030,WH001,2023-09-30,253,103,501,LOW,556600,2023-08-18
INV001520,PT030,WH002,2023-09-30,1110,81,392,OVERSTOCK,2442000,2023-08-23
INV001521,PT030,WH003,2023-09-30,339,49,237,NORMAL,745800,2023-07-10
INV001522,PT030,WH004,2023-09-30,80,38,184,LOW,176000,2023-08-19
INV001523,PT030,WH005,2023-09-30,381,33,160,NORMAL,838200,2023-07-30
INV001524,PT030,WH006,2023-09-30,172,25,91,NORMAL,378400,2023-09-07
INV001525,PT030,WH007,2023-09-30,106,11,54,NORMAL,233200,2023-08-06
INV001526,PT030,WH008,2023-09-30,123,21,104,NORMAL,270600,2023-07-12
INV001527,PT001,WH001,2023-12-31,20,1,15,NORMAL,36000000,2023-10-17
INV001528,PT001,WH002,2023-12-31,14,1,5,OVERSTOCK,25200000,2023-12-24
INV001529,PT001,WH003,2023-12-31,4,1,7,LOW,7200000,2023-10-06
INV001530,PT001,WH004,2023-12-31,3,1,2,NORMAL,5400000,2023-11-04
INV001531,PT001,WH005,2023-12-31,0,1,2,STOCKOUT,0,2023-12-19
INV001532,PT001,WH006,2023-12-31,1,1,1,NORMAL,1800000,2023-12-14
INV001533,PT002,WH001,2023-12-31,9,1,9,NORMAL,18000000,2023-11-20
INV001534,PT002,WH002,2023-12-31,14,9,9,NORMAL,28000000,2023-10-03
INV001535,PT002,WH003,2023-12-31,7,1,4,NORMAL,14000000,
INV001536,PT002,WH004,2023-12-31,8,1,3,OVERSTOCK,16000000,2023-10-14
INV001537,PT002,WH005,2023-12-31,13,1,5,OVERSTOCK,26000000,2023-11-29
INV001538,PT002,WH006,2023-12-31,2,1,2,NORMAL,4000000,2023-11-07
INV001539,PT003,WH001,2023-12-31,7,1,16,LOW,5950000,
INV001540,PT003,WH002,2023-12-31,10,1,7,NORMAL,8500000,2023-11-26
INV001541,PT003,WH003,2023-12-31,1,1,3,LOW,850000,2023-12-28
INV001542,PT003,WH004,2023-12-31,5,1,4,NORMAL,4250000,2023-11-27
INV001543,PT003,WH005,2023-12-31,10,1,4,OVERSTOCK,8500000,
INV001544,PT003,WH006,2023-12-31,22,13,13,NORMAL,18700000,2023-10-28
INV001545,PT004,WH001,2023-12-31,12,1,15,LOW,7440000,
INV001546,PT004,WH002,2023-12-31,10,1,14,LOW,6200000,2023-11-16
INV001547,PT004,WH003,2023-12-31,50,1,17,OVERSTOCK,31000000,2023-12-06
INV001548,PT004,WH004,2023-12-31,20,1,10,NORMAL,12400000,2023-12-25
INV001549,PT004,WH005,2023-12-31,3,1,3,NORMAL,1860000,2023-10-13
INV001550,PT004,WH006,2023-12-31,1,1,3,LOW,620000,
INV001551,PT005,WH001,2023-12-31,120,2,45,OVERSTOCK,45600000,2023-11-29
INV001552,PT005,WH002,2023-12-31,22,1,27,LOW,8360000,2023-10-05
INV001553,PT005,WH003,2023-12-31,15,1,17,LOW,5700000,2023-11-13
INV001554,PT005,WH004,2023-12-31,17,1,16,NORMAL,6460000,
INV001555,PT005,WH005,2023-12-31,24,1,12,NORMAL,9120000,2023-10-08
INV001556,PT005,WH006,2023-12-31,17,1,7,NORMAL,6460000,2023-10-06
INV001557,PT006,WH001,2023-12-31,33,3,43,LOW,7260000,
INV001558,PT006,WH002,2023-12-31,56,2,29,NORMAL,12320000,2023-12-02
INV001559,PT006,WH003,2023-12-31,29,1,19,NORMAL,6380000,2023-12-24
INV001560,PT006,WH004,2023-12-31,34,1,15,NORMAL,7480000,2023-12-22
INV001561,PT006,WH005,2023-12-31,4,1,12,LOW,880000,2023-11-07
INV001562,PT006,WH006,2023-12-31,9,1,6,NORMAL,1980000,2023-11-08
INV001563,PT007,WH001,2023-12-31,23,1,14,NORMAL,11040000,2023-11-01
INV001564,PT007,WH002,2023-12-31,13,9,9,NORMAL,6240000,2023-11-17
INV001565,PT007,WH003,2023-12-31,21,9,9,NORMAL,10080000,2023-11-21
INV001566,PT007,WH004,2023-12-31,12,1,10,NORMAL,5760000,2023-10-12
INV001567,PT007,WH005,2023-12-31,8,1,3,OVERSTOCK,3840000,2023-10-27
INV001568,PT007,WH006,2023-12-31,1,1,3,LOW,480000,2023-10-02
INV001569,PT008,WH001,2023-12-31,16,1,17,LOW,5120000,2023-12-16
INV001570,PT008,WH002,2023-12-31,4,8,8,CRITICAL,1280000,
INV001571,PT008,WH003,2023-12-31,6,1,5,NORMAL,1920000,2023-11-20
INV001572,PT008,WH004,2023-12-31,9,1,7,NORMAL,2880000,2023-12-24
INV001573,PT008,WH005,2023-12-31,8,1,5,NORMAL,2560000,2023-12-13
INV001574,PT008,WH006,2023-12-31,1,1,2,LOW,320000,2023-10-08
INV001575,PT009,WH001,2023-12-31,22,8,8,OVERSTOCK,5500000,
INV001576,PT009,WH002,2023-12-31,15,1,12,NORMAL,3750000,2023-12-22
INV001577,PT009,WH006,2023-12-31,2,1,2,NORMAL,500000,2023-11-20
INV001578,PT009,WH007,2023-12-31,9,8,8,NORMAL,2250000,2023-11-01
INV001579,PT010,WH001,2023-12-31,9,1,25,LOW,8550000,2023-12-28
INV001580,PT010,WH002,2023-12-31,30,1,21,NORMAL,28500000,2023-11-06
INV001581,PT010,WH003,2023-12-31,4,1,13,LOW,3800000,2023-12-17
INV001582,PT010,WH004,2023-12-31,10,1,9,NORMAL,9500000,2023-11-22
INV001583,PT010,WH005,2023-12-31,9,1,8,NORMAL,8550000,2023-11-05
INV001584,PT010,WH006,2023-12-31,2,1,4,LOW,1900000,2023-11-07
INV001585,PT011,WH001,2023-12-31,566,19,196,OVERSTOCK,10188000,2023-11-29
INV001586,PT011,WH002,2023-12-31,340,14,149,NORMAL,6120000,2023-12-13
INV001587,PT011,WH003,2023-12-31,137,8,90,NORMAL,2466000,2023-10-17
INV001588,PT011,WH004,2023-12-31,102,6,67,NORMAL,1836000,
INV001589,PT011,WH005,2023-12-31,118,6,63,NORMAL,2124000,
INV001590,PT011,WH006,2023-12-31,58,4,32,NORMAL,1044000,2023-12-09
INV001591,PT011,WH007,2023-12-31,25,2,21,NORMAL,450000,2023-12-10
INV001592,PT011,WH008,2023-12-31,37,4,41,LOW,666000,2023-11-14
INV001593,PT012,WH001,2023-12-31,295,22,177,NORMAL,3540000,2023-11-01
INV001594,PT012,WH002,2023-12-31,299,16,126,NORMAL,3588000,2023-10-22
INV001595,PT012,WH003,2023-12-31,62,10,79,LOW,744000,2023-10-20
INV001596,PT012,WH004,2023-12-31,111,7,58,NORMAL,1332000,
INV001597,PT012,WH005,2023-12-31,103,6,49,NORMAL,1236000,2023-10-16
INV001598,PT012,WH006,2023-12-31,77,4,27,OVERSTOCK,924000,2023-10-14
INV001599,PT012,WH007,2023-12-31,21,2,17,NORMAL,252000,
INV001600,PT012,WH008,2023-12-31,68,4,32,NORMAL,816000,2023-10-17
INV001601,PT013,WH001,2023-12-31,55,14,115,LOW,440000,2023-10-17
INV001602,PT013,WH002,2023-12-31,86,10,83,NORMAL,688000,2023-11-10
INV001603,PT013,WH003,2023-12-31,107,6,52,NORMAL,856000,2023-11-22
INV001604,PT013,WH004,2023-12-31,54,4,37,NORMAL,432000,2023-12-12
INV001605,PT013,WH005,2023-12-31,33,4,35,LOW,264000,2023-12-27
INV001606,PT013,WH006,2023-12-31,16,3,17,LOW,128000,2023-12-09
INV001607,PT013,WH007,2023-12-31,12,1,11,NORMAL,96000,2023-10-24
INV001608,PT013,WH008,2023-12-31,26,2,20,NORMAL,208000,2023-11-18
INV001609,PT014,WH001,2023-12-31,79,7,80,LOW,5135000,2023-12-22
INV001610,PT014,WH002,2023-12-31,96,5,58,NORMAL,6240000,2023-10-29
INV001611,PT014,WH003,2023-12-31,69,3,36,NORMAL,4485000,2023-12-25
INV001612,PT014,WH004,2023-12-31,15,2,25,LOW,975000,2023-11-12
INV001613,PT014,WH005,2023-12-31,34,2,23,NORMAL,2210000,
INV001614,PT014,WH006,2023-12-31,31,1,11,OVERSTOCK,2015000,2023-12-01
INV001615,PT014,WH007,2023-12-31,11,1,8,NORMAL,715000,
INV001616,PT014,WH008,2023-12-31,28,1,14,NORMAL,1820000,2023-12-25
INV001617,PT015,WH001,2023-12-31,205,8,89,NORMAL,4510000,2023-10-02
INV001618,PT015,WH002,2023-12-31,25,6,68,LOW,550000,2023-11-21
INV001619,PT015,WH003,2023-12-31,86,4,41,NORMAL,1892000,2023-12-26
INV001620,PT015,WH004,2023-12-31,78,3,31,OVERSTOCK,1716000,2023-11-26
INV001621,PT015,WH005,2023-12-31,59,2,27,NORMAL,1298000,2023-10-05
INV001622,PT015,WH006,2023-12-31,12,1,13,LOW,264000,2023-12-02
INV001623,PT015,WH007,2023-12-31,18,1,9,NORMAL,396000,
INV001624,PT015,WH008,2023-12-31,27,1,17,NORMAL,594000,2023-10-04
INV001625,PT016,WH001,2023-12-31,161,5,70,NORMAL,15295000,2023-11-26
INV001626,PT016,WH002,2023-12-31,63,3,51,NORMAL,5985000,2023-12-08
INV001627,PT016,WH003,2023-12-31,50,2,31,NORMAL,4750000,2023-12-08
INV001628,PT016,WH004,2023-12-31,53,1,24,NORMAL,5035000,2023-10-06
INV001629,PT016,WH005,2023-12-31,55,1,21,OVERSTOCK,5225000,2023-10-20
INV001630,PT016,WH006,2023-12-31,23,1,10,NORMAL,2185000,2023-10-27
INV001631,PT016,WH007,2023-12-31,8,1,7,NORMAL,760000,
INV001632,PT016,WH008,2023-12-31,17,1,14,NORMAL,1615000,
INV001633,PT017,WH001,2023-12-31,239,8,87,OVERSTOCK,11472000,2023-10-26
INV001634,PT017,WH002,2023-12-31,32,6,66,LOW,1536000,2023-11-01
INV001635,PT017,WH003,2023-12-31,22,3,37,LOW,1056000,2023-11-07
INV001636,PT017,WH004,2023-12-31,68,3,32,NORMAL,3264000,
INV001637,PT017,WH005,2023-12-31,37,2,26,NORMAL,1776000,2023-10-17
INV001638,PT017,WH006,2023-12-31,35,1,13,OVERSTOCK,1680000,2023-10-19
INV001639,PT017,WH007,2023-12-31,8,1,9,LOW,384000,2023-11-30
INV001640,PT017,WH008,2023-12-31,22,1,17,NORMAL,1056000,2023-12-29
INV001641,PT018,WH001,2023-12-31,81,6,67,NORMAL,6318000,2023-11-20
INV001642,PT018,WH002,2023-12-31,32,5,52,LOW,2496000,2023-12-21
INV001643,PT018,WH003,2023-12-31,28,3,32,LOW,2184000,2023-11-07
INV001644,PT018,WH004,2023-12-31,73,2,25,OVERSTOCK,5694000,2023-11-27
INV001645,PT018,WH005,2023-12-31,60,2,22,OVERSTOCK,4680000,2023-10-26
INV001646,PT018,WH006,2023-12-31,7,1,11,LOW,546000,2023-11-09
INV001647,PT018,WH007,2023-12-31,3,1,7,LOW,234000,
INV001648,PT018,WH008,2023-12-31,37,1,13,OVERSTOCK,2886000,2023-11-06
INV001649,PT019,WH001,2023-12-31,178,6,65,OVERSTOCK,9790000,2023-11-21
INV001650,PT019,WH002,2023-12-31,84,4,47,NORMAL,4620000,2023-11-11
INV001651,PT019,WH003,2023-12-31,50,2,27,NORMAL,2750000,2023-10-24
INV001652,PT019,WH004,2023-12-31,36,2,23,NORMAL,1980000,2023-10-27
INV001653,PT019,WH005,2023-12-31,33,1,17,NORMAL,1815000,2023-12-05
