DEFECT_ID,LINE_ID,EQUIPMENT_ID,PRODUCT_ID,DEFECT_DATE,DEFECT_TYPE,INSPECTED_QTY,DEFECT_QTY,DEFECT_RATE_PCT,SEVERITY,DISPOSITION,REWORK_COST_KRW,ROOT_CAUSE
DFT-000234,LINE-03,EQP004,PRD008,2024-07-31,기능불량,102,1,0.98,MINOR,특채,,원자재불량
DFT-000235,LINE-06,EQP015,PRD018,2024-09-22,외관불량,91,1,1.1,MAJOR,특채,,공정파라미터
DFT-000236,LINE-03,EQP004,PRD010,2024-04-16,용접불량,329,1,0.3,MAJOR,특채,,환경요인
DFT-000237,LINE-04,EQP006,PRD012,2023-06-08,도장불량,262,2,0.76,MINOR,폐기,,환경요인
DFT-000238,LINE-03,EQP005,PRD010,2024-10-13,기능불량,323,5,1.55,MINOR,폐기,,설비마모
DFT-000239,LINE-06,EQP015,PRD018,2023-04-03,기능불량,422,6,1.42,MAJOR,특채,,
DFT-000240,LINE-04,EQP006,PRD011,2024-09-25,도장불량,278,4,1.44,MINOR,특채,,설비마모
DFT-000241,LINE-06,EQP009,PRD017,2023-07-18,기능불량,239,4,1.67,CRITICAL,폐기,,
DFT-000242,LINE-05,EQP008,PRD015,2024-10-05,외관불량,325,6,1.85,MAJOR,폐기,,환경요인
DFT-000243,LINE-01,EQP002,PRD019,2024-08-01,기능불량,166,12,7.23,MAJOR,폐기,,
DFT-000244,LINE-06,EQP009,PRD018,2024-06-16,외관불량,105,1,0.95,MAJOR,특채,,작업자오류
DFT-000245,LINE-02,EQP003,PRD006,2023-06-26,치수불량,142,1,0.7,MINOR,폐기,,설비마모
DFT-000246,LINE-02,EQP013,PRD006,2024-01-28,치수불량,102,1,0.98,MAJOR,재작업,913302,
DFT-000247,LINE-01,EQP002,PRD002,2024-12-18,치수불량,181,3,1.66,MINOR,재작업,205749,설비마모
DFT-000248,LINE-06,EQP015,PRD018,2023-01-03,치수불량,190,1,0.53,MAJOR,폐기,,
DFT-000249,LINE-02,EQP003,PRD006,2024-01-20,외관불량,87,1,1.15,MAJOR,특채,,환경요인
DFT-000250,LINE-01,EQP002,PRD003,2024-05-22,치수불량,234,4,1.71,MAJOR,폐기,,원자재불량
DFT-000251,LINE-04,EQP006,PRD011,2023-04-08,외관불량,237,20,8.44,MINOR,특채,,작업자오류
DFT-000252,LINE-04,EQP006,PRD011,2023-06-23,도장불량,197,1,0.51,MAJOR,재작업,,작업자오류
DFT-000253,LINE-02,EQP003,PRD020,2024-01-04,치수불량,165,1,0.61,MAJOR,폐기,,환경요인
DFT-000254,LINE-04,EQP006,PRD011,2023-05-19,도장불량,76,1,1.32,MAJOR,폐기,,공정파라미터
DFT-000255,LINE-02,EQP003,PRD006,2024-11-11,외관불량,255,2,0.78,MAJOR,특채,,설비마모
DFT-000256,LINE-05,EQP008,PRD014,2023-06-07,외관불량,448,5,1.12,MINOR,폐기,,환경요인
DFT-000257,LINE-03,EQP012,PRD009,2023-02-14,치수불량,156,2,1.28,MINOR,특채,,설비마모
DFT-000258,LINE-04,EQP006,PRD011,2023-05-09,외관불량,205,3,1.46,CRITICAL,폐기,,
DFT-000259,LINE-01,EQP010,PRD019,2023-11-19,기능불량,227,2,0.88,MINOR,특채,,설비마모
DFT-000260,LINE-05,EQP008,PRD016,2023-11-27,외관불량,414,3,0.72,MINOR,폐기,,
DFT-000261,LINE-01,EQP001,PRD019,2023-09-03,치수불량,82,1,1.22,MINOR,폐기,,환경요인
DFT-000262,LINE-06,EQP009,PRD018,2023-04-14,치수불량,352,29,8.24,MAJOR,재작업,1557308,원자재불량
DFT-000263,LINE-05,EQP008,PRD013,2023-06-07,조립불량,160,1,0.62,MAJOR,재작업,,원자재불량
DFT-000264,LINE-03,EQP004,PRD008,2023-12-04,치수불량,354,3,0.85,MINOR,재작업,,원자재불량
DFT-000265,LINE-01,EQP001,PRD001,2023-02-27,치수불량,279,3,1.08,MAJOR,특채,,원자재불량
DFT-000266,LINE-03,EQP004,PRD010,2023-08-30,기능불량,415,4,0.96,MAJOR,재작업,848244,설비마모
DFT-000267,LINE-04,EQP006,PRD012,2024-05-11,외관불량,426,4,0.94,MINOR,재작업,1176916,환경요인
DFT-000268,LINE-05,EQP008,PRD014,2024-04-14,기능불량,190,11,5.79,CRITICAL,특채,,
DFT-000269,LINE-04,EQP006,PRD011,2023-02-25,외관불량,115,1,0.87,CRITICAL,재작업,751201,공정파라미터
DFT-000270,LINE-04,EQP006,PRD012,2023-06-17,도장불량,145,1,0.69,MINOR,특채,,환경요인
DFT-000271,LINE-04,EQP006,PRD011,2024-12-25,도장불량,203,2,0.99,MINOR,재작업,,원자재불량
DFT-000272,LINE-02,EQP003,PRD005,2023-06-19,치수불량,419,3,0.72,MINOR,폐기,,원자재불량
DFT-000273,LINE-03,EQP012,PRD007,2023-08-11,치수불량,298,4,1.34,MAJOR,특채,,작업자오류
DFT-000274,LINE-06,EQP009,PRD018,2023-02-13,기능불량,137,2,1.46,CRITICAL,재작업,374735,작업자오류
DFT-000275,LINE-04,EQP006,PRD011,2024-02-02,도장불량,379,3,0.79,MINOR,재작업,1336828,
DFT-000276,LINE-03,EQP004,PRD009,2024-04-15,용접불량,333,5,1.5,MAJOR,재작업,,환경요인
DFT-000277,LINE-05,EQP008,PRD013,2024-10-21,외관불량,61,1,1.64,MINOR,특채,,작업자오류
DFT-000278,LINE-03,EQP012,PRD009,2024-05-08,용접불량,408,4,0.98,MINOR,폐기,,원자재불량
DFT-000279,LINE-06,EQP009,PRD017,2024-12-15,치수불량,52,1,1.92,MINOR,재작업,1314591,작업자오류
DFT-000280,LINE-04,EQP006,PRD012,2023-11-02,외관불량,372,2,0.54,MINOR,특채,,설비마모
DFT-000281,LINE-06,EQP015,PRD018,2023-09-13,기능불량,334,3,0.9,CRITICAL,재작업,342341,공정파라미터
DFT-000282,LINE-01,EQP002,PRD003,2024-11-07,치수불량,399,6,1.5,MINOR,특채,,작업자오류
DFT-000283,LINE-01,EQP001,PRD003,2023-04-16,외관불량,260,2,0.77,MINOR,재작업,,공정파라미터
DFT-000284,LINE-05,EQP007,PRD015,2024-10-22,조립불량,210,1,0.48,MINOR,재작업,,공정파라미터
DFT-000285,LINE-03,EQP005,PRD008,2023-06-24,기능불량,62,1,1.61,MAJOR,특채,,
DFT-000286,LINE-06,EQP009,PRD018,2024-02-22,치수불량,494,41,8.3,MAJOR,재작업,773999,원자재불량
DFT-000287,LINE-03,EQP004,PRD007,2024-12-29,용접불량,83,1,1.2,MINOR,폐기,,환경요인
DFT-000288,LINE-05,EQP014,PRD015,2023-01-31,조립불량,89,1,1.12,MINOR,폐기,,원자재불량
DFT-000289,LINE-03,EQP012,PRD010,2024-02-16,치수불량,331,3,0.91,MINOR,특채,,공정파라미터
DFT-000290,LINE-05,EQP008,PRD014,2023-06-17,조립불량,387,4,1.03,MINOR,재작업,1584563,설비마모
DFT-000291,LINE-02,EQP013,PRD006,2023-04-22,치수불량,250,2,0.8,MAJOR,재작업,,환경요인
DFT-000292,LINE-06,EQP009,PRD017,2024-08-23,기능불량,349,18,5.16,MAJOR,특채,,설비마모
DFT-000293,LINE-02,EQP003,PRD006,2024-12-16,치수불량,195,1,0.51,CRITICAL,특채,,공정파라미터
DFT-000294,LINE-01,EQP002,PRD001,2023-09-29,치수불량,70,1,1.43,MINOR,재작업,,작업자오류
DFT-000295,LINE-02,EQP003,PRD006,2023-01-10,외관불량,212,15,7.08,MINOR,폐기,,공정파라미터
DFT-000296,LINE-06,EQP009,PRD018,2024-01-02,치수불량,317,6,1.89,MAJOR,폐기,,
DFT-000297,LINE-01,EQP010,PRD002,2023-12-26,외관불량,76,1,1.32,MINOR,재작업,290875,설비마모
DFT-000298,LINE-01,EQP001,PRD019,2023-05-06,치수불량,291,2,0.69,MINOR,폐기,,
DFT-000299,LINE-01,EQP011,PRD001,2023-04-25,기능불량,216,13,6.02,MINOR,특채,,
DFT-000300,LINE-03,EQP004,PRD007,2023-11-22,기능불량,304,5,1.64,CRITICAL,재작업,,
DFT-000301,LINE-05,EQP014,PRD015,2023-02-02,기능불량,432,8,1.85,MINOR,특채,,환경요인
DFT-000302,LINE-06,EQP015,PRD017,2023-02-05,기능불량,167,1,0.6,MINOR,재작업,1985158,환경요인
DFT-000303,LINE-05,EQP007,PRD013,2024-09-19,외관불량,445,4,0.9,MAJOR,재작업,,환경요인
DFT-000304,LINE-01,EQP002,PRD019,2024-06-01,기능불량,455,6,1.32,MAJOR,특채,,원자재불량
DFT-000305,LINE-03,EQP012,PRD007,2024-04-03,치수불량,352,3,0.85,MINOR,재작업,605091,원자재불량
DFT-000306,LINE-01,EQP002,PRD019,2023-12-05,외관불량,380,3,0.79,MAJOR,특채,,공정파라미터
DFT-000307,LINE-04,EQP006,PRD011,2024-02-08,도장불량,221,19,8.6,CRITICAL,특채,,원자재불량
DFT-000308,LINE-02,EQP013,PRD005,2024-04-24,치수불량,268,3,1.12,MINOR,특채,,원자재불량
DFT-000309,LINE-04,EQP006,PRD011,2024-04-11,외관불량,311,2,0.64,CRITICAL,재작업,1711743,원자재불량
DFT-000310,LINE-06,EQP009,PRD017,2023-03-27,외관불량,99,1,1.01,MINOR,재작업,,원자재불량
DFT-000311,LINE-04,EQP006,PRD012,2024-03-18,도장불량,92,1,1.09,CRITICAL,재작업,732396,설비마모
DFT-000312,LINE-06,EQP015,PRD017,2024-01-26,외관불량,492,6,1.22,MINOR,재작업,1834374,설비마모
DFT-000313,LINE-06,EQP009,PRD017,2023-01-02,외관불량,142,2,1.41,MINOR,폐기,,공정파라미터
DFT-000314,LINE-04,EQP006,PRD012,2023-08-10,도장불량,161,2,1.24,MAJOR,폐기,,설비마모
DFT-000315,LINE-04,EQP006,PRD012,2024-12-20,도장불량,224,2,0.89,MINOR,재작업,762526,설비마모
DFT-000316,LINE-05,EQP007,PRD013,2023-02-24,기능불량,368,2,0.54,MINOR,특채,,환경요인
DFT-000317,LINE-03,EQP005,PRD010,2023-02-06,치수불량,459,36,7.84,MAJOR,폐기,,설비마모
DFT-000318,LINE-02,EQP013,PRD004,2023-09-25,외관불량,240,14,5.83,CRITICAL,특채,,환경요인
DFT-000319,LINE-04,EQP006,PRD011,2023-02-13,도장불량,372,5,1.34,MINOR,폐기,,환경요인
DFT-000320,LINE-04,EQP006,PRD012,2023-08-04,도장불량,118,1,0.85,MAJOR,폐기,,작업자오류
DFT-000321,LINE-01,EQP001,PRD019,2024-12-13,외관불량,220,4,1.82,MINOR,특채,,설비마모
DFT-000322,LINE-03,EQP012,PRD008,2024-05-20,기능불량,220,2,0.91,MAJOR,특채,,원자재불량
DFT-000323,LINE-03,EQP004,PRD008,2024-09-27,기능불량,68,1,1.47,MINOR,재작업,,공정파라미터
DFT-000324,LINE-04,EQP006,PRD012,2024-03-15,외관불량,486,8,1.65,MAJOR,재작업,570792,작업자오류
DFT-000325,LINE-03,EQP004,PRD008,2024-05-20,치수불량,315,1,0.32,CRITICAL,특채,,설비마모
DFT-000326,LINE-02,EQP013,PRD004,2023-01-27,치수불량,51,1,1.96,MAJOR,재작업,1826446,원자재불량
DFT-000327,LINE-04,EQP006,PRD011,2023-04-10,외관불량,300,3,1.0,MAJOR,폐기,,설비마모
DFT-000328,LINE-01,EQP001,PRD019,2024-02-13,외관불량,209,2,0.96,MAJOR,폐기,,원자재불량
DFT-000329,LINE-06,EQP015,PRD017,2023-10-23,기능불량,122,1,0.82,MINOR,폐기,,
DFT-000330,LINE-01,EQP010,PRD003,2023-04-18,기능불량,136,1,0.74,CRITICAL,재작업,683914,공정파라미터
DFT-000331,LINE-05,EQP007,PRD013,2023-12-06,외관불량,350,4,1.14,MINOR,폐기,,작업자오류
DFT-000332,LINE-05,EQP007,PRD014,2024-10-01,외관불량,280,2,0.71,MINOR,특채,,설비마모
DFT-000333,LINE-02,EQP013,PRD020,2023-06-30,외관불량,451,4,0.89,MAJOR,재작업,1826758,원자재불량
DFT-000334,LINE-02,EQP013,PRD004,2024-03-27,치수불량,218,1,0.46,MINOR,특채,,공정파라미터
DFT-000335,LINE-04,EQP006,PRD011,2024-03-29,도장불량,180,2,1.11,MINOR,재작업,,
DFT-000336,LINE-05,EQP008,PRD014,2024-05-13,조립불량,254,3,1.18,MAJOR,폐기,,설비마모
DFT-000337,LINE-01,EQP011,PRD019,2023-06-13,외관불량,52,1,1.92,MINOR,폐기,,
DFT-000338,LINE-04,EQP006,PRD012,2024-01-23,도장불량,208,2,0.96,MINOR,폐기,,작업자오류
DFT-000339,LINE-02,EQP013,PRD006,2024-08-13,치수불량,387,3,0.78,MINOR,폐기,,설비마모
DFT-000340,LINE-05,EQP008,PRD014,2024-08-11,외관불량,432,8,1.85,MAJOR,폐기,,환경요인
DFT-000341,LINE-01,EQP010,PRD003,2024-06-19,기능불량,250,1,0.4,MINOR,특채,,공정파라미터
DFT-000342,LINE-02,EQP003,PRD004,2023-08-19,외관불량,153,7,4.58,MINOR,특채,,설비마모
DFT-000343,LINE-06,EQP015,PRD018,2023-10-26,치수불량,233,19,8.15,CRITICAL,특채,,원자재불량
DFT-000344,LINE-03,EQP005,PRD007,2023-09-02,용접불량,320,6,1.88,MINOR,특채,,작업자오류
DFT-000345,LINE-05,EQP007,PRD014,2023-03-31,기능불량,316,4,1.27,MINOR,특채,,
DFT-000346,LINE-01,EQP011,PRD003,2023-12-25,치수불량,482,8,1.66,MINOR,특채,,작업자오류
DFT-000347,LINE-06,EQP009,PRD018,2023-03-02,외관불량,278,2,0.72,MINOR,재작업,,
DFT-000348,LINE-04,EQP006,PRD011,2023-11-23,도장불량,489,4,0.82,MINOR,폐기,,설비마모
DFT-000349,LINE-04,EQP006,PRD011,2023-09-17,외관불량,474,33,6.96,MINOR,재작업,,작업자오류
DFT-000350,LINE-01,EQP010,PRD002,2024-12-26,기능불량,384,3,0.78,MAJOR,폐기,,설비마모
DFT-000351,LINE-06,EQP015,PRD018,2023-06-15,외관불량,292,4,1.37,MINOR,재작업,,
DFT-000352,LINE-06,EQP015,PRD017,2024-05-19,외관불량,206,17,8.25,MAJOR,재작업,1283485,원자재불량
DFT-000353,LINE-05,EQP007,PRD015,2024-11-23,외관불량,268,3,1.12,MINOR,재작업,1217820,공정파라미터
DFT-000354,LINE-03,EQP005,PRD007,2024-01-27,용접불량,202,2,0.99,MAJOR,재작업,,설비마모
DFT-000355,LINE-03,EQP012,PRD007,2024-04-07,용접불량,381,4,1.05,MINOR,폐기,,공정파라미터
DFT-000356,LINE-05,EQP007,PRD016,2023-07-05,기능불량,248,2,0.81,MAJOR,폐기,,작업자오류
DFT-000357,LINE-01,EQP002,PRD003,2023-09-22,기능불량,311,6,1.93,MINOR,재작업,807593,환경요인
DFT-000358,LINE-04,EQP006,PRD011,2023-08-31,도장불량,75,1,1.33,MINOR,재작업,1906901,작업자오류
DFT-000359,LINE-03,EQP012,PRD008,2024-02-12,기능불량,442,8,1.81,MINOR,재작업,1577891,공정파라미터
DFT-000360,LINE-05,EQP007,PRD016,2024-12-08,조립불량,489,6,1.23,MAJOR,특채,,원자재불량
DFT-000361,LINE-04,EQP006,PRD012,2024-06-15,도장불량,383,6,1.57,MAJOR,재작업,,환경요인
DFT-000362,LINE-04,EQP006,PRD012,2024-11-09,외관불량,496,8,1.61,MAJOR,재작업,,작업자오류
DFT-000363,LINE-01,EQP010,PRD019,2024-07-02,기능불량,247,4,1.62,MINOR,특채,,환경요인
DFT-000364,LINE-05,EQP014,PRD016,2023-02-17,기능불량,480,7,1.46,MAJOR,폐기,,원자재불량
DFT-000365,LINE-01,EQP001,PRD003,2024-04-21,외관불량,283,4,1.41,MINOR,특채,,설비마모
DFT-000366,LINE-01,EQP011,PRD002,2024-02-21,치수불량,300,5,1.67,MINOR,재작업,,환경요인
DFT-000367,LINE-01,EQP010,PRD001,2023-07-22,기능불량,160,2,1.25,MINOR,재작업,921138,설비마모
DFT-000368,LINE-06,EQP015,PRD018,2023-11-15,기능불량,138,1,0.72,MINOR,재작업,,공정파라미터
DFT-000369,LINE-06,EQP009,PRD017,2024-10-06,기능불량,257,4,1.56,MINOR,특채,,공정파라미터
DFT-000370,LINE-04,EQP006,PRD012,2024-12-04,외관불량,376,5,1.33,MAJOR,폐기,,공정파라미터
DFT-000371,LINE-04,EQP006,PRD011,2023-12-08,도장불량,127,1,0.79,MAJOR,재작업,446588,작업자오류
DFT-000372,LINE-04,EQP006,PRD012,2023-08-17,외관불량,115,1,0.87,MAJOR,재작업,775324,작업자오류
DFT-000373,LINE-02,EQP003,PRD004,2023-07-10,외관불량,277,22,7.94,MAJOR,재작업,104546,공정파라미터
DFT-000374,LINE-04,EQP006,PRD011,2024-10-30,도장불량,456,8,1.75,MAJOR,폐기,,작업자오류
DFT-000375,LINE-02,EQP013,PRD006,2023-07-21,치수불량,215,3,1.4,MAJOR,폐기,,원자재불량
DFT-000376,LINE-06,EQP009,PRD017,2023-06-29,치수불량,222,3,1.35,MAJOR,폐기,,작업자오류
DFT-000377,LINE-01,EQP010,PRD003,2024-09-02,기능불량,486,5,1.03,MINOR,재작업,,
DFT-000378,LINE-05,EQP014,PRD014,2024-03-14,기능불량,150,1,0.67,MINOR,폐기,,원자재불량
DFT-000379,LINE-04,EQP006,PRD012,2024-01-15,외관불량,311,5,1.61,MINOR,재작업,959285,원자재불량
DFT-000380,LINE-06,EQP015,PRD018,2023-11-04,외관불량,498,7,1.41,MINOR,재작업,1694135,공정파라미터
DFT-000381,LINE-05,EQP007,PRD013,2023-07-17,기능불량,451,25,5.54,MINOR,특채,,
DFT-000382,LINE-02,EQP003,PRD004,2024-09-16,치수불량,278,2,0.72,MAJOR,특채,,
DFT-000383,LINE-06,EQP015,PRD017,2024-09-08,치수불량,346,4,1.16,MINOR,재작업,247969,원자재불량
DFT-000384,LINE-05,EQP007,PRD014,2023-08-09,외관불량,470,8,1.7,MINOR,재작업,,설비마모
DFT-000385,LINE-03,EQP012,PRD009,2024-11-24,치수불량,268,20,7.46,MINOR,재작업,864214,
DFT-000386,LINE-01,EQP010,PRD001,2023-09-01,치수불량,399,3,0.75,MAJOR,폐기,,
DFT-000387,LINE-02,EQP003,PRD006,2024-12-18,치수불량,263,17,6.46,MAJOR,폐기,,
DFT-000388,LINE-01,EQP010,PRD003,2023-04-21,기능불량,367,5,1.36,MAJOR,특채,,원자재불량
DFT-000389,LINE-04,EQP006,PRD012,2024-11-30,도장불량,492,33,6.71,MINOR,재작업,923038,작업자오류
DFT-000390,LINE-02,EQP003,PRD006,2024-08-05,외관불량,374,4,1.07,MINOR,특채,,설비마모
DFT-000391,LINE-04,EQP006,PRD011,2023-03-18,도장불량,471,9,1.91,MAJOR,폐기,,설비마모
DFT-000392,LINE-02,EQP013,PRD006,2023-10-26,치수불량,186,2,1.08,MINOR,재작업,,환경요인
DFT-000393,LINE-03,EQP004,PRD009,2023-04-30,용접불량,455,27,5.93,MINOR,폐기,,공정파라미터
DFT-000394,LINE-06,EQP009,PRD018,2023-11-12,외관불량,72,1,1.39,MINOR,특채,,작업자오류
DFT-000395,LINE-06,EQP015,PRD017,2023-04-10,치수불량,194,12,6.19,MINOR,특채,,공정파라미터
DFT-000396,LINE-03,EQP004,PRD007,2024-11-19,기능불량,154,2,1.3,MINOR,특채,,설비마모
DFT-000397,LINE-05,EQP007,PRD016,2024-10-21,기능불량,275,3,1.09,MINOR,특채,,
DFT-000398,LINE-03,EQP012,PRD010,2024-06-03,기능불량,71,1,1.41,MINOR,특채,,
DFT-000399,LINE-01,EQP002,PRD003,2023-01-15,기능불량,216,3,1.39,MINOR,특채,,
DFT-000400,LINE-01,EQP002,PRD019,2024-05-04,외관불량,434,22,5.07,MAJOR,특채,,환경요인
DFT-000401,LINE-06,EQP015,PRD018,2024-10-19,치수불량,81,1,1.23,MINOR,특채,,설비마모
DFT-000402,LINE-01,EQP010,PRD001,2023-09-20,외관불량,213,11,5.16,CRITICAL,재작업,,
DFT-000403,LINE-01,EQP001,PRD003,2023-02-04,기능불량,205,1,0.49,MAJOR,특채,,원자재불량
DFT-000404,LINE-03,EQP012,PRD007,2024-11-12,용접불량,348,3,0.86,MINOR,폐기,,작업자오류
DFT-000405,LINE-05,EQP008,PRD014,2024-12-17,기능불량,270,17,6.3,MAJOR,재작업,1552625,환경요인
DFT-000406,LINE-01,EQP001,PRD002,2023-03-04,기능불량,112,1,0.89,MAJOR,재작업,954543,
DFT-000407,LINE-05,EQP007,PRD014,2023-11-12,기능불량,410,28,6.83,MINOR,폐기,,원자재불량
DFT-000408,LINE-01,EQP002,PRD001,2024-02-26,외관불량,415,5,1.2,MINOR,특채,,
DFT-000409,LINE-02,EQP003,PRD005,2023-03-07,치수불량,264,4,1.52,MAJOR,폐기,,작업자오류
DFT-000410,LINE-06,EQP015,PRD017,2024-02-04,치수불량,330,5,1.52,MAJOR,재작업,694729,설비마모
DFT-000411,LINE-03,EQP005,PRD008,2023-11-11,용접불량,61,1,1.64,MINOR,특채,,설비마모
DFT-000412,LINE-05,EQP014,PRD013,2023-07-24,기능불량,364,5,1.37,MINOR,특채,,
DFT-000413,LINE-01,EQP011,PRD002,2024-10-18,외관불량,219,2,0.91,MAJOR,재작업,,환경요인
DFT-000414,LINE-03,EQP004,PRD007,2024-04-23,치수불량,90,1,1.11,MINOR,특채,,공정파라미터
DFT-000415,LINE-05,EQP014,PRD013,2024-08-09,기능불량,222,14,6.31,MAJOR,폐기,,
DFT-000416,LINE-03,EQP004,PRD009,2024-03-10,용접불량,99,1,1.01,MAJOR,폐기,,원자재불량
DFT-000417,LINE-04,EQP006,PRD011,2024-06-21,도장불량,129,1,0.78,CRITICAL,폐기,,원자재불량
DFT-000418,LINE-06,EQP009,PRD018,2023-04-19,치수불량,209,3,1.44,CRITICAL,특채,,설비마모
DFT-000419,LINE-01,EQP010,PRD003,2023-09-08,외관불량,419,2,0.48,MAJOR,재작업,638518,설비마모
DFT-000420,LINE-01,EQP001,PRD002,2023-01-16,치수불량,267,2,0.75,MAJOR,재작업,,공정파라미터
DFT-000421,LINE-06,EQP009,PRD018,2024-05-29,기능불량,365,2,0.55,MINOR,폐기,,
DFT-000422,LINE-02,EQP013,PRD004,2024-11-07,외관불량,288,5,1.74,MINOR,폐기,,환경요인
DFT-000423,LINE-04,EQP006,PRD012,2024-06-14,외관불량,352,5,1.42,MINOR,재작업,,
DFT-000424,LINE-06,EQP015,PRD018,2024-04-03,외관불량,244,3,1.23,MINOR,특채,,
DFT-000425,LINE-04,EQP006,PRD011,2024-08-01,외관불량,104,1,0.96,MAJOR,폐기,,설비마모
DFT-000426,LINE-06,EQP009,PRD017,2023-12-31,치수불량,83,1,1.2,MAJOR,폐기,,설비마모
DFT-000427,LINE-02,EQP013,PRD005,2023-05-26,치수불량,417,3,0.72,MINOR,특채,,설비마모
DFT-000428,LINE-02,EQP003,PRD020,2023-08-26,치수불량,257,3,1.17,MINOR,특채,,공정파라미터
DFT-000429,LINE-04,EQP006,PRD011,2023-11-11,외관불량,107,1,0.93,MAJOR,특채,,환경요인
DFT-000430,LINE-01,EQP001,PRD003,2023-03-11,외관불량,282,3,1.06,MINOR,재작업,725212,작업자오류
DFT-000431,LINE-04,EQP006,PRD011,2024-06-12,외관불량,116,2,1.72,MAJOR,특채,,작업자오류
DFT-000432,LINE-05,EQP014,PRD015,2024-06-05,외관불량,429,3,0.7,MAJOR,재작업,1018226,환경요인
DFT-000433,LINE-05,EQP014,PRD013,2023-01-27,기능불량,405,2,0.49,MINOR,폐기,,환경요인
DFT-000434,LINE-03,EQP004,PRD007,2023-11-11,용접불량,299,4,1.34,MINOR,특채,,
DFT-000435,LINE-02,EQP013,PRD005,2023-11-11,외관불량,269,2,0.74,MAJOR,특채,,공정파라미터
DFT-000436,LINE-01,EQP001,PRD001,2024-04-14,외관불량,319,3,0.94,CRITICAL,폐기,,원자재불량
DFT-000437,LINE-04,EQP006,PRD012,2024-04-01,외관불량,429,6,1.4,MINOR,폐기,,원자재불량
DFT-000438,LINE-06,EQP009,PRD017,2023-09-06,기능불량,303,2,0.66,MINOR,재작업,631510,작업자오류
DFT-000439,LINE-05,EQP008,PRD013,2024-03-24,외관불량,357,2,0.56,MINOR,폐기,,설비마모
DFT-000440,LINE-06,EQP015,PRD018,2024-10-08,치수불량,60,3,5.0,CRITICAL,폐기,,
DFT-000441,LINE-03,EQP012,PRD008,2023-06-26,용접불량,143,1,0.7,MINOR,폐기,,공정파라미터
DFT-000442,LINE-01,EQP010,PRD003,2023-09-22,외관불량,370,6,1.62,MINOR,재작업,655484,환경요인
DFT-000443,LINE-02,EQP013,PRD006,2023-11-25,치수불량,500,4,0.8,MINOR,폐기,,원자재불량
DFT-000444,LINE-02,EQP003,PRD005,2023-05-19,치수불량,190,13,6.84,CRITICAL,특채,,
DFT-000445,LINE-04,EQP006,PRD011,2023-06-15,도장불량,104,1,0.96,MINOR,폐기,,설비마모
DFT-000446,LINE-02,EQP013,PRD005,2024-04-07,외관불량,78,1,1.28,CRITICAL,재작업,768214,공정파라미터
DFT-000447,LINE-02,EQP003,PRD004,2024-09-29,외관불량,50,1,2.0,MINOR,폐기,,환경요인
DFT-000448,LINE-01,EQP010,PRD003,2024-10-05,외관불량,229,2,0.87,MINOR,특채,,
DFT-000449,LINE-01,EQP002,PRD001,2023-01-28,기능불량,242,3,1.24,MINOR,폐기,,설비마모
DFT-000450,LINE-02,EQP003,PRD005,2024-02-26,치수불량,111,1,0.9,MAJOR,폐기,,설비마모
DFT-000451,LINE-05,EQP007,PRD016,2024-04-29,조립불량,317,2,0.63,MAJOR,폐기,,원자재불량
DFT-000452,LINE-02,EQP003,PRD020,2023-07-02,치수불량,161,13,8.07,MAJOR,폐기,,
DFT-000453,LINE-05,EQP008,PRD015,2023-05-27,외관불량,495,6,1.21,MINOR,재작업,1070554,
DFT-000454,LINE-01,EQP001,PRD019,2024-02-12,외관불량,378,6,1.59,MINOR,폐기,,원자재불량
DFT-000455,LINE-01,EQP001,PRD001,2024-06-12,치수불량,66,1,1.52,MAJOR,특채,,원자재불량
DFT-000456,LINE-02,EQP013,PRD005,2024-06-26,치수불량,288,1,0.35,MAJOR,폐기,,환경요인
DFT-000457,LINE-06,EQP009,PRD017,2024-02-12,기능불량,331,3,0.91,MAJOR,폐기,,
DFT-000458,LINE-06,EQP009,PRD018,2023-04-23,치수불량,420,4,0.95,MINOR,폐기,,원자재불량
DFT-000459,LINE-02,EQP013,PRD004,2023-09-11,치수불량,202,1,0.5,MAJOR,폐기,,환경요인
DFT-000460,LINE-03,EQP005,PRD010,2023-02-05,용접불량,126,2,1.59,CRITICAL,특채,,작업자오류
DFT-000461,LINE-05,EQP014,PRD013,2023-03-26,기능불량,300,1,0.33,MAJOR,특채,,공정파라미터
