DELAY_ID,DELIVERY_ID,VEHICLE_ID,ROUTE_ID,DELAY_DATE,SCHEDULED_ARRIVAL,ACTUAL_ARRIVAL,DELAY_MINUTES,DELAY_CAUSE,SEVERITY,CUSTOMER_COMPLAINT,COMPENSATION_KRW,RESOLUTION_STATUS
DLY000229,DLV0012897,VHC021,RTE017,2024-07-20,23:49,00:43,54,사고,MODERATE,Y,,RESOLVED
DLY000230,DLV0003588,VHC008,RTE002,2023-06-04,02:50,07:42,292,설비고장,SEVERE,N,,RESOLVED
DLY000231,DLV0015118,VHC012,RTE015,2024-10-27,11:47,16:53,306,인력부족,SEVERE,Y,3000,RESOLVED
DLY000232,DLV0006239,VHC022,RTE012,2023-09-30,11:18,11:42,24,사고,MINOR,N,,RESOLVED
DLY000233,DLV0012105,VHC017,RTE014,2024-06-17,15:44,16:11,27,사고,MINOR,Y,1000,ESCALATED
DLY000234,DLV0004954,VHC023,RTE003,2023-08-01,03:24,03:52,28,집하지연,MINOR,N,,RESOLVED
DLY000235,DLV0015348,VHC008,RTE013,2024-11-06,14:44,18:01,197,설비고장,SEVERE,N,,RESOLVED
DLY000236,DLV0001716,VHC001,RTE016,2023-03-15,04:43,05:03,20,집하지연,MINOR,N,,RESOLVED
DLY000237,DLV0000109,VHC017,RTE012,2023-01-06,11:18,11:37,19,집하지연,MINOR,N,,RESOLVED
DLY000238,DLV0001013,VHC016,RTE014,2023-02-13,11:35,11:45,10,집하지연,MINOR,N,,RESOLVED
DLY000239,DLV0012589,VHC004,RTE013,2024-07-07,11:17,12:35,78,사고,MODERATE,N,,RESOLVED
DLY000240,DLV0007356,VHC020,RTE011,2023-11-20,07:03,08:25,82,수취인부재,MODERATE,N,,PENDING
DLY000241,DLV0009986,VHC021,RTE001,2024-03-16,04:49,05:52,63,인력부족,MODERATE,N,,RESOLVED
DLY000242,DLV0009087,VHC006,RTE011,2024-02-05,10:59,11:21,22,날씨,MINOR,N,,RESOLVED
DLY000243,DLV0013515,VHC018,RTE002,2024-08-16,02:44,04:33,109,집하지연,MODERATE,N,,RESOLVED
DLY000244,DLV0005558,VHC002,RTE008,2023-08-30,07:46,08:11,25,교통체증,MINOR,N,,RESOLVED
DLY000245,DLV0011054,VHC002,RTE010,2024-05-01,08:14,08:25,11,집하지연,MINOR,N,,RESOLVED
DLY000246,DLV0008767,VHC013,RTE004,2024-01-21,23:48,,29,날씨,MINOR,N,,RESOLVED
DLY000247,DLV0003471,VHC003,RTE017,2023-05-31,20:41,20:54,13,날씨,MINOR,N,,RESOLVED
DLY000248,DLV0008277,VHC005,RTE009,2023-12-30,07:46,09:30,104,날씨,MODERATE,N,,RESOLVED
DLY000249,DLV0010526,VHC016,RTE019,2024-04-09,11:09,12:28,79,날씨,MODERATE,Y,,RESOLVED
DLY000250,DLV0007994,VHC012,RTE013,2023-12-18,10:19,10:57,38,날씨,MODERATE,N,,RESOLVED
DLY000251,DLV0002572,VHC016,RTE009,2023-04-21,09:31,13:49,258,인력부족,SEVERE,Y,5000,RESOLVED
DLY000252,DLV0009933,VHC003,RTE012,2024-03-13,11:08,11:25,17,사고,MINOR,N,,RESOLVED
DLY000253,DLV0000943,VHC005,RTE014,2023-02-10,13:01,14:45,104,교통체증,MODERATE,N,,RESOLVED
DLY000254,DLV0012087,VHC022,RTE016,2024-06-16,02:31,03:38,67,날씨,MODERATE,N,,PENDING
DLY000255,DLV0006929,VHC006,RTE011,2023-10-30,09:00,09:28,28,사고,MINOR,N,,PENDING
DLY000256,DLV0005181,VHC012,RTE004,2023-08-11,23:01,00:26,85,날씨,MODERATE,N,,RESOLVED
DLY000257,DLV0003514,VHC019,RTE015,2023-06-01,14:53,15:11,18,사고,MINOR,N,,PENDING
DLY000258,DLV0010670,VHC005,RTE013,2024-04-15,13:55,14:25,30,설비고장,MODERATE,N,,RESOLVED
DLY000259,DLV0002893,VHC020,RTE015,2023-05-04,11:32,11:55,23,수취인부재,MINOR,N,,RESOLVED
DLY000260,DLV0003763,VHC024,RTE005,2023-06-12,09:02,,16,설비고장,MINOR,N,,ESCALATED
DLY000261,DLV0015486,VHC019,RTE012,2024-11-12,12:43,13:26,43,수취인부재,MODERATE,Y,5000,RESOLVED
DLY000262,DLV0012254,VHC018,RTE016,2024-06-23,04:02,05:37,95,인력부족,MODERATE,N,,RESOLVED
DLY000263,DLV0003209,VHC025,RTE004,2023-05-19,23:55,00:06,11,교통체증,MINOR,N,,PENDING
DLY000264,DLV0006059,VHC022,RTE017,2023-09-22,20:27,00:17,230,교통체증,SEVERE,Y,5000,RESOLVED
DLY000265,DLV0004147,VHC019,RTE011,2023-06-28,11:57,12:18,21,설비고장,MINOR,N,,RESOLVED
DLY000266,DLV0005680,VHC008,RTE003,2023-09-05,03:13,03:42,29,날씨,MINOR,Y,,ESCALATED
DLY000267,DLV0007414,VHC021,RTE016,2023-11-23,02:01,02:48,47,교통체증,MODERATE,Y,5000,RESOLVED
DLY000268,DLV0016291,VHC024,RTE007,2024-12-16,07:51,,63,교통체증,MODERATE,Y,,RESOLVED
DLY000269,DLV0013853,VHC012,RTE005,2024-08-31,08:48,11:22,154,교통체증,SEVERE,Y,10000,PENDING
DLY000270,DLV0008648,VHC023,RTE002,2024-01-15,01:21,01:28,7,인력부족,MINOR,N,,RESOLVED
DLY000271,DLV0006329,VHC021,RTE004,2023-10-04,00:33,01:16,43,집하지연,MODERATE,Y,,RESOLVED
DLY000272,DLV0015904,VHC021,RTE007,2024-11-30,08:49,08:56,7,인력부족,MINOR,N,,RESOLVED
DLY000273,DLV0003769,VHC002,RTE016,2023-06-12,04:52,08:00,188,교통체증,SEVERE,Y,3000,RESOLVED
DLY000274,DLV0005603,VHC025,RTE008,2023-09-01,09:40,10:18,38,수취인부재,MODERATE,N,,RESOLVED
DLY000275,DLV0001577,VHC021,RTE019,2023-03-08,10:43,12:14,91,집하지연,MODERATE,Y,,RESOLVED
DLY000276,DLV0003981,VHC024,RTE005,2023-06-21,08:03,09:03,60,인력부족,MODERATE,N,,RESOLVED
DLY000277,DLV0015071,VHC025,RTE015,2024-10-25,15:26,,344,수취인부재,SEVERE,Y,20000,RESOLVED
DLY000278,DLV0006854,VHC006,RTE001,2023-10-27,03:42,04:04,22,집하지연,MINOR,N,,RESOLVED
DLY000279,DLV0001660,VHC016,RTE016,2023-03-12,01:45,02:05,20,날씨,MINOR,N,,RESOLVED
DLY000280,DLV0007635,VHC007,RTE003,2023-12-02,02:35,02:43,8,날씨,MINOR,Y,,PENDING
DLY000281,DLV0009562,VHC007,RTE002,2024-02-25,02:54,,90,집하지연,MODERATE,Y,,PENDING
DLY000282,DLV0001053,VHC003,RTE007,2023-02-14,11:24,12:50,86,날씨,MODERATE,Y,,PENDING
DLY000283,DLV0016434,VHC015,RTE017,2024-12-22,19:46,20:10,24,날씨,MINOR,N,,RESOLVED
DLY000284,DLV0003366,VHC021,RTE013,2023-05-25,11:44,12:55,71,교통체증,MODERATE,Y,5000,RESOLVED
DLY000285,DLV0006780,VHC008,RTE003,2023-10-24,04:05,04:53,48,교통체증,MODERATE,N,,RESOLVED
DLY000286,DLV0012702,VHC005,RTE009,2024-07-12,08:52,09:41,49,날씨,MODERATE,N,,RESOLVED
DLY000287,DLV0012335,VHC019,RTE013,2024-06-27,11:20,11:26,6,집하지연,MINOR,N,,ESCALATED
DLY000288,DLV0004065,VHC019,RTE003,2023-06-25,04:25,05:18,53,인력부족,MODERATE,N,,RESOLVED
DLY000289,DLV0001207,VHC002,RTE004,2023-02-20,00:02,00:14,12,사고,MINOR,N,,RESOLVED
DLY000290,DLV0016548,VHC004,RTE007,2024-12-27,07:14,07:23,9,수취인부재,MINOR,N,,RESOLVED
DLY000291,DLV0012612,VHC007,RTE015,2024-07-08,12:24,12:46,22,인력부족,MINOR,N,,RESOLVED
DLY000292,DLV0000075,VHC001,RTE009,2023-01-04,07:30,07:36,6,교통체증,MINOR,N,,RESOLVED
DLY000293,DLV0007707,VHC011,RTE003,2023-12-05,02:44,02:53,9,사고,MINOR,N,,RESOLVED
DLY000294,DLV0008856,VHC019,RTE011,2024-01-25,09:31,09:45,14,날씨,MINOR,N,,PENDING
DLY000295,DLV0013431,VHC010,RTE009,2024-08-12,08:21,09:24,63,수취인부재,MODERATE,Y,5000,RESOLVED
DLY000296,DLV0011880,VHC024,RTE010,2024-06-07,09:30,09:53,23,집하지연,MINOR,Y,,RESOLVED
DLY000297,DLV0015908,VHC008,RTE009,2024-12-01,11:06,12:54,108,교통체증,MODERATE,Y,,PENDING
DLY000298,DLV0014888,VHC014,RTE016,2024-10-16,01:43,02:13,30,교통체증,MODERATE,N,,PENDING
DLY000299,DLV0002076,VHC001,RTE008,2023-03-30,08:04,08:39,35,교통체증,MODERATE,Y,3000,PENDING
DLY000300,DLV0005695,VHC015,RTE013,2023-09-05,13:37,14:51,74,사고,MODERATE,N,,ESCALATED
DLY000301,DLV0000139,VHC005,RTE004,2023-01-07,00:59,01:18,19,교통체증,MINOR,N,,PENDING
DLY000302,DLV0004340,VHC003,RTE010,2023-07-07,06:50,,118,집하지연,MODERATE,Y,,PENDING
DLY000303,DLV0014049,VHC023,RTE010,2024-09-08,09:55,10:14,19,교통체증,MINOR,N,,RESOLVED
DLY000304,DLV0006857,VHC011,RTE010,2023-10-27,11:11,11:28,17,교통체증,MINOR,N,,RESOLVED
DLY000305,DLV0015312,VHC016,RTE007,2024-11-04,10:09,10:38,29,교통체증,MINOR,Y,,RESOLVED
DLY000306,DLV0001828,VHC002,RTE011,2023-03-19,09:28,09:45,17,집하지연,MINOR,N,,ESCALATED
DLY000307,DLV0011657,VHC022,RTE008,2024-05-28,10:39,10:51,12,교통체증,MINOR,N,,RESOLVED
DLY000308,DLV0006000,VHC014,RTE003,2023-09-19,02:13,,11,집하지연,MINOR,N,,RESOLVED
DLY000309,DLV0004236,VHC017,RTE015,2023-07-03,11:03,16:31,328,사고,SEVERE,Y,3000,RESOLVED
DLY000310,DLV0010214,VHC024,RTE017,2024-03-25,23:31,04:29,298,교통체증,SEVERE,Y,20000,RESOLVED
DLY000311,DLV0008070,VHC001,RTE008,2023-12-22,09:34,,78,교통체증,MODERATE,N,,RESOLVED
DLY000312,DLV0006920,VHC016,RTE016,2023-10-30,00:43,,54,집하지연,MODERATE,Y,,RESOLVED
DLY000313,DLV0016206,VHC024,RTE019,2024-12-13,10:39,,107,인력부족,MODERATE,Y,3000,ESCALATED
DLY000314,DLV0008009,VHC018,RTE004,2023-12-19,01:35,03:10,95,수취인부재,MODERATE,N,,RESOLVED
DLY000315,DLV0014818,VHC011,RTE003,2024-10-14,02:38,03:56,78,집하지연,MODERATE,N,,RESOLVED
DLY000316,DLV0003552,VHC014,RTE016,2023-06-03,01:58,02:03,5,교통체증,MINOR,N,,RESOLVED
DLY000317,DLV0008987,VHC008,RTE004,2024-01-31,23:06,03:41,275,수취인부재,SEVERE,Y,5000,PENDING
DLY000318,DLV0015867,VHC006,RTE014,2024-11-29,10:54,,103,수취인부재,MODERATE,N,,RESOLVED
DLY000319,DLV0004485,VHC024,RTE002,2023-07-13,01:20,03:04,104,설비고장,MODERATE,Y,,RESOLVED
DLY000320,DLV0012482,VHC025,RTE006,2024-07-02,08:10,08:19,9,수취인부재,MINOR,N,,RESOLVED
DLY000321,DLV0012324,VHC004,RTE014,2024-06-26,15:26,,57,설비고장,MODERATE,Y,1000,PENDING
DLY000322,DLV0015830,VHC007,RTE016,2024-11-27,04:03,05:34,91,설비고장,MODERATE,Y,,RESOLVED
DLY000323,DLV0009557,VHC023,RTE015,2024-02-25,13:44,14:47,63,인력부족,MODERATE,N,,ESCALATED
DLY000324,DLV0003519,VHC004,RTE003,2023-06-02,03:23,05:20,117,사고,MODERATE,N,,RESOLVED
DLY000325,DLV0011332,VHC020,RTE014,2024-05-13,12:09,12:22,13,날씨,MINOR,N,,PENDING
DLY000326,DLV0004706,VHC017,RTE008,2023-07-22,11:47,,25,교통체증,MINOR,N,,RESOLVED
DLY000327,DLV0003676,VHC016,RTE015,2023-06-08,14:05,,39,수취인부재,MODERATE,Y,5000,PENDING
DLY000328,DLV0006128,VHC018,RTE016,2023-09-24,02:31,02:53,22,집하지연,MINOR,N,,RESOLVED
DLY000329,DLV0009393,VHC003,RTE009,2024-02-17,09:12,11:27,135,인력부족,SEVERE,Y,3000,RESOLVED
DLY000330,DLV0007937,VHC022,RTE003,2023-12-16,02:46,03:10,24,교통체증,MINOR,N,,RESOLVED
DLY000331,DLV0004035,VHC010,RTE016,2023-06-23,01:24,02:05,41,사고,MODERATE,N,,RESOLVED
DLY000332,DLV0001652,VHC003,RTE011,2023-03-12,11:16,12:56,100,인력부족,MODERATE,N,,PENDING
DLY000333,DLV0008218,VHC003,RTE015,2023-12-27,13:41,16:47,186,설비고장,SEVERE,Y,20000,RESOLVED
DLY000334,DLV0010198,VHC002,RTE008,2024-03-25,08:23,11:55,212,집하지연,SEVERE,N,,RESOLVED
DLY000335,DLV0013038,VHC015,RTE006,2024-07-26,10:30,12:28,118,집하지연,MODERATE,N,,RESOLVED
DLY000336,DLV0004685,VHC001,RTE009,2023-07-21,08:26,10:24,118,날씨,MODERATE,Y,2000,RESOLVED
DLY000337,DLV0008034,VHC015,RTE012,2023-12-20,12:50,13:32,42,인력부족,MODERATE,N,,RESOLVED
DLY000338,DLV0003761,VHC018,RTE014,2023-06-12,10:57,11:19,22,집하지연,MINOR,N,,PENDING
DLY000339,DLV0005486,VHC021,RTE005,2023-08-26,11:17,11:34,17,집하지연,MINOR,N,,RESOLVED
DLY000340,DLV0010784,VHC003,RTE007,2024-04-20,11:54,12:23,29,집하지연,MINOR,N,,RESOLVED
DLY000341,DLV0004152,VHC005,RTE019,2023-06-28,10:23,12:04,101,집하지연,MODERATE,N,,RESOLVED
DLY000342,DLV0003599,VHC001,RTE015,2023-06-04,11:28,13:55,147,날씨,SEVERE,Y,20000,RESOLVED
DLY000343,DLV0003930,VHC022,RTE019,2023-06-20,12:45,,9,교통체증,MINOR,Y,,RESOLVED
DLY000344,DLV0012125,VHC014,RTE011,2024-06-18,10:34,14:10,216,설비고장,SEVERE,N,,PENDING
DLY000345,DLV0010831,VHC013,RTE017,2024-04-22,19:43,20:34,51,집하지연,MODERATE,N,,PENDING
DLY000346,DLV0012573,VHC012,RTE007,2024-07-07,07:31,07:48,17,수취인부재,MINOR,N,,ESCALATED
DLY000347,DLV0011105,VHC008,RTE019,2024-05-03,11:15,12:19,64,교통체증,MODERATE,N,,RESOLVED
DLY000348,DLV0007940,VHC012,RTE011,2023-12-16,08:10,08:26,16,교통체증,MINOR,N,,RESOLVED
DLY000349,DLV0006616,VHC004,RTE009,2023-10-16,10:58,12:39,101,집하지연,MODERATE,Y,3000,RESOLVED
DLY000350,DLV0012245,VHC017,RTE010,2024-06-23,10:39,12:06,87,집하지연,MODERATE,Y,1000,PENDING
DLY000351,DLV0012038,VHC019,RTE007,2024-06-14,07:40,07:59,19,사고,MINOR,N,,RESOLVED
DLY000352,DLV0015590,VHC019,RTE006,2024-11-18,10:52,12:36,104,사고,MODERATE,Y,3000,RESOLVED
DLY000353,DLV0004864,VHC019,RTE016,2023-07-28,04:07,05:39,92,사고,MODERATE,N,,PENDING
DLY000354,DLV0016623,VHC019,RTE005,2024-12-31,10:05,10:33,28,집하지연,MINOR,N,,PENDING
DLY000355,DLV0013610,VHC012,RTE002,2024-08-20,01:40,,14,설비고장,MINOR,N,,RESOLVED
DLY000356,DLV0007753,VHC008,RTE003,2023-12-08,03:56,04:54,58,교통체증,MODERATE,Y,,ESCALATED
DLY000357,DLV0016515,VHC002,RTE002,2024-12-26,02:35,04:14,99,날씨,MODERATE,N,,RESOLVED
DLY000358,DLV0008864,VHC014,RTE005,2024-01-26,11:32,13:10,98,날씨,MODERATE,N,,PENDING
DLY000359,DLV0002544,VHC010,RTE010,2023-04-20,10:35,11:21,46,사고,MODERATE,N,,RESOLVED
DLY000360,DLV0008963,VHC020,RTE012,2024-01-30,14:51,15:10,19,날씨,MINOR,N,,RESOLVED
DLY000361,DLV0010544,VHC014,RTE008,2024-04-10,10:07,10:29,22,인력부족,MINOR,N,,RESOLVED
DLY000362,DLV0000734,VHC015,RTE011,2023-01-31,07:40,09:24,104,사고,MODERATE,Y,3000,RESOLVED
DLY000363,DLV0012474,VHC007,RTE016,2024-07-02,01:58,02:13,15,사고,MINOR,N,,RESOLVED
DLY000364,DLV0003597,VHC022,RTE004,2023-06-04,23:22,00:22,60,수취인부재,MODERATE,Y,,RESOLVED
DLY000365,DLV0011187,VHC013,RTE007,2024-05-07,10:25,10:50,25,사고,MINOR,N,,RESOLVED
DLY000366,DLV0002858,VHC022,RTE015,2023-05-03,14:23,14:32,9,설비고장,MINOR,N,,RESOLVED
DLY000367,DLV0011304,VHC018,RTE017,2024-05-12,22:23,22:38,15,집하지연,MINOR,N,,PENDING
DLY000368,DLV0005810,VHC018,RTE019,2023-09-10,10:49,12:48,119,설비고장,MODERATE,Y,2000,PENDING
DLY000369,DLV0011098,VHC016,RTE015,2024-05-03,11:08,11:28,20,설비고장,MINOR,N,,RESOLVED
DLY000370,DLV0007681,VHC003,RTE006,2023-12-05,11:02,14:12,190,수취인부재,SEVERE,Y,5000,ESCALATED
DLY000371,DLV0006490,VHC005,RTE003,2023-10-11,03:26,03:46,20,사고,MINOR,N,,RESOLVED
DLY000372,DLV0009245,VHC004,RTE007,2024-02-11,09:02,,62,집하지연,MODERATE,Y,,PENDING
DLY000373,DLV0012709,VHC004,RTE012,2024-07-12,11:58,13:45,107,교통체증,MODERATE,N,,RESOLVED
DLY000374,DLV0008075,VHC008,RTE011,2023-12-22,10:55,11:00,5,날씨,MINOR,N,,RESOLVED
DLY000375,DLV0014044,VHC007,RTE019,2024-09-07,13:26,,23,사고,MINOR,N,,RESOLVED
DLY000376,DLV0009058,VHC016,RTE008,2024-02-04,11:44,,51,날씨,MODERATE,N,,RESOLVED
DLY000377,DLV0008315,VHC008,RTE003,2024-01-01,01:40,04:40,180,설비고장,SEVERE,Y,5000,RESOLVED
DLY000378,DLV0007158,VHC008,RTE013,2023-11-11,11:04,11:26,22,교통체증,MINOR,Y,,RESOLVED
DLY000379,DLV0012950,VHC006,RTE017,2024-07-22,20:14,20:34,20,교통체증,MINOR,Y,,RESOLVED
DLY000380,DLV0009759,VHC017,RTE002,2024-03-05,02:01,03:28,87,날씨,MODERATE,N,,RESOLVED
DLY000381,DLV0008133,VHC002,RTE004,2023-12-24,00:17,,27,날씨,MINOR,N,,RESOLVED
DLY000382,DLV0014991,VHC003,RTE005,2024-10-21,10:20,10:49,29,교통체증,MINOR,N,,RESOLVED
DLY000383,DLV0012615,VHC014,RTE011,2024-07-08,07:35,,51,설비고장,MODERATE,N,,RESOLVED
DLY000384,DLV0006063,VHC021,RTE006,2023-09-22,10:22,,27,집하지연,MINOR,N,,RESOLVED
DLY000385,DLV0000167,VHC020,RTE004,2023-01-08,23:10,00:33,83,날씨,MODERATE,Y,2000,RESOLVED
DLY000386,DLV0004104,VHC010,RTE010,2023-06-26,11:41,12:55,74,날씨,MODERATE,Y,2000,RESOLVED
DLY000387,DLV0014059,VHC013,RTE014,2024-09-08,11:04,12:32,88,교통체증,MODERATE,Y,3000,RESOLVED
DLY000388,DLV0000239,VHC004,RTE005,2023-01-11,08:15,08:28,13,사고,MINOR,N,,PENDING
DLY000389,DLV0014409,VHC018,RTE012,2024-09-25,14:49,15:22,33,설비고장,MODERATE,N,,RESOLVED
DLY000390,DLV0009925,VHC010,RTE002,2024-03-13,01:46,03:18,92,사고,MODERATE,Y,3000,RESOLVED
DLY000391,DLV0003106,VHC010,RTE005,2023-05-13,11:12,11:51,39,사고,MODERATE,N,,RESOLVED
DLY000392,DLV0010848,VHC007,RTE009,2024-04-23,09:56,11:44,108,교통체증,MODERATE,N,,RESOLVED
DLY000393,DLV0002479,VHC022,RTE002,2023-04-17,01:52,04:13,141,날씨,SEVERE,Y,20000,RESOLVED
DLY000394,DLV0004936,VHC017,RTE011,2023-07-31,09:06,09:25,19,교통체증,MINOR,N,,PENDING
DLY000395,DLV0016214,VHC020,RTE006,2024-12-13,10:32,,24,날씨,MINOR,N,,RESOLVED
DLY000396,DLV0014272,VHC005,RTE012,2024-09-18,11:08,11:19,11,집하지연,MINOR,N,,RESOLVED
DLY000397,DLV0013118,VHC013,RTE004,2024-07-29,01:17,01:38,21,집하지연,MINOR,N,,RESOLVED
DLY000398,DLV0013030,VHC017,RTE011,2024-07-26,08:54,,325,인력부족,SEVERE,Y,3000,RESOLVED
DLY000399,DLV0010490,VHC018,RTE017,2024-04-07,19:23,20:24,61,교통체증,MODERATE,N,,RESOLVED
DLY000400,DLV0003718,VHC019,RTE009,2023-06-10,11:47,11:53,6,날씨,MINOR,N,,RESOLVED
DLY000401,DLV0010190,VHC003,RTE010,2024-03-24,09:13,,105,설비고장,MODERATE,N,,RESOLVED
DLY000402,DLV0012968,VHC006,RTE017,2024-07-23,20:05,21:51,106,수취인부재,MODERATE,N,,RESOLVED
DLY000403,DLV0014606,VHC004,RTE017,2024-10-04,21:42,22:03,21,교통체증,MINOR,N,,RESOLVED
DLY000404,DLV0001908,VHC019,RTE005,2023-03-23,07:40,07:55,15,교통체증,MINOR,N,,ESCALATED
DLY000405,DLV0013055,VHC022,RTE008,2024-07-26,09:50,,40,인력부족,MODERATE,N,,RESOLVED
DLY000406,DLV0006275,VHC014,RTE008,2023-10-01,07:36,11:46,250,사고,SEVERE,Y,3000,RESOLVED
DLY000407,DLV0008630,VHC023,RTE005,2024-01-15,09:19,09:38,19,설비고장,MINOR,N,,RESOLVED
DLY000408,DLV0012811,VHC014,RTE010,2024-07-16,08:50,,9,교통체증,MINOR,N,,RESOLVED
DLY000409,DLV0006196,VHC023,RTE008,2023-09-28,11:57,12:56,59,날씨,MODERATE,Y,,RESOLVED
DLY000410,DLV0000590,VHC013,RTE002,2023-01-26,01:08,01:32,24,설비고장,MINOR,N,,RESOLVED
DLY000411,DLV0009346,VHC013,RTE013,2024-02-16,12:46,17:26,280,수취인부재,SEVERE,Y,5000,RESOLVED
DLY000412,DLV0004254,VHC023,RTE015,2023-07-03,15:39,15:46,7,설비고장,MINOR,N,,RESOLVED
DLY000413,DLV0004787,VHC003,RTE003,2023-07-25,01:54,02:05,11,설비고장,MINOR,N,,RESOLVED
DLY000414,DLV0012046,VHC001,RTE003,2024-06-14,02:51,04:19,88,인력부족,MODERATE,N,,RESOLVED
DLY000415,DLV0011949,VHC012,RTE006,2024-06-10,11:33,16:31,298,사고,SEVERE,Y,20000,PENDING
DLY000416,DLV0014630,VHC007,RTE008,2024-10-06,11:55,12:51,56,집하지연,MODERATE,Y,5000,PENDING
DLY000417,DLV0007485,VHC017,RTE002,2023-11-26,01:19,01:28,9,사고,MINOR,N,,RESOLVED
DLY000418,DLV0002451,VHC018,RTE019,2023-04-16,14:12,,8,교통체증,MINOR,N,,PENDING
DLY000419,DLV0002661,VHC005,RTE002,2023-04-25,02:58,04:40,102,설비고장,MODERATE,N,,RESOLVED
DLY000420,DLV0011944,VHC017,RTE002,2024-06-10,02:38,02:53,15,집하지연,MINOR,N,,PENDING
DLY000421,DLV0000718,VHC017,RTE007,2023-01-30,11:44,12:57,73,날씨,MODERATE,Y,1000,PENDING
DLY000422,DLV0012031,VHC024,RTE005,2024-06-13,10:36,10:41,5,교통체증,MINOR,Y,,RESOLVED
DLY000423,DLV0005224,VHC001,RTE003,2023-08-14,03:53,05:30,97,사고,MODERATE,N,,RESOLVED
DLY000424,DLV0001485,VHC010,RTE013,2023-03-04,12:37,12:44,7,설비고장,MINOR,N,,RESOLVED
DLY000425,DLV0016162,VHC010,RTE013,2024-12-11,14:18,14:38,20,인력부족,MINOR,N,,RESOLVED
DLY000426,DLV0015893,VHC023,RTE001,2024-11-30,04:34,08:39,245,날씨,SEVERE,Y,3000,RESOLVED
DLY000427,DLV0007968,VHC021,RTE003,2023-12-17,02:46,04:15,89,교통체증,MODERATE,Y,,PENDING
DLY000428,DLV0013187,VHC024,RTE014,2024-08-02,15:36,15:41,5,날씨,MINOR,N,,RESOLVED
DLY000429,DLV0010152,VHC015,RTE009,2024-03-23,10:47,16:02,315,수취인부재,SEVERE,Y,20000,PENDING
DLY000430,DLV0009888,VHC017,RTE002,2024-03-11,02:52,04:29,97,날씨,MODERATE,Y,,RESOLVED
DLY000431,DLV0016261,VHC008,RTE006,2024-12-15,09:46,09:51,5,날씨,MINOR,N,,RESOLVED
DLY000432,DLV0015295,VHC013,RTE014,2024-11-03,14:48,17:40,172,교통체증,SEVERE,Y,15000,RESOLVED
DLY000433,DLV0008236,VHC021,RTE016,2023-12-28,02:47,04:18,91,날씨,MODERATE,N,,RESOLVED
DLY000434,DLV0004533,VHC025,RTE005,2023-07-15,10:18,12:00,102,사고,MODERATE,Y,,RESOLVED
DLY000435,DLV0004701,VHC023,RTE006,2023-07-21,08:32,09:30,58,날씨,MODERATE,N,,RESOLVED
DLY000436,DLV0014006,VHC007,RTE006,2024-09-06,11:32,11:37,5,날씨,MINOR,N,,RESOLVED
DLY000437,DLV0009511,VHC014,RTE008,2024-02-23,07:56,11:55,239,집하지연,SEVERE,Y,3000,ESCALATED
DLY000438,DLV0003102,VHC021,RTE007,2023-05-13,10:27,,110,교통체증,MODERATE,N,,RESOLVED
DLY000439,DLV0010264,VHC005,RTE005,2024-03-28,11:26,11:41,15,인력부족,MINOR,N,,ESCALATED
DLY000440,DLV0013727,VHC017,RTE011,2024-08-25,07:46,09:24,98,날씨,MODERATE,N,,RESOLVED
DLY000441,DLV0006034,VHC006,RTE009,2023-09-20,08:15,08:39,24,설비고장,MINOR,N,,RESOLVED
DLY000442,DLV0001719,VHC018,RTE001,2023-03-15,05:12,,35,인력부족,MODERATE,N,,RESOLVED
DLY000443,DLV0005649,VHC001,RTE005,2023-09-03,08:38,09:03,25,집하지연,MINOR,N,,RESOLVED
DLY000444,DLV0006186,VHC005,RTE002,2023-09-27,02:29,03:06,37,인력부족,MODERATE,Y,3000,PENDING
DLY000445,DLV0000991,VHC006,RTE015,2023-02-12,14:03,14:16,13,인력부족,MINOR,N,,RESOLVED
DLY000446,DLV0003329,VHC011,RTE009,2023-05-23,10:01,11:45,104,인력부족,MODERATE,Y,,RESOLVED
DLY000447,DLV0010200,VHC008,RTE003,2024-03-25,04:06,05:23,77,교통체증,MODERATE,Y,5000,RESOLVED
DLY000448,DLV0008338,VHC015,RTE003,2024-01-02,03:36,04:17,41,집하지연,MODERATE,Y,,RESOLVED
DLY000449,DLV0012997,VHC014,RTE010,2024-07-25,11:40,15:42,242,교통체증,SEVERE,Y,20000,PENDING
DLY000450,DLV0012716,VHC012,RTE015,2024-07-12,15:39,17:13,94,교통체증,MODERATE,N,,RESOLVED
DLY000451,DLV0008581,VHC010,RTE012,2024-01-13,11:37,12:10,33,사고,MODERATE,Y,,RESOLVED
DLY000452,DLV0010631,VHC025,RTE010,2024-04-13,07:49,11:27,218,교통체증,SEVERE,Y,20000,RESOLVED
DLY000453,DLV0016389,VHC021,RTE005,2024-12-20,11:01,,11,날씨,MINOR,N,,PENDING
DLY000454,DLV0003037,VHC021,RTE004,2023-05-11,01:12,02:22,70,날씨,MODERATE,Y,,PENDING
DLY000455,DLV0012737,VHC001,RTE015,2024-07-13,11:58,13:42,104,교통체증,MODERATE,Y,5000,RESOLVED
DLY000456,DLV0006526,VHC016,RTE001,2023-10-13,03:05,05:22,137,날씨,SEVERE,Y,10000,RESOLVED
DLY000457,DLV0009946,VHC015,RTE012,2024-03-14,11:30,11:54,24,집하지연,MINOR,N,,RESOLVED
DLY000458,DLV0007095,VHC006,RTE016,2023-11-07,01:17,01:31,14,날씨,MINOR,N,,RESOLVED
