ORDER_ID,OFFICE_CD,PART_CD,ORDER_YM,ORDER_DT,PROMISED_DT,ACTUAL_DT,ORDER_QTY,RECEIVED_QTY,UNIT_COST,CURRENCY,ORDER_AMOUNT,DELAY_DAYS,STATUS
PO0000242,KR-ICN,FG-002,202203,20220324,20220331,20220331,522,522,18000,KRW,9396000,0,DELIVERED
PO0000243,KR-ICN,FG-003,202203,20220308,20220315,20220315,275,275,32000,KRW,8800000,0,DELIVERED
PO0000244,KR-ICN,FG-003,202203,20220324,20220331,20220331,270,270,32000,KRW,8640000,0,DELIVERED
PO0000245,KR-ICN,FG-004,202203,20220308,20220315,20220315,317,317,25000,KRW,7925000,0,DELIVERED
PO0000246,KR-ICN,FG-004,202203,20220324,20220331,20220331,291,291,25000,KRW,7275000,0,DELIVERED
PO0000247,KR-ICN,FG-005,202203,20220308,20220315,20220315,212,212,45000,KRW,9540000,0,DELIVERED
PO0000248,KR-ICN,FG-005,202203,20220324,20220331,20220331,186,147,45000,KRW,8370000,0,PARTIAL
PO0000249,KR-ICN,FG-006,202203,20220308,20220315,20220314,128,128,55000,KRW,7040000,0,DELIVERED
PO0000250,KR-ICN,FG-006,202203,20220324,20220331,20220401,162,126,55000,KRW,8910000,1,PARTIAL
PO0000251,KR-ICN,FG-007,202203,20220308,20220315,20220315,483,344,12000,KRW,5796000,0,PARTIAL
PO0000252,KR-ICN,FG-007,202203,20220324,20220331,20220330,656,656,12000,KRW,7872000,0,DELIVERED
PO0000253,KR-ICN,FG-008,202203,20220308,20220315,20220315,226,226,28000,KRW,6328000,0,DELIVERED
PO0000254,KR-ICN,FG-008,202203,20220324,20220331,20220330,276,276,28000,KRW,7728000,0,DELIVERED
PO0000255,KR-ICN,FG-009,202203,20220308,20220315,20220315,313,313,24000,KRW,7512000,0,DELIVERED
PO0000256,KR-ICN,FG-009,202203,20220324,20220331,20220401,278,278,24000,KRW,6672000,1,DELIVERED
PO0000257,KR-ICN,FG-010,202203,20220308,20220315,20220315,357,266,16000,KRW,5712000,0,PARTIAL
PO0000258,KR-ICN,FG-010,202203,20220324,20220331,20220331,308,308,16000,KRW,4928000,0,DELIVERED
PO0000259,KR-ICN,RM-001,202203,20220308,20220315,20220315,19,19,8500,KRW,161500,0,DELIVERED
PO0000260,KR-ICN,RM-001,202203,20220324,20220331,20220331,21,21,8500,KRW,178500,0,DELIVERED
PO0000261,KR-ICN,RM-002,202203,20220308,20220315,20220315,10,10,120000,KRW,1200000,0,DELIVERED
PO0000262,KR-ICN,RM-002,202203,20220324,20220331,20220401,10,10,120000,KRW,1200000,1,DELIVERED
PO0000263,KR-ICN,RM-003,202203,20220308,20220315,20220315,13,13,35000,KRW,455000,0,DELIVERED
PO0000264,KR-ICN,RM-003,202203,20220324,20220331,20220331,12,12,35000,KRW,420000,0,DELIVERED
PO0000265,KR-ICN,PK-001,202203,20220308,20220315,20220315,814,659,1200,KRW,976800,0,PARTIAL
PO0000266,KR-ICN,PK-001,202203,20220324,20220331,20220331,899,899,1200,KRW,1078800,0,DELIVERED
PO0000267,KR-ICN,PK-002,202203,20220308,20220315,20220316,351,351,2500,KRW,877500,1,DELIVERED
PO0000268,KR-ICN,PK-002,202203,20220324,20220331,20220330,329,329,2500,KRW,822500,0,DELIVERED
PO0000269,KR-MDG,FG-001,202203,20220304,20220306,20220306,173,173,22000,KRW,3806000,0,DELIVERED
PO0000270,KR-MDG,FG-001,202203,20220312,20220314,20220314,199,199,22000,KRW,4378000,0,DELIVERED
PO0000271,KR-MDG,FG-001,202203,20220320,20220322,20220322,202,202,22000,KRW,4444000,0,DELIVERED
PO0000272,KR-MDG,FG-001,202203,20220328,20220330,20220330,213,213,22000,KRW,4686000,0,DELIVERED
PO0000273,KR-MDG,FG-002,202203,20220304,20220306,20220306,245,245,18000,KRW,4410000,0,DELIVERED
PO0000274,KR-MDG,FG-002,202203,20220312,20220314,20220314,207,207,18000,KRW,3726000,0,DELIVERED
PO0000275,KR-MDG,FG-002,202203,20220320,20220322,20220322,233,233,18000,KRW,4194000,0,DELIVERED
PO0000276,KR-MDG,FG-002,202203,20220328,20220330,20220330,219,219,18000,KRW,3942000,0,DELIVERED
PO0000277,KR-MDG,FG-003,202203,20220304,20220306,20220306,158,158,32000,KRW,5056000,0,DELIVERED
PO0000278,KR-MDG,FG-003,202203,20220312,20220314,20220314,167,167,32000,KRW,5344000,0,DELIVERED
PO0000279,KR-MDG,FG-003,202203,20220320,20220322,20220322,160,160,32000,KRW,5120000,0,DELIVERED
PO0000280,KR-MDG,FG-003,202203,20220328,20220330,20220330,120,120,32000,KRW,3840000,0,DELIVERED
PO0000281,KR-MDG,FG-004,202203,20220304,20220306,20220306,194,194,25000,KRW,4850000,0,DELIVERED
PO0000282,KR-MDG,FG-004,202203,20220312,20220314,20220314,192,192,25000,KRW,4800000,0,DELIVERED
PO0000283,KR-MDG,FG-004,202203,20220320,20220322,20220322,153,153,25000,KRW,3825000,0,DELIVERED
PO0000284,KR-MDG,FG-004,202203,20220328,20220330,20220330,192,192,25000,KRW,4800000,0,DELIVERED
PO0000285,KR-MDG,FG-007,202203,20220304,20220306,20220306,259,259,12000,KRW,3108000,0,DELIVERED
PO0000286,KR-MDG,FG-007,202203,20220312,20220314,20220314,251,251,12000,KRW,3012000,0,DELIVERED
PO0000287,KR-MDG,FG-007,202203,20220320,20220322,20220322,301,301,12000,KRW,3612000,0,DELIVERED
PO0000288,KR-MDG,FG-007,202203,20220328,20220330,20220330,239,239,12000,KRW,2868000,0,DELIVERED
PO0000289,KR-MDG,FG-008,202203,20220304,20220306,20220306,111,111,28000,KRW,3108000,0,DELIVERED
PO0000290,KR-MDG,FG-008,202203,20220312,20220314,20220314,131,131,28000,KRW,3668000,0,DELIVERED
PO0000291,KR-MDG,FG-008,202203,20220320,20220322,20220322,115,115,28000,KRW,3220000,0,DELIVERED
PO0000292,KR-MDG,FG-008,202203,20220328,20220330,20220330,125,125,28000,KRW,3500000,0,DELIVERED
PO0000293,KR-MDG,FG-009,202203,20220304,20220306,20220306,162,162,24000,KRW,3888000,0,DELIVERED
PO0000294,KR-MDG,FG-009,202203,20220312,20220314,20220314,156,156,24000,KRW,3744000,0,DELIVERED
PO0000295,KR-MDG,FG-009,202203,20220320,20220322,20220322,159,159,24000,KRW,3816000,0,DELIVERED
PO0000296,KR-MDG,FG-009,202203,20220328,20220330,20220330,188,188,24000,KRW,4512000,0,DELIVERED
PO0000297,KR-MDG,FG-010,202203,20220304,20220306,20220306,167,167,16000,KRW,2672000,0,DELIVERED
PO0000298,KR-MDG,FG-010,202203,20220312,20220314,20220314,129,129,16000,KRW,2064000,0,DELIVERED
PO0000299,KR-MDG,FG-010,202203,20220320,20220322,20220322,150,150,16000,KRW,2400000,0,DELIVERED
PO0000300,KR-MDG,FG-010,202203,20220328,20220330,20220330,153,153,16000,KRW,2448000,0,DELIVERED
PO0000301,KR-SSU,FG-001,202203,20220304,20220306,20220306,200,200,22000,KRW,4400000,0,DELIVERED
PO0000302,KR-SSU,FG-001,202203,20220312,20220314,20220314,164,164,22000,KRW,3608000,0,DELIVERED
PO0000303,KR-SSU,FG-001,202203,20220320,20220322,20220322,168,168,22000,KRW,3696000,0,DELIVERED
PO0000304,KR-SSU,FG-001,202203,20220328,20220330,20220330,192,192,22000,KRW,4224000,0,DELIVERED
PO0000305,KR-SSU,FG-002,202203,20220304,20220306,20220306,250,250,18000,KRW,4500000,0,DELIVERED
PO0000306,KR-SSU,FG-002,202203,20220312,20220314,20220314,203,203,18000,KRW,3654000,0,DELIVERED
PO0000307,KR-SSU,FG-002,202203,20220320,20220322,20220322,225,225,18000,KRW,4050000,0,DELIVERED
PO0000308,KR-SSU,FG-002,202203,20220328,20220330,20220330,260,260,18000,KRW,4680000,0,DELIVERED
PO0000309,KR-SSU,FG-003,202203,20220304,20220306,20220306,159,159,32000,KRW,5088000,0,DELIVERED
PO0000310,KR-SSU,FG-003,202203,20220312,20220314,20220314,157,157,32000,KRW,5024000,0,DELIVERED
PO0000311,KR-SSU,FG-003,202203,20220320,20220322,20220322,159,159,32000,KRW,5088000,0,DELIVERED
PO0000312,KR-SSU,FG-003,202203,20220328,20220330,20220330,129,129,32000,KRW,4128000,0,DELIVERED
PO0000313,KR-SSU,FG-004,202203,20220304,20220306,20220306,145,145,25000,KRW,3625000,0,DELIVERED
PO0000314,KR-SSU,FG-004,202203,20220312,20220314,20220314,180,180,25000,KRW,4500000,0,DELIVERED
PO0000315,KR-SSU,FG-004,202203,20220320,20220322,20220322,182,157,25000,KRW,4550000,0,PARTIAL
PO0000316,KR-SSU,FG-004,202203,20220328,20220330,20220330,145,145,25000,KRW,3625000,0,DELIVERED
PO0000317,KR-SSU,FG-007,202203,20220304,20220306,20220306,268,268,12000,KRW,3216000,0,DELIVERED
PO0000318,KR-SSU,FG-007,202203,20220312,20220314,20220314,295,295,12000,KRW,3540000,0,DELIVERED
PO0000319,KR-SSU,FG-007,202203,20220320,20220322,20220322,280,230,12000,KRW,3360000,0,PARTIAL
PO0000320,KR-SSU,FG-007,202203,20220328,20220330,20220330,285,285,12000,KRW,3420000,0,DELIVERED
PO0000321,KR-SSU,FG-008,202203,20220304,20220306,20220306,117,117,28000,KRW,3276000,0,DELIVERED
PO0000322,KR-SSU,FG-008,202203,20220312,20220314,20220314,118,118,28000,KRW,3304000,0,DELIVERED
PO0000323,KR-SSU,FG-008,202203,20220320,20220322,20220322,102,102,28000,KRW,2856000,0,DELIVERED
PO0000324,KR-SSU,FG-008,202203,20220328,20220330,20220330,119,98,28000,KRW,3332000,0,PARTIAL
PO0000325,KR-SSU,FG-009,202203,20220304,20220306,20220306,183,183,24000,KRW,4392000,0,DELIVERED
PO0000326,KR-SSU,FG-009,202203,20220312,20220314,20220314,141,141,24000,KRW,3384000,0,DELIVERED
PO0000327,KR-SSU,FG-009,202203,20220320,20220322,20220322,146,146,24000,KRW,3504000,0,DELIVERED
PO0000328,KR-SSU,FG-009,202203,20220328,20220330,20220330,195,195,24000,KRW,4680000,0,DELIVERED
PO0000329,KR-SSU,FG-010,202203,20220304,20220306,20220306,181,181,16000,KRW,2896000,0,DELIVERED
PO0000330,KR-SSU,FG-010,202203,20220312,20220314,20220314,179,179,16000,KRW,2864000,0,DELIVERED
PO0000331,KR-SSU,FG-010,202203,20220320,20220322,20220322,178,178,16000,KRW,2848000,0,DELIVERED
PO0000332,KR-SSU,FG-010,202203,20220328,20220330,20220330,147,147,16000,KRW,2352000,0,DELIVERED
PO0000333,US-LAX,FG-001,202203,20220316,20220406,20220412,756,756,22000,USD,12793.85,6,DELAYED
PO0000334,US-LAX,FG-002,202203,20220316,20220406,20220414,855,855,18000,USD,11838.46,8,DELAYED
PO0000335,US-LAX,FG-003,202203,20220316,20220406,20220410,565,565,32000,USD,13907.69,4,DELAYED
PO0000336,US-LAX,FG-005,202203,20220316,20220406,20220407,384,282,45000,USD,13292.31,1,PARTIAL
PO0000337,US-LAX,FG-006,202203,20220316,20220406,20220413,326,326,55000,USD,13792.31,7,DELAYED
PO0000338,US-LAX,FG-008,202203,20220316,20220406,20220415,454,454,28000,USD,9778.46,9,DELAYED
PO0000339,US-LAX,FG-009,202203,20220316,20220406,20220412,750,750,24000,USD,13846.15,6,DELAYED
PO0000340,US-LAX,RM-003,202203,20220316,20220406,20220411,34,34,35000,USD,915.38,5,DELAYED
PO0000341,SEA-SGP,FG-002,202203,20220316,20220330,20220328,589,589,18000,USD,8155.38,0,DELIVERED
PO0000342,SEA-SGP,FG-003,202203,20220316,20220330,20220330,449,449,32000,USD,11052.31,0,DELIVERED
PO0000343,SEA-SGP,FG-004,202203,20220316,20220330,20220401,586,586,25000,USD,11269.23,2,DELIVERED
PO0000344,SEA-SGP,FG-007,202203,20220316,20220330,20220330,819,819,12000,USD,7560.0,0,DELIVERED
PO0000345,SEA-SGP,FG-009,202203,20220316,20220330,20220330,544,469,24000,USD,10043.08,0,PARTIAL
PO0000346,SEA-SGP,PK-001,202203,20220316,20220330,20220401,1314,1314,1200,USD,1212.92,2,DELIVERED
PO0000347,SEA-SGP,PK-002,202203,20220316,20220330,20220404,606,606,2500,USD,1165.38,5,DELAYED
PO0000348,SEA-JKT,FG-002,202203,20220316,20220403,20220405,754,550,18000,USD,10440.0,2,PARTIAL
PO0000349,SEA-JKT,FG-007,202203,20220316,20220403,20220403,1152,1152,12000,USD,10633.85,0,DELIVERED
PO0000350,SEA-JKT,FG-009,202203,20220316,20220403,20220403,585,585,24000,USD,10800.0,0,DELIVERED
PO0000351,SEA-JKT,FG-010,202203,20220316,20220403,20220405,516,516,16000,USD,6350.77,2,DELIVERED
PO0000352,SEA-JKT,PK-001,202203,20220316,20220403,20220405,1656,1656,1200,USD,1528.62,2,DELIVERED
PO0000353,SEA-BKK,FG-002,202203,20220316,20220401,20220403,702,702,18000,USD,9720.0,2,DELIVERED
PO0000354,SEA-BKK,FG-003,202203,20220316,20220401,20220406,448,448,32000,USD,11027.69,5,DELAYED
PO0000355,SEA-BKK,FG-007,202203,20220316,20220401,20220407,785,785,12000,USD,7246.15,6,DELAYED
PO0000356,SEA-BKK,FG-009,202203,20220316,20220401,20220408,432,432,24000,USD,7975.38,7,DELAYED
PO0000357,SEA-BKK,PK-002,202203,20220316,20220401,20220406,554,554,2500,USD,1065.38,5,DELAYED
PO0000358,KR-ICN,FG-001,202204,20220408,20220415,20220415,318,318,22000,KRW,6996000,0,DELIVERED
PO0000359,KR-ICN,FG-001,202204,20220423,20220430,20220430,401,401,22000,KRW,8822000,0,DELIVERED
PO0000360,KR-ICN,FG-002,202204,20220408,20220415,20220415,522,522,18000,KRW,9396000,0,DELIVERED
PO0000361,KR-ICN,FG-002,202204,20220423,20220430,20220430,383,383,18000,KRW,6894000,0,DELIVERED
PO0000362,KR-ICN,FG-003,202204,20220408,20220415,20220416,277,277,32000,KRW,8864000,1,DELIVERED
PO0000363,KR-ICN,FG-003,202204,20220423,20220430,20220501,239,239,32000,KRW,7648000,1,DELIVERED
PO0000364,KR-ICN,FG-004,202204,20220408,20220415,20220415,385,385,25000,KRW,9625000,0,DELIVERED
PO0000365,KR-ICN,FG-004,202204,20220423,20220430,20220430,335,335,25000,KRW,8375000,0,DELIVERED
PO0000366,KR-ICN,FG-005,202204,20220408,20220415,20220415,211,211,45000,KRW,9495000,0,DELIVERED
PO0000367,KR-ICN,FG-005,202204,20220423,20220430,20220430,161,161,45000,KRW,7245000,0,DELIVERED
PO0000368,KR-ICN,FG-006,202204,20220408,20220415,20220415,157,157,55000,KRW,8635000,0,DELIVERED
PO0000369,KR-ICN,FG-006,202204,20220423,20220430,20220501,155,155,55000,KRW,8525000,1,DELIVERED
PO0000370,KR-ICN,FG-007,202204,20220408,20220415,20220415,621,621,12000,KRW,7452000,0,DELIVERED
PO0000371,KR-ICN,FG-007,202204,20220423,20220430,20220430,521,399,12000,KRW,6252000,0,PARTIAL
PO0000372,KR-ICN,FG-008,202204,20220408,20220415,20220415,259,259,28000,KRW,7252000,0,DELIVERED
PO0000373,KR-ICN,FG-008,202204,20220423,20220430,20220430,220,220,28000,KRW,6160000,0,DELIVERED
PO0000374,KR-ICN,FG-009,202204,20220408,20220415,20220415,327,327,24000,KRW,7848000,0,DELIVERED
PO0000375,KR-ICN,FG-009,202204,20220423,20220430,20220430,351,351,24000,KRW,8424000,0,DELIVERED
PO0000376,KR-ICN,FG-010,202204,20220408,20220415,20220415,280,280,16000,KRW,4480000,0,DELIVERED
PO0000377,KR-ICN,FG-010,202204,20220423,20220430,20220430,282,282,16000,KRW,4512000,0,DELIVERED
PO0000378,KR-ICN,RM-001,202204,20220408,20220415,20220415,24,24,8500,KRW,204000,0,DELIVERED
PO0000379,KR-ICN,RM-001,202204,20220423,20220430,20220430,20,20,8500,KRW,170000,0,DELIVERED
PO0000380,KR-ICN,RM-002,202204,20220408,20220415,20220416,10,10,120000,KRW,1200000,1,DELIVERED
PO0000381,KR-ICN,RM-002,202204,20220423,20220430,20220430,10,10,120000,KRW,1200000,0,DELIVERED
PO0000382,KR-ICN,RM-003,202204,20220408,20220415,20220415,16,16,35000,KRW,560000,0,DELIVERED
PO0000383,KR-ICN,RM-003,202204,20220423,20220430,20220430,15,15,35000,KRW,525000,0,DELIVERED
PO0000384,KR-ICN,PK-001,202204,20220408,20220415,20220415,893,893,1200,KRW,1071600,0,DELIVERED
PO0000385,KR-ICN,PK-001,202204,20220423,20220430,20220430,1090,1090,1200,KRW,1308000,0,DELIVERED
PO0000386,KR-ICN,PK-002,202204,20220408,20220415,20220415,320,320,2500,KRW,800000,0,DELIVERED
PO0000387,KR-ICN,PK-002,202204,20220423,20220430,20220430,335,237,2500,KRW,837500,0,PARTIAL
PO0000388,KR-MDG,FG-001,202204,20220404,20220406,20220406,203,203,22000,KRW,4466000,0,DELIVERED
PO0000389,KR-MDG,FG-001,202204,20220412,20220414,20220414,162,162,22000,KRW,3564000,0,DELIVERED
PO0000390,KR-MDG,FG-001,202204,20220419,20220421,20220421,182,182,22000,KRW,4004000,0,DELIVERED
PO0000391,KR-MDG,FG-001,202204,20220427,20220429,20220429,162,162,22000,KRW,3564000,0,DELIVERED
PO0000392,KR-MDG,FG-002,202204,20220404,20220406,20220406,259,259,18000,KRW,4662000,0,DELIVERED
PO0000393,KR-MDG,FG-002,202204,20220412,20220414,20220414,197,171,18000,KRW,3546000,0,PARTIAL
PO0000394,KR-MDG,FG-002,202204,20220419,20220421,20220421,251,251,18000,KRW,4518000,0,DELIVERED
PO0000395,KR-MDG,FG-002,202204,20220427,20220429,20220429,210,210,18000,KRW,3780000,0,DELIVERED
PO0000396,KR-MDG,FG-003,202204,20220404,20220406,20220406,123,123,32000,KRW,3936000,0,DELIVERED
PO0000397,KR-MDG,FG-003,202204,20220412,20220414,20220414,139,104,32000,KRW,4448000,0,PARTIAL
PO0000398,KR-MDG,FG-003,202204,20220419,20220421,20220421,132,132,32000,KRW,4224000,0,DELIVERED
PO0000399,KR-MDG,FG-003,202204,20220427,20220429,20220429,166,166,32000,KRW,5312000,0,DELIVERED
PO0000400,KR-MDG,FG-004,202204,20220404,20220406,20220406,187,187,25000,KRW,4675000,0,DELIVERED
PO0000401,KR-MDG,FG-004,202204,20220412,20220414,20220414,163,163,25000,KRW,4075000,0,DELIVERED
PO0000402,KR-MDG,FG-004,202204,20220419,20220421,20220421,158,158,25000,KRW,3950000,0,DELIVERED
PO0000403,KR-MDG,FG-004,202204,20220427,20220429,20220429,188,188,25000,KRW,4700000,0,DELIVERED
PO0000404,KR-MDG,FG-007,202204,20220404,20220406,20220406,318,318,12000,KRW,3816000,0,DELIVERED
PO0000405,KR-MDG,FG-007,202204,20220412,20220414,20220414,312,312,12000,KRW,3744000,0,DELIVERED
PO0000406,KR-MDG,FG-007,202204,20220419,20220421,20220421,238,238,12000,KRW,2856000,0,DELIVERED
PO0000407,KR-MDG,FG-007,202204,20220427,20220429,20220429,256,256,12000,KRW,3072000,0,DELIVERED
PO0000408,KR-MDG,FG-008,202204,20220404,20220406,20220406,113,113,28000,KRW,3164000,0,DELIVERED
PO0000409,KR-MDG,FG-008,202204,20220412,20220414,20220414,110,110,28000,KRW,3080000,0,DELIVERED
PO0000410,KR-MDG,FG-008,202204,20220419,20220421,20220421,127,127,28000,KRW,3556000,0,DELIVERED
PO0000411,KR-MDG,FG-008,202204,20220427,20220429,20220429,102,102,28000,KRW,2856000,0,DELIVERED
PO0000412,KR-MDG,FG-009,202204,20220404,20220406,20220406,178,178,24000,KRW,4272000,0,DELIVERED
PO0000413,KR-MDG,FG-009,202204,20220412,20220414,20220414,161,161,24000,KRW,3864000,0,DELIVERED
PO0000414,KR-MDG,FG-009,202204,20220419,20220421,20220421,189,189,24000,KRW,4536000,0,DELIVERED
PO0000415,KR-MDG,FG-009,202204,20220427,20220429,20220429,150,150,24000,KRW,3600000,0,DELIVERED
PO0000416,KR-MDG,FG-010,202204,20220404,20220406,20220406,176,176,16000,KRW,2816000,0,DELIVERED
PO0000417,KR-MDG,FG-010,202204,20220412,20220414,20220414,141,141,16000,KRW,2256000,0,DELIVERED
PO0000418,KR-MDG,FG-010,202204,20220419,20220421,20220421,157,157,16000,KRW,2512000,0,DELIVERED
PO0000419,KR-MDG,FG-010,202204,20220427,20220429,20220429,147,147,16000,KRW,2352000,0,DELIVERED
PO0000420,KR-SSU,FG-001,202204,20220404,20220406,20220406,168,168,22000,KRW,3696000,0,DELIVERED
PO0000421,KR-SSU,FG-001,202204,20220412,20220414,20220414,169,169,22000,KRW,3718000,0,DELIVERED
PO0000422,KR-SSU,FG-001,202204,20220419,20220421,20220421,209,209,22000,KRW,4598000,0,DELIVERED
PO0000423,KR-SSU,FG-001,202204,20220427,20220429,20220429,216,216,22000,KRW,4752000,0,DELIVERED
PO0000424,KR-SSU,FG-002,202204,20220404,20220406,20220406,203,203,18000,KRW,3654000,0,DELIVERED
PO0000425,KR-SSU,FG-002,202204,20220412,20220414,20220414,200,200,18000,KRW,3600000,0,DELIVERED
PO0000426,KR-SSU,FG-002,202204,20220419,20220421,20220421,207,207,18000,KRW,3726000,0,DELIVERED
PO0000427,KR-SSU,FG-002,202204,20220427,20220429,20220429,213,213,18000,KRW,3834000,0,DELIVERED
PO0000428,KR-SSU,FG-003,202204,20220404,20220406,20220406,166,166,32000,KRW,5312000,0,DELIVERED
PO0000429,KR-SSU,FG-003,202204,20220412,20220414,20220414,123,123,32000,KRW,3936000,0,DELIVERED
PO0000430,KR-SSU,FG-003,202204,20220419,20220421,20220421,167,167,32000,KRW,5344000,0,DELIVERED
PO0000431,KR-SSU,FG-003,202204,20220427,20220429,20220429,128,128,32000,KRW,4096000,0,DELIVERED
PO0000432,KR-SSU,FG-004,202204,20220404,20220406,20220406,144,144,25000,KRW,3600000,0,DELIVERED
PO0000433,KR-SSU,FG-004,202204,20220412,20220414,20220414,161,161,25000,KRW,4025000,0,DELIVERED
PO0000434,KR-SSU,FG-004,202204,20220419,20220421,20220421,178,178,25000,KRW,4450000,0,DELIVERED
PO0000435,KR-SSU,FG-004,202204,20220427,20220429,20220429,146,146,25000,KRW,3650000,0,DELIVERED
PO0000436,KR-SSU,FG-007,202204,20220404,20220406,20220406,277,277,12000,KRW,3324000,0,DELIVERED
PO0000437,KR-SSU,FG-007,202204,20220412,20220414,20220414,294,294,12000,KRW,3528000,0,DELIVERED
PO0000438,KR-SSU,FG-007,202204,20220419,20220421,20220421,279,279,12000,KRW,3348000,0,DELIVERED
PO0000439,KR-SSU,FG-007,202204,20220427,20220429,20220429,313,313,12000,KRW,3756000,0,DELIVERED
PO0000440,KR-SSU,FG-008,202204,20220404,20220406,20220406,133,133,28000,KRW,3724000,0,DELIVERED
PO0000441,KR-SSU,FG-008,202204,20220412,20220414,20220414,111,111,28000,KRW,3108000,0,DELIVERED
PO0000442,KR-SSU,FG-008,202204,20220419,20220421,20220421,103,103,28000,KRW,2884000,0,DELIVERED
PO0000443,KR-SSU,FG-008,202204,20220427,20220429,20220429,124,124,28000,KRW,3472000,0,DELIVERED
PO0000444,KR-SSU,FG-009,202204,20220404,20220406,20220406,163,163,24000,KRW,3912000,0,DELIVERED
PO0000445,KR-SSU,FG-009,202204,20220412,20220414,20220414,177,177,24000,KRW,4248000,0,DELIVERED
PO0000446,KR-SSU,FG-009,202204,20220419,20220421,20220421,149,149,24000,KRW,3576000,0,DELIVERED
PO0000447,KR-SSU,FG-009,202204,20220427,20220429,20220429,166,166,24000,KRW,3984000,0,DELIVERED
PO0000448,KR-SSU,FG-010,202204,20220404,20220406,20220406,130,130,16000,KRW,2080000,0,DELIVERED
PO0000449,KR-SSU,FG-010,202204,20220412,20220414,20220414,178,178,16000,KRW,2848000,0,DELIVERED
PO0000450,KR-SSU,FG-010,202204,20220419,20220421,20220421,134,134,16000,KRW,2144000,0,DELIVERED
PO0000451,KR-SSU,FG-010,202204,20220427,20220429,20220429,156,156,16000,KRW,2496000,0,DELIVERED
PO0000452,US-LAX,FG-001,202204,20220416,20220507,20220508,912,912,22000,USD,15433.85,1,DELIVERED
PO0000453,US-LAX,FG-002,202204,20220416,20220507,20220505,877,877,18000,USD,12143.08,0,DELIVERED
PO0000454,US-LAX,FG-003,202204,20220416,20220507,20220514,592,592,32000,USD,14572.31,7,DELAYED
PO0000455,US-LAX,FG-005,202204,20220416,20220507,20220516,389,389,45000,USD,13465.38,9,DELAYED
PO0000456,US-LAX,FG-006,202204,20220416,20220507,20220516,283,283,55000,USD,11973.08,9,DELAYED
PO0000457,US-LAX,FG-008,202204,20220416,20220507,20220513,498,498,28000,USD,10726.15,6,DELAYED
PO0000458,US-LAX,FG-009,202204,20220416,20220507,20220510,681,681,24000,USD,12572.31,3,DELIVERED
PO0000459,US-LAX,RM-003,202204,20220416,20220507,20220510,35,35,35000,USD,942.31,3,DELIVERED
PO0000460,SEA-SGP,FG-002,202204,20220416,20220430,20220506,616,616,18000,USD,8529.23,6,DELAYED
PO0000461,SEA-SGP,FG-003,202204,20220416,20220430,20220430,376,376,32000,USD,9255.38,0,DELIVERED
PO0000462,SEA-SGP,FG-004,202204,20220416,20220430,20220503,555,555,25000,USD,10673.08,3,DELIVERED
PO0000463,SEA-SGP,FG-007,202204,20220416,20220430,20220429,780,780,12000,USD,7200.0,0,DELIVERED
PO0000464,SEA-SGP,FG-009,202204,20220416,20220430,20220502,477,477,24000,USD,8806.15,2,DELIVERED
PO0000465,SEA-SGP,PK-001,202204,20220416,20220430,20220504,1419,1419,1200,USD,1309.85,4,DELAYED
PO0000466,SEA-SGP,PK-002,202204,20220416,20220430,20220428,583,583,2500,USD,1121.15,0,DELIVERED
PO0000467,SEA-JKT,FG-002,202204,20220416,20220504,20220508,1017,1017,18000,USD,14081.54,4,DELAYED
PO0000468,SEA-JKT,FG-007,202204,20220416,20220504,20220504,1099,1099,12000,USD,10144.62,0,DELIVERED
PO0000469,SEA-JKT,FG-009,202204,20220416,20220504,20220504,555,555,24000,USD,10246.15,0,DELIVERED
