SALE_ID,PRODUCT_ID,CHANNEL_ID,YEAR_MONTH,SALES_QTY,SALES_AMOUNT,CURRENCY,RETURN_QTY,NET_SALES_QTY
SL001688,PRD016,CH002,2024-11,336,7392.0,USD,4,332
SL001689,PRD016,CH002,2024-12,355,7810.0,USD,5,350
SL001690,PRD016,CH002,2025-01,241,5302.0,USD,2,239
SL001691,PRD016,CH002,2025-02,238,5236.0,USD,3,235
SL001692,PRD016,CH002,2025-03,259,5698.0,USD,4,255
SL001693,PRD016,CH002,2025-04,292,6424.0,USD,3,289
SL001694,PRD016,CH002,2025-05,303,6666.0,USD,3,300
SL001695,PRD016,CH002,2025-06,287,6314.0,USD,3,284
SL001696,PRD016,CH003,2024-01,211,4642.0,USD,2,209
SL001697,PRD016,CH003,2024-02,176,3872.0,USD,2,174
SL001698,PRD016,CH003,2024-03,211,4642.0,USD,2,209
SL001699,PRD016,CH003,2024-04,225,4950.0,USD,3,222
SL001700,PRD016,CH003,2024-05,232,5104.0,USD,3,229
SL001701,PRD016,CH003,2024-06,215,4730.0,USD,2,213
SL001702,PRD016,CH003,2024-07,213,4686.0,USD,2,211
SL001703,PRD016,CH003,2024-08,220,4840.0,USD,2,218
SL001704,PRD016,CH003,2024-09,202,4444.0,USD,3,199
SL001705,PRD016,CH003,2024-10,267,5874.0,USD,4,263
SL001706,PRD016,CH003,2024-11,279,6138.0,USD,3,276
SL001707,PRD016,CH003,2024-12,278,6116.0,USD,4,274
SL001708,PRD016,CH003,2025-01,211,4642.0,USD,2,209
SL001709,PRD016,CH003,2025-02,181,3982.0,USD,2,179
SL001710,PRD016,CH003,2025-03,246,5412.0,USD,3,243
SL001711,PRD016,CH003,2025-04,234,5148.0,USD,2,232
SL001712,PRD016,CH003,2025-05,231,5082.0,USD,2,229
SL001713,PRD016,CH003,2025-06,215,4730.0,USD,3,212
SL001714,PRD016,CH004,2024-01,272,7616000,KRW,4,268
SL001715,PRD016,CH004,2024-02,246,6888000,KRW,4,242
SL001716,PRD016,CH004,2024-03,286,8008000,KRW,5,281
SL001717,PRD016,CH004,2024-04,341,9548000,KRW,4,337
SL001718,PRD016,CH004,2024-05,336,9408000,KRW,4,332
SL001719,PRD016,CH004,2024-06,322,9016000,KRW,5,317
SL001720,PRD016,CH004,2024-07,274,7672000,KRW,4,270
SL001721,PRD016,CH004,2024-08,265,7420000,KRW,3,262
SL001722,PRD016,CH004,2024-09,344,9632000,KRW,4,340
SL001723,PRD016,CH004,2024-10,338,9464000,KRW,6,332
SL001724,PRD016,CH004,2024-11,400,11200000,KRW,6,394
SL001725,PRD016,CH004,2024-12,450,12600000,KRW,5,445
SL001726,PRD016,CH004,2025-01,294,8232000,KRW,3,291
SL001727,PRD016,CH004,2025-02,291,8148000,KRW,3,288
SL001728,PRD016,CH004,2025-03,309,8652000,KRW,4,305
SL001729,PRD016,CH004,2025-04,350,9800000,KRW,5,345
SL001730,PRD016,CH004,2025-05,324,9072000,KRW,4,320
SL001731,PRD016,CH004,2025-06,306,8568000,KRW,3,303
SL001732,PRD016,CH005,2024-01,151,4228000,KRW,2,149
SL001733,PRD016,CH005,2024-02,150,4200000,KRW,1,149
SL001734,PRD016,CH005,2024-03,175,4900000,KRW,2,173
SL001735,PRD016,CH005,2024-04,167,4676000,KRW,1,166
SL001736,PRD016,CH005,2024-05,169,4732000,KRW,2,167
SL001737,PRD016,CH005,2024-06,168,4704000,KRW,2,166
SL001738,PRD016,CH005,2024-07,162,4536000,KRW,2,160
SL001739,PRD016,CH005,2024-08,147,4116000,KRW,2,145
SL001740,PRD016,CH005,2024-09,167,4676000,KRW,2,165
SL001741,PRD016,CH005,2024-10,179,5012000,KRW,3,176
SL001742,PRD016,CH005,2024-11,178,4984000,KRW,2,176
SL001743,PRD016,CH005,2024-12,207,5796000,KRW,2,205
SL001744,PRD016,CH005,2025-01,150,4200000,KRW,2,148
SL001745,PRD016,CH005,2025-02,147,4116000,KRW,2,145
SL001746,PRD016,CH005,2025-03,177,4956000,KRW,1,176
SL001747,PRD016,CH005,2025-04,174,4872000,KRW,2,172
SL001748,PRD016,CH005,2025-05,190,5320000,KRW,3,187
SL001749,PRD016,CH005,2025-06,173,4844000,KRW,1,172
SL001750,PRD016,CH006,2024-01,97,2716000,KRW,1,96
SL001751,PRD016,CH006,2024-02,100,2800000,KRW,1,99
SL001752,PRD016,CH006,2024-03,102,2856000,KRW,1,101
SL001753,PRD016,CH006,2024-04,111,3108000,KRW,1,110
SL001754,PRD016,CH006,2024-05,117,3276000,KRW,2,115
SL001755,PRD016,CH006,2024-06,106,2968000,KRW,1,105
SL001756,PRD016,CH006,2024-07,101,2828000,KRW,1,100
SL001757,PRD016,CH006,2024-08,97,2716000,KRW,1,96
SL001758,PRD016,CH006,2024-09,99,2772000,KRW,1,98
SL001759,PRD016,CH006,2024-10,120,3360000,KRW,1,119
SL001760,PRD016,CH006,2024-11,118,3304000,KRW,1,117
SL001761,PRD016,CH006,2024-12,149,4172000,KRW,1,148
SL001762,PRD016,CH006,2025-01,97,2716000,KRW,1,96
SL001763,PRD016,CH006,2025-02,94,2632000,KRW,1,93
SL001764,PRD016,CH006,2025-03,105,2940000,KRW,1,104
SL001765,PRD016,CH006,2025-04,107,2996000,KRW,1,106
SL001766,PRD016,CH006,2025-05,120,3360000,KRW,1,119
SL001767,PRD016,CH006,2025-06,107,2996000,KRW,1,106
SL001768,PRD016,CH007,2024-01,168,3696.0,USD,1,167
SL001769,PRD016,CH007,2024-02,160,3520.0,USD,1,159
SL001770,PRD016,CH007,2024-03,174,3828.0,USD,3,171
SL001771,PRD016,CH007,2024-04,206,4532.0,USD,2,204
SL001772,PRD016,CH007,2024-05,198,4356.0,USD,3,195
SL001773,PRD016,CH007,2024-06,163,3586.0,USD,1,162
SL001774,PRD016,CH007,2024-07,158,3476.0,USD,2,156
SL001775,PRD016,CH007,2024-08,169,3718.0,USD,1,168
SL001776,PRD016,CH007,2024-09,183,4026.0,USD,2,181
SL001777,PRD016,CH007,2024-10,215,4730.0,USD,3,212
SL001778,PRD016,CH007,2024-11,214,4708.0,USD,3,211
SL001779,PRD016,CH007,2024-12,253,5566.0,USD,2,251
SL001780,PRD016,CH007,2025-01,159,3498.0,USD,2,157
SL001781,PRD016,CH007,2025-02,163,3586.0,USD,2,161
SL001782,PRD016,CH007,2025-03,189,4158.0,USD,2,187
SL001783,PRD016,CH007,2025-04,194,4268.0,USD,3,191
SL001784,PRD016,CH007,2025-05,183,4026.0,USD,2,181
SL001785,PRD016,CH007,2025-06,181,3982.0,USD,1,180
SL001786,PRD017,CH001,2024-01,146,2920000,KRW,6,140
SL001787,PRD017,CH001,2024-02,129,2580000,KRW,4,125
SL001788,PRD017,CH001,2024-03,135,2700000,KRW,3,132
SL001789,PRD017,CH001,2024-04,121,2420000,KRW,4,117
SL001790,PRD017,CH001,2024-05,106,2120000,KRW,3,103
SL001791,PRD017,CH001,2024-06,112,2240000,KRW,4,108
SL001792,PRD017,CH001,2024-07,105,2100000,KRW,3,102
SL001793,PRD017,CH001,2024-08,111,2220000,KRW,4,107
SL001794,PRD017,CH001,2024-09,102,2040000,KRW,3,99
SL001795,PRD017,CH001,2024-10,102,2040000,KRW,4,98
SL001796,PRD017,CH001,2024-11,89,1780000,KRW,2,87
SL001797,PRD017,CH001,2024-12,84,1680000,KRW,3,81
SL001798,PRD017,CH001,2025-01,86,1720000,KRW,2,84
SL001799,PRD017,CH001,2025-02,82,1640000,KRW,3,79
SL001800,PRD017,CH001,2025-03,79,1580000,KRW,3,76
SL001801,PRD017,CH001,2025-04,75,1500000,KRW,2,73
SL001802,PRD017,CH001,2025-05,72,1440000,KRW,2,70
SL001803,PRD017,CH001,2025-06,65,1300000,KRW,2,63
SL001804,PRD017,CH002,2024-01,111,1665.0,USD,4,107
SL001805,PRD017,CH002,2024-02,106,1590.0,USD,3,103
SL001806,PRD017,CH002,2024-03,97,1455.0,USD,3,94
SL001807,PRD017,CH002,2024-04,82,1230.0,USD,2,80
SL001808,PRD017,CH002,2024-05,85,1275.0,USD,3,82
SL001809,PRD017,CH002,2024-06,85,1275.0,USD,2,83
SL001810,PRD017,CH002,2024-07,83,1245.0,USD,3,80
SL001811,PRD017,CH002,2024-08,72,1080.0,USD,3,69
SL001812,PRD017,CH002,2024-09,77,1155.0,USD,2,75
SL001813,PRD017,CH002,2024-10,63,945.0,USD,1,62
SL001814,PRD017,CH002,2024-11,69,1035.0,USD,1,68
SL001815,PRD017,CH002,2024-12,67,1005.0,USD,1,66
SL001816,PRD017,CH002,2025-01,59,885.0,USD,1,58
SL001817,PRD017,CH002,2025-02,63,945.0,USD,2,61
SL001818,PRD017,CH002,2025-03,54,810.0,USD,2,52
SL001819,PRD017,CH002,2025-04,49,735.0,USD,2,47
SL001820,PRD017,CH002,2025-05,48,720.0,USD,2,46
SL001821,PRD017,CH002,2025-06,53,795.0,USD,2,51
SL001822,PRD017,CH003,2024-01,88,1320.0,USD,3,85
SL001823,PRD017,CH003,2024-02,76,1140.0,USD,3,73
SL001824,PRD017,CH003,2024-03,82,1230.0,USD,2,80
SL001825,PRD017,CH003,2024-04,77,1155.0,USD,3,74
SL001826,PRD017,CH003,2024-05,70,1050.0,USD,3,67
SL001827,PRD017,CH003,2024-06,75,1125.0,USD,2,73
SL001828,PRD017,CH003,2024-07,66,990.0,USD,1,65
SL001829,PRD017,CH003,2024-08,60,900.0,USD,2,58
SL001830,PRD017,CH003,2024-09,64,960.0,USD,2,62
SL001831,PRD017,CH003,2024-10,62,930.0,USD,2,60
SL001832,PRD017,CH003,2024-11,58,870.0,USD,2,56
SL001833,PRD017,CH003,2024-12,56,840.0,USD,2,54
SL001834,PRD017,CH003,2025-01,52,780.0,USD,2,50
SL001835,PRD017,CH003,2025-02,54,810.0,USD,1,53
SL001836,PRD017,CH003,2025-03,44,660.0,USD,1,43
SL001837,PRD017,CH003,2025-04,42,630.0,USD,1,41
SL001838,PRD017,CH003,2025-05,44,660.0,USD,1,43
SL001839,PRD017,CH003,2025-06,41,615.0,USD,1,40
SL001840,PRD017,CH004,2024-01,109,2180000,KRW,4,105
SL001841,PRD017,CH004,2024-02,107,2140000,KRW,3,104
SL001842,PRD017,CH004,2024-03,113,2260000,KRW,3,110
SL001843,PRD017,CH004,2024-04,97,1940000,KRW,3,94
SL001844,PRD017,CH004,2024-05,91,1820000,KRW,4,87
SL001845,PRD017,CH004,2024-06,98,1960000,KRW,3,95
SL001846,PRD017,CH004,2024-07,92,1840000,KRW,3,89
SL001847,PRD017,CH004,2024-08,86,1720000,KRW,3,83
SL001848,PRD017,CH004,2024-09,82,1640000,KRW,2,80
SL001849,PRD017,CH004,2024-10,76,1520000,KRW,1,75
SL001850,PRD017,CH004,2024-11,78,1560000,KRW,2,76
SL001851,PRD017,CH004,2024-12,76,1520000,KRW,2,74
SL001852,PRD017,CH004,2025-01,68,1360000,KRW,1,67
SL001853,PRD017,CH004,2025-02,67,1340000,KRW,2,65
SL001854,PRD017,CH004,2025-03,63,1260000,KRW,2,61
SL001855,PRD017,CH004,2025-04,64,1280000,KRW,2,62
SL001856,PRD017,CH004,2025-05,65,1300000,KRW,2,63
SL001857,PRD017,CH004,2025-06,53,1060000,KRW,2,51
SL001858,PRD017,CH005,2024-01,60,1200000,KRW,2,58
SL001859,PRD017,CH005,2024-02,59,1180000,KRW,2,57
SL001860,PRD017,CH005,2024-03,61,1220000,KRW,2,59
SL001861,PRD017,CH005,2024-04,51,1020000,KRW,2,49
SL001862,PRD017,CH005,2024-05,56,1120000,KRW,1,55
SL001863,PRD017,CH005,2024-06,49,980000,KRW,1,48
SL001864,PRD017,CH005,2024-07,51,1020000,KRW,2,49
SL001865,PRD017,CH005,2024-08,44,880000,KRW,1,43
SL001866,PRD017,CH005,2024-09,43,860000,KRW,1,42
SL001867,PRD017,CH005,2024-10,45,900000,KRW,1,44
SL001868,PRD017,CH005,2024-11,40,800000,KRW,1,39
SL001869,PRD017,CH005,2024-12,36,720000,KRW,1,35
SL001870,PRD017,CH005,2025-01,37,740000,KRW,0,37
SL001871,PRD017,CH005,2025-02,32,640000,KRW,1,31
SL001872,PRD017,CH005,2025-03,36,720000,KRW,1,35
SL001873,PRD017,CH005,2025-04,32,640000,KRW,0,32
SL001874,PRD017,CH005,2025-05,31,620000,KRW,1,30
SL001875,PRD017,CH005,2025-06,33,660000,KRW,1,32
SL001876,PRD017,CH006,2024-01,41,820000,KRW,1,40
SL001877,PRD017,CH006,2024-02,40,800000,KRW,1,39
SL001878,PRD017,CH006,2024-03,37,740000,KRW,1,36
SL001879,PRD017,CH006,2024-04,32,640000,KRW,0,32
SL001880,PRD017,CH006,2024-05,36,720000,KRW,1,35
SL001881,PRD017,CH006,2024-06,33,660000,KRW,0,33
SL001882,PRD017,CH006,2024-07,30,600000,KRW,0,30
SL001883,PRD017,CH006,2024-08,31,620000,KRW,1,30
SL001884,PRD017,CH006,2024-09,26,520000,KRW,1,25
SL001885,PRD017,CH006,2024-10,28,560000,KRW,1,27
SL001886,PRD017,CH006,2024-11,27,540000,KRW,1,26
SL001887,PRD017,CH006,2024-12,26,520000,KRW,1,25
SL001888,PRD017,CH006,2025-01,22,440000,KRW,0,22
SL001889,PRD017,CH006,2025-02,21,420000,KRW,0,21
SL001890,PRD017,CH006,2025-03,21,420000,KRW,0,21
SL001891,PRD017,CH006,2025-04,23,460000,KRW,0,23
SL001892,PRD017,CH006,2025-05,20,400000,KRW,0,20
SL001893,PRD017,CH006,2025-06,20,400000,KRW,0,20
SL001894,PRD017,CH007,2024-01,62,930.0,USD,2,60
SL001895,PRD017,CH007,2024-02,68,1020.0,USD,2,66
SL001896,PRD017,CH007,2024-03,68,1020.0,USD,1,67
SL001897,PRD017,CH007,2024-04,61,915.0,USD,2,59
SL001898,PRD017,CH007,2024-05,60,900.0,USD,2,58
SL001899,PRD017,CH007,2024-06,53,795.0,USD,2,51
SL001900,PRD017,CH007,2024-07,53,795.0,USD,1,52
SL001901,PRD017,CH007,2024-08,46,690.0,USD,1,45
SL001902,PRD017,CH007,2024-09,49,735.0,USD,1,48
SL001903,PRD017,CH007,2024-10,50,750.0,USD,1,49
SL001904,PRD017,CH007,2024-11,47,705.0,USD,2,45
SL001905,PRD017,CH007,2024-12,41,615.0,USD,1,40
SL001906,PRD017,CH007,2025-01,42,630.0,USD,1,41
SL001907,PRD017,CH007,2025-02,37,555.0,USD,1,36
SL001908,PRD017,CH007,2025-03,40,600.0,USD,1,39
SL001909,PRD017,CH007,2025-04,34,510.0,USD,1,33
SL001910,PRD017,CH007,2025-05,37,555.0,USD,1,36
SL001911,PRD017,CH007,2025-06,36,540.0,USD,1,35
SL001912,PRD018,CH001,2024-01,321,7062000,KRW,4,317
SL001913,PRD018,CH001,2024-02,293,6446000,KRW,3,290
SL001914,PRD018,CH001,2024-03,331,7282000,KRW,5,326
SL001915,PRD018,CH001,2024-04,377,8294000,KRW,5,372
SL001916,PRD018,CH001,2024-05,366,8052000,KRW,6,360
SL001917,PRD018,CH001,2024-06,331,7282000,KRW,5,326
SL001918,PRD018,CH001,2024-07,369,8118000,KRW,4,365
SL001919,PRD018,CH001,2024-08,320,7040000,KRW,5,315
SL001920,PRD018,CH001,2024-09,346,7612000,KRW,5,341
SL001921,PRD018,CH001,2024-10,401,8822000,KRW,5,396
SL001922,PRD018,CH001,2024-11,416,9152000,KRW,5,411
SL001923,PRD018,CH001,2024-12,437,9614000,KRW,5,432
SL001924,PRD018,CH001,2025-01,305,6710000,KRW,5,300
SL001925,PRD018,CH001,2025-02,302,6644000,KRW,5,297
SL001926,PRD018,CH001,2025-03,333,7326000,KRW,5,328
SL001927,PRD018,CH001,2025-04,406,8932000,KRW,5,401
SL001928,PRD018,CH001,2025-05,384,8448000,KRW,5,379
SL001929,PRD018,CH001,2025-06,363,7986000,KRW,4,359
SL001930,PRD018,CH002,2024-01,248,4216.0,USD,4,244
SL001931,PRD018,CH002,2024-02,245,4165.0,USD,2,243
SL001932,PRD018,CH002,2024-03,272,4624.0,USD,3,269
SL001933,PRD018,CH002,2024-04,305,5185.0,USD,3,302
SL001934,PRD018,CH002,2024-05,271,4607.0,USD,2,269
SL001935,PRD018,CH002,2024-06,270,4590.0,USD,2,268
SL001936,PRD018,CH002,2024-07,260,4420.0,USD,3,257
SL001937,PRD018,CH002,2024-08,247,4199.0,USD,4,243
SL001938,PRD018,CH002,2024-09,272,4624.0,USD,4,268
SL001939,PRD018,CH002,2024-10,326,5542.0,USD,4,322
SL001940,PRD018,CH002,2024-11,341,5797.0,USD,4,337
SL001941,PRD018,CH002,2024-12,344,5848.0,USD,6,338
SL001942,PRD018,CH002,2025-01,254,4318.0,USD,3,251
SL001943,PRD018,CH002,2025-02,227,3859.0,USD,3,224
SL001944,PRD018,CH002,2025-03,264,4488.0,USD,3,261
SL001945,PRD018,CH002,2025-04,292,4964.0,USD,5,287
SL001946,PRD018,CH002,2025-05,315,5355.0,USD,5,310
SL001947,PRD018,CH002,2025-06,251,4267.0,USD,3,248
SL001948,PRD018,CH003,2024-01,200,3400.0,USD,2,198
SL001949,PRD018,CH003,2024-02,208,3536.0,USD,3,205
SL001950,PRD018,CH003,2024-03,246,4182.0,USD,4,242
SL001951,PRD018,CH003,2024-04,235,3995.0,USD,3,232
SL001952,PRD018,CH003,2024-05,233,3961.0,USD,3,230
SL001953,PRD018,CH003,2024-06,205,3485.0,USD,2,203
SL001954,PRD018,CH003,2024-07,194,3298.0,USD,2,192
SL001955,PRD018,CH003,2024-08,219,3723.0,USD,3,216
SL001956,PRD018,CH003,2024-09,223,3791.0,USD,3,220
SL001957,PRD018,CH003,2024-10,225,3825.0,USD,4,221
SL001958,PRD018,CH003,2024-11,260,4420.0,USD,4,256
SL001959,PRD018,CH003,2024-12,305,5185.0,USD,5,300
SL001960,PRD018,CH003,2025-01,216,3672.0,USD,2,214
SL001961,PRD018,CH003,2025-02,192,3264.0,USD,2,190
SL001962,PRD018,CH003,2025-03,231,3927.0,USD,3,228
SL001963,PRD018,CH003,2025-04,243,4131.0,USD,4,239
SL001964,PRD018,CH003,2025-05,248,4216.0,USD,3,245
SL001965,PRD018,CH003,2025-06,243,4131.0,USD,3,240
SL001966,PRD018,CH004,2024-01,275,6050000,KRW,5,270
SL001967,PRD018,CH004,2024-02,267,5874000,KRW,3,264
SL001968,PRD018,CH004,2024-03,321,7062000,KRW,4,317
SL001969,PRD018,CH004,2024-04,306,6732000,KRW,3,303
SL001970,PRD018,CH004,2024-05,317,6974000,KRW,5,312
SL001971,PRD018,CH004,2024-06,296,6512000,KRW,3,293
SL001972,PRD018,CH004,2024-07,291,6402000,KRW,4,287
SL001973,PRD018,CH004,2024-08,261,5742000,KRW,3,258
SL001974,PRD018,CH004,2024-09,334,7348000,KRW,5,329
SL001975,PRD018,CH004,2024-10,345,7590000,KRW,5,340
SL001976,PRD018,CH004,2024-11,356,7832000,KRW,4,352
SL001977,PRD018,CH004,2024-12,453,9966000,KRW,4,449
SL001978,PRD018,CH004,2025-01,257,5654000,KRW,4,253
SL001979,PRD018,CH004,2025-02,249,5478000,KRW,4,245
SL001980,PRD018,CH004,2025-03,285,6270000,KRW,4,281
SL001981,PRD018,CH004,2025-04,301,6622000,KRW,3,298
SL001982,PRD018,CH004,2025-05,324,7128000,KRW,6,318
SL001983,PRD018,CH004,2025-06,321,7062000,KRW,4,317
SL001984,PRD018,CH005,2024-01,131,2882000,KRW,2,129
SL001985,PRD018,CH005,2024-02,142,3124000,KRW,1,141
SL001986,PRD018,CH005,2024-03,148,3256000,KRW,2,146
SL001987,PRD018,CH005,2024-04,186,4092000,KRW,3,183
SL001988,PRD018,CH005,2024-05,166,3652000,KRW,2,164
SL001989,PRD018,CH005,2024-06,165,3630000,KRW,2,163
SL001990,PRD018,CH005,2024-07,163,3586000,KRW,1,162
SL001991,PRD018,CH005,2024-08,150,3300000,KRW,1,149
SL001992,PRD018,CH005,2024-09,169,3718000,KRW,2,167
SL001993,PRD018,CH005,2024-10,176,3872000,KRW,2,174
SL001994,PRD018,CH005,2024-11,183,4026000,KRW,2,181
SL001995,PRD018,CH005,2024-12,201,4422000,KRW,2,199
SL001996,PRD018,CH005,2025-01,156,3432000,KRW,2,154
SL001997,PRD018,CH005,2025-02,135,2970000,KRW,1,134
SL001998,PRD018,CH005,2025-03,148,3256000,KRW,2,146
SL001999,PRD018,CH005,2025-04,174,3828000,KRW,1,173
SL002000,PRD018,CH005,2025-05,188,4136000,KRW,2,186
SL002001,PRD018,CH005,2025-06,149,3278000,KRW,2,147
SL002002,PRD018,CH006,2024-01,90,1980000,KRW,1,89
SL002003,PRD018,CH006,2024-02,97,2134000,KRW,1,96
SL002004,PRD018,CH006,2024-03,113,2486000,KRW,1,112
SL002005,PRD018,CH006,2024-04,113,2486000,KRW,1,112
SL002006,PRD018,CH006,2024-05,107,2354000,KRW,1,106
SL002007,PRD018,CH006,2024-06,102,2244000,KRW,1,101
SL002008,PRD018,CH006,2024-07,108,2376000,KRW,1,107
SL002009,PRD018,CH006,2024-08,98,2156000,KRW,1,97
SL002010,PRD018,CH006,2024-09,113,2486000,KRW,1,112
SL002011,PRD018,CH006,2024-10,109,2398000,KRW,1,108
SL002012,PRD018,CH006,2024-11,129,2838000,KRW,1,128
SL002013,PRD018,CH006,2024-12,156,3432000,KRW,2,154
SL002014,PRD018,CH006,2025-01,104,2288000,KRW,1,103
SL002015,PRD018,CH006,2025-02,86,1892000,KRW,1,85
SL002016,PRD018,CH006,2025-03,114,2508000,KRW,1,113
SL002017,PRD018,CH006,2025-04,104,2288000,KRW,1,103
SL002018,PRD018,CH006,2025-05,122,2684000,KRW,2,120
SL002019,PRD018,CH006,2025-06,104,2288000,KRW,1,103
SL002020,PRD018,CH007,2024-01,150,2550.0,USD,2,148
SL002021,PRD018,CH007,2024-02,145,2465.0,USD,2,143
SL002022,PRD018,CH007,2024-03,177,3009.0,USD,2,175
SL002023,PRD018,CH007,2024-04,180,3060.0,USD,2,178
SL002024,PRD018,CH007,2024-05,208,3536.0,USD,2,206
SL002025,PRD018,CH007,2024-06,190,3230.0,USD,2,188
SL002026,PRD018,CH007,2024-07,166,2822.0,USD,2,164
SL002027,PRD018,CH007,2024-08,154,2618.0,USD,2,152
SL002028,PRD018,CH007,2024-09,174,2958.0,USD,2,172
SL002029,PRD018,CH007,2024-10,207,3519.0,USD,3,204
SL002030,PRD018,CH007,2024-11,222,3774.0,USD,3,219
SL002031,PRD018,CH007,2024-12,240,4080.0,USD,4,236
SL002032,PRD018,CH007,2025-01,151,2567.0,USD,1,150
SL002033,PRD018,CH007,2025-02,149,2533.0,USD,2,147
SL002034,PRD018,CH007,2025-03,181,3077.0,USD,3,178
SL002035,PRD018,CH007,2025-04,196,3332.0,USD,2,194
SL002036,PRD018,CH007,2025-05,216,3672.0,USD,2,214
SL002037,PRD018,CH007,2025-06,165,2805.0,USD,1,164
SL002038,PRD019,CH001,2024-11,1171,40985000,KRW,45,1126
SL002039,PRD019,CH001,2024-12,788,27580000,KRW,26,762
SL002040,PRD019,CH001,2025-01,626,21910000,KRW,18,608
SL002041,PRD019,CH001,2025-02,562,19670000,KRW,29,533
SL002042,PRD019,CH001,2025-03,515,18025000,KRW,20,495
SL002043,PRD019,CH001,2025-04,469,16415000,KRW,19,450
SL002044,PRD019,CH001,2025-05,431,15085000,KRW,20,411
SL002045,PRD019,CH001,2025-06,407,14245000,KRW,15,392
SL002046,PRD019,CH002,2024-11,761,20547.0,USD,33,728
SL002047,PRD019,CH002,2024-12,687,18549.0,USD,23,664
SL002048,PRD019,CH002,2025-01,465,12555.0,USD,19,446
SL002049,PRD019,CH002,2025-02,433,11691.0,USD,14,419
SL002050,PRD019,CH002,2025-03,353,9531.0,USD,10,343
SL002051,PRD019,CH002,2025-04,319,8613.0,USD,8,311
SL002052,PRD019,CH002,2025-05,276,7452.0,USD,14,262
SL002053,PRD019,CH002,2025-06,313,8451.0,USD,11,302
SL002054,PRD019,CH003,2024-11,660,17820.0,USD,27,633
SL002055,PRD019,CH003,2024-12,541,14607.0,USD,24,517
SL002056,PRD019,CH003,2025-01,390,10530.0,USD,11,379
SL002057,PRD019,CH003,2025-02,344,9288.0,USD,16,328
SL002058,PRD019,CH003,2025-03,341,9207.0,USD,12,329
SL002059,PRD019,CH003,2025-04,307,8289.0,USD,10,297
SL002060,PRD019,CH003,2025-05,252,6804.0,USD,8,244
SL002061,PRD019,CH003,2025-06,268,7236.0,USD,11,257
SL002062,PRD019,CH004,2024-11,899,31465000,KRW,33,866
SL002063,PRD019,CH004,2024-12,696,24360000,KRW,20,676
SL002064,PRD019,CH004,2025-01,573,20055000,KRW,29,544
SL002065,PRD019,CH004,2025-02,534,18690000,KRW,27,507
SL002066,PRD019,CH004,2025-03,474,16590000,KRW,22,452
SL002067,PRD019,CH004,2025-04,399,13965000,KRW,17,382
SL002068,PRD019,CH004,2025-05,378,13230000,KRW,15,363
SL002069,PRD019,CH004,2025-06,365,12775000,KRW,16,349
SL002070,PRD019,CH005,2024-11,530,18550000,KRW,20,510
SL002071,PRD019,CH005,2024-12,385,13475000,KRW,16,369
SL002072,PRD019,CH005,2025-01,278,9730000,KRW,8,270
SL002073,PRD019,CH005,2025-02,236,8260000,KRW,10,226
SL002074,PRD019,CH005,2025-03,249,8715000,KRW,11,238
SL002075,PRD019,CH005,2025-04,191,6685000,KRW,6,185
SL002076,PRD019,CH005,2025-05,194,6790000,KRW,7,187
SL002077,PRD019,CH005,2025-06,160,5600000,KRW,7,153
SL002078,PRD019,CH006,2024-11,307,10745000,KRW,9,298
SL002079,PRD019,CH006,2024-12,268,9380000,KRW,12,256
SL002080,PRD019,CH006,2025-01,187,6545000,KRW,9,178
SL002081,PRD019,CH006,2025-02,171,5985000,KRW,6,165
SL002082,PRD019,CH006,2025-03,163,5705000,KRW,5,158
SL002083,PRD019,CH006,2025-04,147,5145000,KRW,6,141
SL002084,PRD019,CH006,2025-05,128,4480000,KRW,5,123
SL002085,PRD019,CH006,2025-06,111,3885000,KRW,5,106
SL002086,PRD019,CH007,2024-11,580,15660.0,USD,19,561
SL002087,PRD019,CH007,2024-12,406,10962.0,USD,13,393
SL002088,PRD019,CH007,2025-01,350,9450.0,USD,11,339
SL002089,PRD019,CH007,2025-02,265,7155.0,USD,13,252
SL002090,PRD019,CH007,2025-03,260,7020.0,USD,11,249
SL002091,PRD019,CH007,2025-04,230,6210.0,USD,10,220
SL002092,PRD019,CH007,2025-05,199,5373.0,USD,5,194
SL002093,PRD019,CH007,2025-06,197,5319.0,USD,8,189
SL002094,PRD020,CH001,2024-01,107,2568000,KRW,3,104
SL002095,PRD020,CH001,2024-02,116,2784000,KRW,3,113
SL002096,PRD020,CH001,2024-03,197,4728000,KRW,6,191
SL002097,PRD020,CH001,2024-04,331,7944000,KRW,7,324
SL002098,PRD020,CH001,2024-05,509,12216000,KRW,13,496
SL002099,PRD020,CH001,2024-06,623,14952000,KRW,18,605
SL002100,PRD020,CH001,2024-07,752,18048000,KRW,19,733
SL002101,PRD020,CH001,2024-08,612,14688000,KRW,14,598
SL002102,PRD020,CH001,2024-09,298,7152000,KRW,5,293
SL002103,PRD020,CH001,2024-10,197,4728000,KRW,5,192
SL002104,PRD020,CH001,2024-11,107,2568000,KRW,2,105
SL002105,PRD020,CH001,2024-12,81,1944000,KRW,1,80
SL002106,PRD020,CH001,2025-01,109,2616000,KRW,2,107
SL002107,PRD020,CH001,2025-02,110,2640000,KRW,2,108
SL002108,PRD020,CH001,2025-03,199,4776000,KRW,4,195
SL002109,PRD020,CH001,2025-04,304,7296000,KRW,8,296
SL002110,PRD020,CH001,2025-05,525,12600000,KRW,13,512
