RISK_ID,CUSTOMER_ID,YEAR_MONTH,CREDIT_SCORE_CURRENT,PD_PCT,LGD_PCT,EAD_KRW,EXPECTED_LOSS_KRW,RISK_GRADE,RISK_GRADE_PREV,GRADE_CHANGE,COLLATERAL_VALUE_KRW,MARKET_RISK_VAR_KRW,LIQUIDITY_RISK_SCORE
RSK00000998,CUS028,2024-02,867,0.0503,23.94,1485195043,178845,AA,A,UPGRADE,1256016094,99917076,3
RSK00000999,CUS028,2024-03,865,0.0502,38.22,473524956,90853,AA,AA,STABLE,583706500,78820173,9
RSK00001000,CUS028,2024-04,861,0.0496,34.62,1060687083,182136,AA,AA,STABLE,1532291858,41340292,3
RSK00001001,CUS028,2024-05,879,0.0503,21.22,548875104,58585,AA,AA,STABLE,461320853,53895643,7
RSK00001002,CUS028,2024-06,867,0.0504,25.67,551308249,71326,AA,AA,STABLE,441861485,48381483,1
RSK00001003,CUS028,2024-07,851,0.05,22.95,764715341,87751,AA,AA,STABLE,766418304,86348777,6
RSK00001004,CUS028,2024-08,852,0.05,36.73,944057755,173376,AA,AA,STABLE,1406468971,22208718,3
RSK00001005,CUS028,2024-09,903,0.0502,77.03,1679263428,649355,AA,AA,STABLE,2010576339,37889411,9
RSK00001006,CUS028,2024-10,900,0.0505,25.12,790847100,100324,AA,AA,STABLE,900508646,17434930,7
RSK00001007,CUS028,2024-11,880,0.0498,57.76,214900974,61815,AA,AA,STABLE,212098669,37369154,7
RSK00001008,CUS028,2024-12,900,0.0504,33.13,913521983,152536,AA,AA,STABLE,1134994750,64207481,5
RSK00001009,CUS029,2022-01,441,8.9156,65.07,419005074,24308080,CCC,,,419991849,66238820,10
RSK00001010,CUS029,2022-02,453,9.0137,31.66,267686857,7639080,CCC,CCC,STABLE,222271878,50815400,1
RSK00001011,CUS029,2022-03,455,8.991,56.72,216429581,11037249,CCC,CCC,STABLE,276000419,43892208,4
RSK00001012,CUS029,2022-04,452,9.0885,62.39,288985613,16386395,CCC,CCC,STABLE,275333046,50861394,9
RSK00001013,CUS029,2022-05,467,8.9634,34.37,46449689,1430985,CCC,CCC,STABLE,51278275,10090049,2
RSK00001014,CUS029,2022-06,484,8.9974,55.77,96073672,4820833,CCC,CCC,STABLE,80319262,33159455,10
RSK00001015,CUS029,2022-07,488,8.9993,21.08,240495173,4562320,CCC,CCC,STABLE,301486846,68246842,1
RSK00001016,CUS029,2022-08,454,8.9759,35.68,249870662,8002361,CCC,CCC,STABLE,325676006,5505651,6
RSK00001017,CUS029,2022-09,478,9.0154,72.06,246562357,16017917,CCC,CCC,STABLE,,51089562,5
RSK00001018,CUS029,2022-10,487,8.9627,67.33,37604962,2269304,CCC,CCC,STABLE,41791178,12680560,10
RSK00001019,CUS029,2022-11,458,8.9855,30.68,12299584,339069,CCC,CCC,STABLE,14105923,1370027,7
RSK00001020,CUS029,2022-12,455,8.9536,27.99,180895237,4533438,CCC,CCC,STABLE,186340452,3923658,10
RSK00001021,CUS029,2023-01,463,8.9293,59.26,178114282,9424923,CCC,CCC,STABLE,245456314,47407684,10
RSK00001022,CUS029,2023-02,483,8.9957,36.27,153911216,5021723,CCC,CCC,STABLE,179406152,3503279,10
RSK00001023,CUS029,2023-03,446,8.925,32.08,269978983,7729876,CCC,CCC,STABLE,348963462,60079915,5
RSK00001024,CUS029,2023-04,491,9.0085,67.61,483610455,29455005,CCC,CCC,STABLE,507461740,49957083,10
RSK00001025,CUS029,2023-05,441,15.1245,37.17,473880647,26640512,D,CCC,DOWNGRADE,700192289,88544951,9
RSK00001026,CUS029,2023-06,449,15.0623,20.66,218622242,6803243,D,D,STABLE,224282122,8578664,4
RSK00001027,CUS029,2023-07,470,15.0801,27.93,469995135,19795593,D,D,STABLE,453258960,2147187,10
RSK00001028,CUS029,2023-08,438,14.9278,23.64,203773951,7191044,D,D,STABLE,287615214,76711722,3
RSK00001029,CUS029,2023-09,451,14.8954,24.16,306417666,11027140,D,D,STABLE,360761888,37093145,4
RSK00001030,CUS029,2023-10,453,15.0463,39.95,4109582,247027,D,D,STABLE,5330358,4442448,10
RSK00001031,CUS029,2023-11,459,15.1495,26.6,275964633,11120732,D,D,STABLE,381140524,4053115,7
RSK00001032,CUS029,2023-12,486,15.0834,25.36,285539494,10922315,D,D,STABLE,402199020,1075165,8
RSK00001033,CUS029,2024-01,473,15.1156,43.42,437045727,28684157,D,D,STABLE,457027226,16205299,2
RSK00001034,CUS029,2024-02,435,14.8973,71.13,268701512,28472820,D,D,STABLE,340354179,25804324,6
RSK00001035,CUS029,2024-03,457,15.1223,32.73,110900086,5489032,D,D,STABLE,159933749,97318244,8
RSK00001036,CUS029,2024-04,441,14.9304,59.33,205363275,18191503,D,D,STABLE,201287118,81739632,9
RSK00001037,CUS029,2024-05,477,15.0236,41.37,413042816,25671699,D,D,STABLE,495083293,48502640,4
RSK00001038,CUS029,2024-06,439,15.0201,75.28,333781176,37741076,D,D,STABLE,399501780,49521329,5
RSK00001039,CUS029,2024-07,451,15.1397,59.23,342592163,30721076,D,D,STABLE,407936680,33506452,6
RSK00001040,CUS029,2024-08,450,15.0041,20.25,458699745,13936813,D,D,STABLE,505160431,46603227,4
RSK00001041,CUS029,2024-09,475,15.083,30.61,126106829,5822234,D,D,STABLE,172007799,28307659,4
RSK00001042,CUS029,2024-10,466,15.0706,73.92,309964494,34530626,D,D,STABLE,278063885,59325079,1
RSK00001043,CUS029,2024-11,462,14.9448,21.43,496493264,15901044,D,D,STABLE,739775193,62373951,8
RSK00001044,CUS029,2024-12,441,14.9928,27.8,118525700,4940149,D,D,STABLE,140139031,71061981,6
RSK00001045,CUS030,2022-01,466,8.9366,57.4,185169825,9498487,CCC,,,,1221423,7
RSK00001046,CUS030,2022-02,449,9.0462,70.34,12998037,827078,CCC,CCC,STABLE,18085006,13096737,9
RSK00001047,CUS030,2022-03,415,8.9994,33.08,254585414,7579012,CCC,CCC,STABLE,240079002,28723006,3
RSK00001048,CUS030,2022-04,425,9.0005,68.0,369903783,22639369,CCC,CCC,STABLE,,50179689,7
RSK00001049,CUS030,2022-05,409,9.0225,68.65,30698325,1901438,CCC,CCC,STABLE,37551590,48951579,1
RSK00001050,CUS030,2022-06,409,9.03,76.59,52822842,3653268,CCC,CCC,STABLE,48525867,34775451,7
RSK00001051,CUS030,2022-07,419,8.9761,34.81,287373252,8979208,CCC,CCC,STABLE,327898596,91003793,3
RSK00001052,CUS030,2022-08,412,9.0502,39.14,300393236,10640674,CCC,CCC,STABLE,421004196,53162351,6
RSK00001053,CUS030,2022-09,458,8.9105,33.36,109459361,3253726,CCC,CCC,STABLE,142994477,65875418,6
RSK00001054,CUS030,2022-10,458,9.0787,58.41,341629503,18116164,CCC,CCC,STABLE,328089453,17654117,4
RSK00001055,CUS030,2022-11,446,8.9358,58.85,325531800,17118800,CCC,CCC,STABLE,482791265,75382012,9
RSK00001056,CUS030,2022-12,409,8.9124,21.26,139394676,2641217,CCC,CCC,STABLE,124782801,53484900,3
RSK00001057,CUS030,2023-01,442,8.9135,38.48,132400944,4541240,CCC,CCC,STABLE,169115487,81790757,1
RSK00001058,CUS030,2023-02,407,8.9314,30.98,75185833,2080353,CCC,CCC,STABLE,90747606,59625037,5
RSK00001059,CUS030,2023-03,424,9.0426,73.21,387561052,25656881,CCC,CCC,STABLE,,6191057,2
RSK00001060,CUS030,2023-04,447,8.9125,32.08,383485369,10964345,CCC,CCC,STABLE,568225891,38074773,9
RSK00001061,CUS030,2023-05,466,14.8869,72.42,82585566,8903627,D,CCC,DOWNGRADE,105182844,85045453,9
RSK00001062,CUS030,2023-06,467,14.8985,38.44,267828550,15338497,D,D,STABLE,324746586,33233889,6
RSK00001063,CUS030,2023-07,460,14.9644,31.37,257609571,12093049,D,D,STABLE,213905599,4750342,9
RSK00001064,CUS030,2023-08,455,15.1087,66.68,486159984,48978096,D,D,STABLE,617496540,91526312,1
RSK00001065,CUS030,2023-09,459,14.8529,29.71,261728485,11549546,D,D,STABLE,330654640,31737359,8
RSK00001066,CUS030,2023-10,407,14.985,76.91,91065557,10495272,D,D,STABLE,,20311919,7
RSK00001067,CUS030,2023-11,426,15.146,41.94,22265294,1414343,D,D,STABLE,27707844,39064206,8
RSK00001068,CUS030,2023-12,462,14.9188,34.4,15477840,794333,D,D,STABLE,19628267,96643634,1
RSK00001069,CUS030,2024-01,437,14.8763,58.37,470368721,40843510,D,D,STABLE,425411901,54375327,9
RSK00001070,CUS030,2024-02,456,14.929,31.78,68369739,3243759,D,D,STABLE,80998125,39448140,2
RSK00001071,CUS030,2024-03,426,15.071,74.95,134775241,15223826,D,D,STABLE,177498202,66240134,9
RSK00001072,CUS030,2024-04,423,15.1017,58.24,361826254,31823452,D,D,STABLE,,79571365,6
RSK00001073,CUS030,2024-05,423,14.8847,22.28,466713931,15477686,D,D,STABLE,413435219,74162573,10
RSK00001074,CUS030,2024-06,442,14.9969,60.3,167431708,15141068,D,D,STABLE,193845325,58627346,5
RSK00001075,CUS030,2024-07,432,15.0749,59.62,342776194,30807543,D,D,STABLE,499592227,62465895,3
RSK00001076,CUS030,2024-08,413,15.1203,28.5,441376491,19020173,D,D,STABLE,536261883,56728147,1
RSK00001077,CUS030,2024-09,416,14.9275,40.54,396548737,23997577,D,D,STABLE,575615297,23624343,8
RSK00001078,CUS030,2024-10,421,14.9487,20.14,426987638,12855181,D,D,STABLE,387918551,36897905,10
RSK00001079,CUS030,2024-11,414,14.9577,37.49,175389824,9835233,D,D,STABLE,240888667,7120499,8
RSK00001080,CUS030,2024-12,425,14.9024,37.91,108402434,6124195,D,D,STABLE,96626567,99637023,6
RSK00001081,CUS031,2022-01,587,4.0338,78.15,465665682,14679713,B,,,,41786672,1
RSK00001082,CUS031,2022-02,566,4.0173,40.08,188214339,3030503,B,B,STABLE,184955624,68850033,6
RSK00001083,CUS031,2022-03,565,4.0004,43.47,7958063,138389,B,B,STABLE,6649364,7793611,6
RSK00001084,CUS031,2022-04,548,3.9866,32.59,255531765,3319953,B,B,STABLE,314966803,5533625,1
RSK00001085,CUS031,2022-05,540,3.9698,37.21,344602062,5090333,B,B,STABLE,461193354,97258175,6
RSK00001086,CUS031,2022-06,580,3.9804,24.85,261423294,2585815,B,B,STABLE,325122206,6807314,6
RSK00001087,CUS031,2022-07,535,3.9764,21.1,34677066,290948,B,B,STABLE,35282289,31034076,1
RSK00001088,CUS031,2022-08,576,3.9861,44.6,98600570,1752922,B,B,STABLE,128864489,79783560,8
RSK00001089,CUS031,2022-09,583,3.9723,76.07,77782881,2350388,B,B,STABLE,,51068720,1
RSK00001090,CUS031,2022-10,534,4.0296,27.8,3127712,35038,B,B,STABLE,4103051,32027154,4
RSK00001091,CUS031,2022-11,579,4.0139,69.76,476701413,13348100,B,B,STABLE,700275682,71879303,9
RSK00001092,CUS031,2022-12,587,3.9888,30.26,432284401,5217720,B,B,STABLE,355132902,93183564,6
RSK00001093,CUS031,2023-01,542,4.0337,35.37,40028194,571090,B,B,STABLE,44481537,65498163,10
RSK00001094,CUS031,2023-02,536,3.9876,65.26,496467285,12919607,B,B,STABLE,611545002,25828754,1
RSK00001095,CUS031,2023-03,574,4.0269,70.75,486879316,13871346,B,B,STABLE,,19438658,5
RSK00001096,CUS031,2023-04,532,3.9767,65.0,124079409,3207273,B,B,STABLE,,16511857,7
RSK00001097,CUS031,2023-05,557,4.015,79.03,283261092,8988029,B,B,STABLE,350471972,17102319,4
RSK00001098,CUS031,2023-06,544,3.988,39.19,92233459,1441514,B,B,STABLE,136413031,74212061,6
RSK00001099,CUS031,2023-07,578,3.9855,37.73,305477605,4593556,B,B,STABLE,263702488,11543547,10
RSK00001100,CUS031,2023-08,535,3.9698,37.31,347820669,5151685,B,B,STABLE,509529222,53205307,6
RSK00001101,CUS031,2023-09,575,4.0301,28.69,30620660,354047,B,B,STABLE,45665491,91236477,5
RSK00001102,CUS031,2023-10,569,4.0137,70.04,259715976,7301124,B,B,STABLE,351255555,44378596,3
RSK00001103,CUS031,2023-11,572,3.9642,75.26,329786528,9839039,B,B,STABLE,328926094,51267323,1
RSK00001104,CUS031,2023-12,574,3.9635,78.6,444893246,13859808,B,B,STABLE,461668844,20893478,10
RSK00001105,CUS031,2024-01,564,4.0115,32.07,481810129,6198430,B,B,STABLE,684299082,6248438,2
RSK00001106,CUS031,2024-02,540,4.0379,24.23,167666056,1640416,B,B,STABLE,173712162,77011573,2
RSK00001107,CUS031,2024-03,541,3.9967,58.58,7406839,173414,B,B,STABLE,7212189,31206794,2
RSK00001108,CUS031,2024-04,552,4.0213,44.46,160243488,2864945,B,B,STABLE,139454330,13702464,9
RSK00001109,CUS031,2024-05,547,3.9933,37.64,482626293,7254250,B,B,STABLE,621605349,60326057,6
RSK00001110,CUS031,2024-06,564,4.0332,56.08,385530875,8720009,B,B,STABLE,408872037,10011469,1
RSK00001111,CUS031,2024-07,556,3.9756,36.71,420601803,6138443,B,B,STABLE,425066809,73522617,4
RSK00001112,CUS031,2024-08,573,3.9685,72.58,302736291,8719826,B,B,STABLE,294128323,32856991,8
RSK00001113,CUS031,2024-09,575,4.002,42.86,54829685,940470,B,B,STABLE,81748223,25885838,4
RSK00001114,CUS031,2024-10,537,3.9948,42.07,253856845,4266350,B,B,STABLE,277361021,72914730,10
RSK00001115,CUS031,2024-11,582,4.0128,69.93,230860485,6478294,B,B,STABLE,211499078,20142952,4
RSK00001116,CUS031,2024-12,537,4.0257,41.94,67845781,1145494,B,B,STABLE,78395237,87430366,9
RSK00001117,CUS032,2022-01,768,0.4973,43.1,374402814,802481,BBB,,,536924180,63428269,5
RSK00001118,CUS032,2022-02,749,0.5043,39.02,143010248,281413,BBB,BBB,STABLE,117719079,73571709,3
RSK00001119,CUS032,2022-03,770,0.5022,24.93,54706601,68492,BBB,BBB,STABLE,64439262,94743125,2
RSK00001120,CUS032,2022-04,763,0.4991,79.04,485763706,1916283,BBB,BBB,STABLE,695144805,87293863,5
RSK00001121,CUS032,2022-05,746,0.5034,32.08,235027122,379547,BBB,BBB,STABLE,232014411,88733701,10
RSK00001122,CUS032,2022-06,770,0.501,42.41,60642018,128849,BBB,BBB,STABLE,70710136,55607728,5
RSK00001123,CUS032,2022-07,731,0.4998,25.86,337523784,436244,BBB,BBB,STABLE,362824520,35029850,3
RSK00001124,CUS032,2022-08,728,0.4993,31.42,280439681,439954,BBB,BBB,STABLE,314610760,42351968,5
RSK00001125,CUS032,2022-09,748,0.5046,29.74,276099861,414338,BBB,BBB,STABLE,326121591,1262310,7
RSK00001126,CUS032,2022-10,769,1.5022,61.68,439167093,4069133,BB,BBB,DOWNGRADE,,13209877,10
RSK00001127,CUS032,2022-11,759,1.5051,21.94,251869104,831719,BB,BB,STABLE,332701913,3083795,3
RSK00001128,CUS032,2022-12,749,1.5083,24.98,394043542,1484651,BB,BB,STABLE,466919752,75689843,5
RSK00001129,CUS032,2023-01,750,1.5051,30.06,419476452,1897850,BB,BB,STABLE,584271543,52584327,5
RSK00001130,CUS032,2023-02,780,1.5137,38.04,103896714,598249,BB,BB,STABLE,110959521,833553,9
RSK00001131,CUS032,2023-03,781,1.4965,67.58,415780089,4204928,BB,BB,STABLE,403930646,89170599,10
RSK00001132,CUS032,2023-04,724,1.5011,59.81,271719909,2439523,BB,BB,STABLE,,71406507,10
RSK00001133,CUS032,2023-05,779,1.4855,44.52,70694821,467536,BB,BB,STABLE,81917457,15401888,1
RSK00001134,CUS032,2023-06,761,1.5096,30.87,367824204,1714111,BB,BB,STABLE,307186778,33767806,3
RSK00001135,CUS032,2023-07,761,1.4934,22.17,306469388,1014680,BB,BB,STABLE,321931098,98832077,4
RSK00001136,CUS032,2023-08,778,1.4853,59.03,240377928,2107568,BB,BB,STABLE,321444793,7169513,6
RSK00001137,CUS032,2023-09,724,1.4986,27.19,379165362,1544983,BB,BB,STABLE,305093995,71775158,9
RSK00001138,CUS032,2023-10,736,1.4883,39.26,201393307,1176754,BB,BB,STABLE,238045516,38526915,1
RSK00001139,CUS032,2023-11,761,1.4994,79.91,195113549,2337793,BB,BB,STABLE,,44913156,10
RSK00001140,CUS032,2023-12,732,1.5102,20.56,261116150,810758,BB,BB,STABLE,265146070,81573934,10
RSK00001141,CUS032,2024-01,774,1.5043,69.47,122697421,1282234,BB,BB,STABLE,160969381,86019833,9
RSK00001142,CUS032,2024-02,736,1.4906,75.14,335428197,3756919,BB,BB,STABLE,392911708,49867913,6
RSK00001143,CUS032,2024-03,736,1.4879,26.17,306752239,1194442,BB,BB,STABLE,368313355,51350870,5
RSK00001144,CUS032,2024-04,735,1.5065,38.0,10749730,61539,BB,BB,STABLE,14289792,85105783,8
RSK00001145,CUS032,2024-05,753,1.5094,44.42,452759531,3035642,BB,BB,STABLE,636254201,3019541,6
RSK00001146,CUS032,2024-06,781,1.5079,25.46,493049441,1892873,BB,BB,STABLE,616355784,31330707,5
RSK00001147,CUS032,2024-07,765,1.5031,26.36,436562096,1729734,BB,BB,STABLE,376268913,84450671,5
RSK00001148,CUS032,2024-08,761,1.5059,55.34,157932219,1316152,BB,BB,STABLE,155227244,75400549,5
RSK00001149,CUS032,2024-09,776,1.493,23.54,406664228,1429230,BB,BB,STABLE,591423946,33252250,4
RSK00001150,CUS032,2024-10,733,1.4928,55.37,482901857,3991490,BB,BB,STABLE,406042523,21188884,4
RSK00001151,CUS032,2024-11,740,1.5057,42.94,114641564,741212,BB,BB,STABLE,170365034,29303066,2
RSK00001152,CUS032,2024-12,749,1.5001,28.5,29375969,125591,BB,BB,STABLE,37934105,56966648,1
RSK00001153,CUS033,2022-01,867,0.0503,41.0,497014757,102499,AA,,,565622680,67401332,1
RSK00001154,CUS033,2022-02,907,0.0501,26.35,225906762,29823,AA,AA,STABLE,239634813,98763279,8
RSK00001155,CUS033,2022-03,874,0.0501,35.19,413223396,72852,AA,AA,STABLE,470202947,30918209,7
RSK00001156,CUS033,2022-04,912,0.0499,36.35,278361033,50491,AA,AA,STABLE,312127635,38004249,10
RSK00001157,CUS033,2022-05,915,0.0501,43.27,46284415,10034,AA,AA,STABLE,50485040,76509855,7
RSK00001158,CUS033,2022-06,918,0.0497,38.6,192473465,36924,AA,AA,STABLE,253797423,11560159,6
RSK00001159,CUS033,2022-07,912,0.0504,41.69,73319498,15406,AA,AA,STABLE,65951453,51714929,7
RSK00001160,CUS033,2022-08,866,0.0504,40.34,131814636,26800,AA,AA,STABLE,131356960,30295903,1
RSK00001161,CUS033,2022-09,879,0.0505,64.5,243915106,79449,AA,AA,STABLE,355463817,49398864,3
RSK00001162,CUS033,2022-10,869,0.0497,39.97,117406420,23323,AA,AA,STABLE,134621859,70887600,6
RSK00001163,CUS033,2022-11,871,0.1496,32.58,448556070,218625,A,AA,DOWNGRADE,587055937,17920788,5
RSK00001164,CUS033,2022-12,905,0.15,67.81,202991095,206472,A,A,STABLE,,32363734,1
RSK00001165,CUS033,2023-01,922,0.1513,76.84,427336802,496817,A,A,STABLE,544309528,68005907,10
RSK00001166,CUS033,2023-02,916,0.1498,31.95,280006639,134014,A,A,STABLE,298430704,72965104,2
RSK00001167,CUS033,2023-03,911,0.1508,70.3,304285460,322580,A,A,STABLE,245035722,35678369,4
RSK00001168,CUS033,2023-04,909,0.1505,66.17,121220363,120718,A,A,STABLE,135900681,55304020,6
RSK00001169,CUS033,2023-05,911,0.1502,27.28,365300719,149680,A,A,STABLE,474393326,80605421,7
RSK00001170,CUS033,2023-06,911,0.1486,31.76,362580075,171121,A,A,STABLE,430959616,80119916,9
RSK00001171,CUS033,2023-07,892,0.1492,29.73,312517821,138624,A,A,STABLE,422901482,60219525,6
RSK00001172,CUS033,2023-08,920,0.1501,35.5,267761350,142678,A,A,STABLE,254791767,4344732,4
RSK00001173,CUS033,2023-09,869,0.1499,28.81,419042835,180969,A,A,STABLE,495200955,10353028,7
RSK00001174,CUS033,2023-10,887,0.1496,69.08,295124681,304993,A,A,STABLE,323914568,98889113,5
RSK00001175,CUS033,2023-11,896,0.1493,68.1,37457630,38084,A,A,STABLE,41270884,42943242,7
RSK00001176,CUS033,2023-12,919,0.1489,27.62,34473992,14178,A,A,STABLE,30198542,62970687,1
RSK00001177,CUS033,2024-01,871,0.1494,67.7,143587829,145230,A,A,STABLE,116970482,28851915,6
RSK00001178,CUS033,2024-02,904,0.1504,39.32,228576760,135174,A,A,STABLE,329783206,93496647,6
RSK00001179,CUS033,2024-03,918,0.149,42.77,155094532,98838,A,A,STABLE,231849836,20577936,9
RSK00001180,CUS033,2024-04,867,0.1503,73.99,376844049,419077,A,A,STABLE,452790189,13377826,1
RSK00001181,CUS033,2024-05,915,0.15,77.56,270743813,314983,A,A,STABLE,375443917,36210562,4
RSK00001182,CUS033,2024-06,875,0.1493,72.05,362547548,389995,A,A,STABLE,452931582,83446461,8
RSK00001183,CUS033,2024-07,875,0.1486,22.92,89452105,30467,A,A,STABLE,132157869,65112014,6
RSK00001184,CUS033,2024-08,883,0.1498,65.71,72426004,71292,A,A,STABLE,,73583767,4
RSK00001185,CUS033,2024-09,902,0.1495,35.21,112929742,59445,A,A,STABLE,103992075,10828688,5
RSK00001186,CUS033,2024-10,896,0.1493,26.13,371212713,144818,A,A,STABLE,376963692,59099112,4
RSK00001187,CUS033,2024-11,921,0.1511,35.02,281541806,148978,A,A,STABLE,383142744,79162190,10
RSK00001188,CUS033,2024-12,894,0.1511,71.21,472402963,508298,A,A,STABLE,682622092,5588153,9
RSK00001189,CUS034,2022-01,506,4.0153,58.03,49926563136,1163328158,B,,,68524426131,89719575,7
RSK00001190,CUS034,2022-02,521,4.0309,44.95,13704948755,248318534,B,B,STABLE,13526737618,65980991,9
RSK00001191,CUS034,2022-03,542,3.9694,30.66,19819974861,241212670,B,B,STABLE,26784027792,54277016,3
RSK00001192,CUS034,2022-04,500,3.9961,41.18,26165792249,430582702,B,B,STABLE,35016530373,89703172,4
RSK00001193,CUS034,2022-05,545,4.0178,71.11,6288199324,179657475,B,B,STABLE,,10319327,9
RSK00001194,CUS034,2022-06,512,3.9809,60.05,35899398320,858186048,B,B,STABLE,53320528089,80291846,9
RSK00001195,CUS034,2022-07,515,4.018,44.78,13751957129,247433519,B,B,STABLE,20295407741,13196850,1
RSK00001196,CUS034,2022-08,512,3.9978,41.7,5610176077,93526269,B,B,STABLE,5328941979,90979858,9
RSK00001197,CUS034,2022-09,500,4.0125,41.05,30632729635,504561263,B,B,STABLE,43813253066,78809396,9
RSK00001198,CUS034,2022-10,509,3.9738,69.02,36603755966,1003937350,B,B,STABLE,,98269377,3
RSK00001199,CUS034,2022-11,517,3.9783,73.73,7247359431,212579590,B,B,STABLE,8313377639,48199463,10
RSK00001200,CUS034,2022-12,538,3.9967,64.0,21924613473,560807057,B,B,STABLE,,49093786,2
RSK00001201,CUS034,2023-01,495,4.0007,22.93,24192571844,221933100,B,B,STABLE,19483261081,84941601,7
RSK00001202,CUS034,2023-02,524,4.0308,43.16,21365305455,371690783,B,B,STABLE,28383463191,22992098,6
RSK00001203,CUS034,2023-03,501,3.9753,72.02,25326252477,725093410,B,B,STABLE,28775430821,49297973,7
RSK00001204,CUS034,2023-04,505,4.0225,43.19,29130966821,506097457,B,B,STABLE,31366049015,89603079,5
RSK00001205,CUS034,2023-05,544,3.9795,65.86,13412306645,351522970,B,B,STABLE,16555978938,71406843,5
RSK00001206,CUS034,2023-06,488,4.0137,31.23,22013772553,275937908,B,B,STABLE,30505961507,58217239,3
RSK00001207,CUS034,2023-07,502,4.002,68.34,45715628150,1250307252,B,B,STABLE,46800631374,53056096,5
RSK00001208,CUS034,2023-08,487,4.0282,40.0,16260632048,262004312,B,B,STABLE,18290245728,80557665,3
RSK00001209,CUS034,2023-09,485,3.9676,78.06,4184082481,129585577,B,B,STABLE,6167774541,19490473,2
RSK00001210,CUS034,2023-10,529,3.9743,39.68,12202822062,192438777,B,B,STABLE,13327799693,32653562,5
RSK00001211,CUS034,2023-11,488,4.0283,40.86,36674624291,603650886,B,B,STABLE,49373879685,28194797,6
RSK00001212,CUS034,2023-12,522,3.9862,37.78,32040047123,482518739,B,B,STABLE,28521384756,8495352,9
RSK00001213,CUS034,2024-01,496,3.9718,25.24,32059534163,321391162,B,B,STABLE,40555459053,11201135,8
RSK00001214,CUS034,2024-02,495,3.9646,35.57,46151086581,650826417,B,B,STABLE,64821441394,70346579,9
RSK00001215,CUS034,2024-03,513,3.9627,71.68,22644006646,643194712,B,B,STABLE,,26906623,9
RSK00001216,CUS034,2024-04,545,3.9786,74.23,24008236507,709038797,B,B,STABLE,,86653014,6
RSK00001217,CUS034,2024-05,520,3.9734,75.46,19317563110,579203834,B,B,STABLE,,2434994,1
RSK00001218,CUS034,2024-06,513,4.0083,61.58,37557241731,927029582,B,B,STABLE,51204083496,76192294,8
RSK00001219,CUS034,2024-07,545,4.015,36.01,37180455748,537555587,B,B,STABLE,47976955000,75675660,9
RSK00001220,CUS034,2024-08,486,3.9713,56.64,37767026365,849510462,B,B,STABLE,,9814099,9
RSK00001221,CUS034,2024-09,543,4.0198,41.04,47897635464,790179707,B,B,STABLE,55432464586,2887818,3
RSK00001222,CUS034,2024-10,537,3.9626,24.04,28345235144,270019272,B,B,STABLE,28086762887,18726986,10
RSK00001223,CUS034,2024-11,501,4.0371,28.26,15477820725,176584051,B,B,STABLE,16794195204,65104590,1
RSK00001224,CUS034,2024-12,501,4.0175,73.6,34635098863,1024118311,B,B,STABLE,,99480827,2
RSK00001225,CUS035,2022-01,533,4.0061,72.07,455500936,13151206,B,,,436714405,,10
RSK00001226,CUS035,2022-02,527,3.998,23.76,442413940,4202600,B,B,STABLE,447727457,,8
RSK00001227,CUS035,2022-03,568,3.9699,25.95,401155465,4132660,B,B,STABLE,361811658,,9
RSK00001228,CUS035,2022-04,522,3.9904,79.11,23078406,728540,B,B,STABLE,,,2
RSK00001229,CUS035,2022-05,549,3.9995,68.24,298782241,8154541,B,B,STABLE,373066657,,6
RSK00001230,CUS035,2022-06,570,4.0399,55.46,135378130,3033186,B,B,STABLE,170733903,,4
RSK00001231,CUS035,2022-07,571,3.9644,27.41,72517534,788006,B,B,STABLE,92651930,,5
RSK00001232,CUS035,2022-08,561,3.9829,33.87,366585573,4945270,B,B,STABLE,297180726,,4
RSK00001233,CUS035,2022-09,531,3.9717,26.37,24268697,254175,B,B,STABLE,22807446,,6
RSK00001234,CUS035,2022-10,541,4.0117,59.78,300048492,7195746,B,B,STABLE,,,2
RSK00001235,CUS035,2022-11,530,4.0234,39.69,181369048,2896260,B,B,STABLE,269126744,,1
RSK00001236,CUS035,2022-12,527,3.9734,79.69,198399348,6282122,B,B,STABLE,294005798,,2
RSK00001237,CUS035,2023-01,562,4.011,43.75,454534272,7976224,B,B,STABLE,598762479,,1
RSK00001238,CUS035,2023-02,539,3.9992,71.07,157553535,4478036,B,B,STABLE,,,10
RSK00001239,CUS035,2023-03,560,3.9923,27.02,327891377,3537028,B,B,STABLE,465765352,,5
RSK00001240,CUS035,2023-04,538,4.0161,20.7,73059969,607371,B,B,STABLE,92572974,,1
RSK00001241,CUS035,2023-05,531,4.0017,69.35,40246336,1116908,B,B,STABLE,53585583,,7
RSK00001242,CUS035,2023-06,517,4.019,27.87,322970514,3617578,B,B,STABLE,272691304,,9
RSK00001243,CUS035,2023-07,537,3.976,39.74,130435623,2060964,B,B,STABLE,149062291,,7
RSK00001244,CUS035,2023-08,531,3.977,34.66,166984388,2301760,B,B,STABLE,246003851,,2
RSK00001245,CUS035,2023-09,565,4.0094,56.83,334482991,7621335,B,B,STABLE,333881341,,6
RSK00001246,CUS035,2023-10,532,3.9779,39.94,336592520,5347692,B,B,STABLE,281095911,,4
RSK00001247,CUS035,2023-11,569,4.003,57.2,269708557,6175560,B,B,STABLE,357292343,,9
