TRANSACTION_ID,CUSTOMER_ID,PRODUCT_ID,BRANCH_ID,TRANSACTION_DATE,TRANSACTION_TIME,TRANSACTION_TYPE,AMOUNT_KRW,BALANCE_AFTER_KRW,CHANNEL,CURRENCY,IS_ANOMALY,ANOMALY_TYPE,STATUS
TXN00000213,CUS029,PRD021,BRN002,2023-01-07,15:06:18,출금,161135370,170552399,영업점,KRW,N,,COMPLETED
TXN00000214,CUS035,PRD001,,2023-01-07,09:57:22,출금,158478264,170395660,인터넷뱅킹,KRW,N,,COMPLETED
TXN00000215,CUS001,PRD013,BRN003,2023-01-08,10:14:52,카드결제,8872924,23431450,ATM,KRW,N,,COMPLETED
TXN00000216,CUS020,PRD001,BRN010,2023-01-08,21:49:22,입금,49656212,,영업점,KRW,N,,COMPLETED
TXN00000217,CUS037,PRD020,,2023-01-08,11:41:13,매도,166170253,181416248,인터넷뱅킹,KRW,N,,COMPLETED
TXN00000218,CUS001,PRD023,BRN006,2023-01-08,08:41:11,대출상환,115514264,122288241,ATM,KRW,N,,COMPLETED
TXN00000219,CUS046,PRD004,,2023-01-08,19:17:31,대출실행,138018774,187776779,자동이체,KRW,N,,COMPLETED
TXN00000220,CUS047,PRD004,,2023-01-08,17:37:51,대출실행,122318427,122449999,모바일앱,KRW,N,,COMPLETED
TXN00000221,CUS014,PRD001,,2023-01-08,11:47:05,자동이체,174731837,216944301,모바일앱,KRW,N,,COMPLETED
TXN00000222,CUS005,PRD011,,2023-01-08,14:21:18,자동이체,197019315,216442631,인터넷뱅킹,KRW,N,,COMPLETED
TXN00000223,CUS008,PRD003,,2023-01-08,13:48:12,입금,3952355748,3997424056,인터넷뱅킹,KRW,N,,FAILED
TXN00000224,CUS046,PRD008,BRN010,2023-01-08,10:21:42,매도,173983720,,영업점,KRW,N,,COMPLETED
TXN00000225,CUS006,PRD015,,2023-01-08,16:30:03,매도,177762822,182840897,모바일앱,KRW,N,,COMPLETED
TXN00000226,CUS016,PRD005,,2023-01-08,09:43:25,대출상환,336615326,373430214,인터넷뱅킹,KRW,N,,COMPLETED
TXN00000227,CUS031,PRD018,BRN006,2023-01-08,13:13:15,매수,40589017,54004925,ATM,KRW,N,,COMPLETED
TXN00000228,CUS005,PRD013,BRN008,2023-01-08,21:24:40,카드결제,173720363,208222296,ATM,KRW,N,,COMPLETED
TXN00000229,CUS019,PRD006,BRN014,2023-01-08,12:38:12,대출실행,10758798,12799452,ATM,KRW,N,,COMPLETED
TXN00000230,CUS016,PRD004,BRN003,2023-01-08,16:48:36,대출실행,469564906,485991802,영업점,KRW,N,,COMPLETED
TXN00000231,CUS023,PRD023,BRN011,2023-01-08,17:24:13,대출실행,128522874,164551123,영업점,KRW,N,,COMPLETED
TXN00000232,CUS044,PRD017,,2023-01-08,13:26:36,매수,2250673376,,모바일앱,KRW,N,,COMPLETED
TXN00000233,CUS002,PRD012,,2023-01-08,13:51:10,카드결제,105483482,125235448,인터넷뱅킹,KRW,N,,COMPLETED
TXN00000234,CUS015,PRD001,,2023-01-08,20:04:09,자동이체,49154813,68021797,인터넷뱅킹,KRW,N,,COMPLETED
TXN00000235,CUS016,PRD022,,2023-01-08,13:53:43,자동이체,169085715,195083217,자동이체,KRW,N,,COMPLETED
TXN00000236,CUS029,PRD023,,2023-01-08,17:18:27,대출실행,44217756,63019792,모바일앱,KRW,N,,COMPLETED
TXN00000237,CUS008,PRD003,,2023-01-08,14:19:40,입금,1353491308,1381325772,자동이체,KRW,N,,COMPLETED
TXN00000238,CUS025,PRD022,,2023-01-08,13:59:54,입금,38394800,,인터넷뱅킹,KRW,N,,COMPLETED
TXN00000239,CUS029,PRD015,BRN008,2023-01-08,15:45:11,외환거래,62130002,111870098,영업점,JPY,N,,COMPLETED
TXN00000240,CUS017,PRD023,,2023-01-08,10:55:04,대출실행,154502128,162000681,모바일앱,KRW,N,,COMPLETED
TXN00000241,CUS001,PRD001,,2023-01-08,20:09:12,이체,132463489,163532154,모바일앱,KRW,N,,COMPLETED
TXN00000242,CUS045,PRD011,,2023-01-08,22:18:22,자동이체,3768633895,3793804445,인터넷뱅킹,KRW,N,,COMPLETED
TXN00000243,CUS004,PRD009,,2023-01-08,14:01:39,매수,25137500,44873885,모바일앱,KRW,N,,COMPLETED
TXN00000244,CUS010,PRD013,,2023-01-08,15:12:41,카드결제,186147311,190012137,모바일앱,KRW,N,,COMPLETED
TXN00000245,CUS005,PRD022,,2023-01-09,14:31:49,자동이체,3164308,29800773,모바일앱,KRW,N,,COMPLETED
TXN00000246,CUS034,PRD020,,2023-01-09,08:12:07,매수,4246315392,,자동이체,KRW,N,,COMPLETED
TXN00000247,CUS047,PRD004,,2023-01-09,22:32:17,대출실행,208643913,225730996,모바일앱,KRW,N,,COMPLETED
TXN00000248,CUS049,PRD024,,2023-01-09,21:27:28,자동이체,6168166,40460723,자동이체,KRW,N,,COMPLETED
TXN00000249,CUS026,PRD017,,2023-01-09,19:46:40,매수,187193229,201174395,모바일앱,KRW,N,,COMPLETED
TXN00000250,CUS017,PRD012,,2023-01-09,12:58:57,카드결제,160908592,,자동이체,KRW,N,,COMPLETED
TXN00000251,CUS018,PRD020,,2023-01-09,21:07:12,매수,70219552,112036544,모바일앱,KRW,N,,COMPLETED
TXN00000252,CUS014,PRD001,BRN002,2023-01-09,21:03:41,입금,20799059,28165687,ATM,KRW,N,,COMPLETED
TXN00000253,CUS034,PRD008,BRN005,2023-01-09,11:34:33,매수,1228678847,,ATM,KRW,N,,COMPLETED
TXN00000254,CUS023,PRD023,,2023-01-09,22:24:32,대출상환,20370236,66580976,인터넷뱅킹,KRW,N,,COMPLETED
TXN00000255,CUS042,PRD008,BRN001,2023-01-09,10:17:30,매도,122975310,144531274,영업점,KRW,N,,COMPLETED
TXN00000256,CUS001,PRD023,,2023-01-09,14:59:33,대출상환,102400189,121413630,인터넷뱅킹,KRW,N,,COMPLETED
TXN00000257,CUS036,PRD009,,2023-01-09,13:02:02,매수,124185470,168379883,모바일앱,KRW,N,,COMPLETED
TXN00000258,CUS036,PRD012,,2023-01-09,19:30:06,카드결제,25084241,32344964,모바일앱,KRW,N,,COMPLETED
TXN00000259,CUS034,PRD020,,2023-01-09,09:07:36,외환거래,3572714142,3602244112,모바일앱,JPY,N,,COMPLETED
TXN00000260,CUS013,PRD012,,2023-01-09,09:26:30,카드결제,193127073,214758789,인터넷뱅킹,KRW,N,,FAILED
TXN00000261,CUS014,PRD001,,2023-01-09,12:12:22,입금,157866812,181305765,인터넷뱅킹,KRW,N,,COMPLETED
TXN00000262,CUS024,PRD022,,2023-01-09,11:23:15,입금,75786286,86571517,모바일앱,KRW,N,,COMPLETED
TXN00000263,CUS050,PRD008,,2023-01-09,09:21:43,매도,144811024,162875036,인터넷뱅킹,KRW,N,,COMPLETED
TXN00000264,CUS014,PRD001,,2023-01-09,21:52:49,출금,1744112,12019487,인터넷뱅킹,KRW,N,,COMPLETED
TXN00000265,CUS030,PRD014,BRN006,2023-01-09,20:30:24,카드결제,159065247,196757996,ATM,KRW,N,,COMPLETED
TXN00000266,CUS024,PRD004,,2023-01-09,10:45:20,대출실행,2224347328,2244568190,자동이체,KRW,Y,이상금액,COMPLETED
TXN00000267,CUS035,PRD006,BRN012,2023-01-09,11:52:58,대출실행,143668836,181638562,ATM,KRW,N,,COMPLETED
TXN00000268,CUS041,PRD003,,2023-01-10,21:48:14,입금,129873767,161858249,모바일앱,KRW,N,,COMPLETED
TXN00000269,CUS008,PRD003,,2023-01-10,20:56:32,자동이체,603191149,611899314,인터넷뱅킹,KRW,N,,COMPLETED
TXN00000270,CUS025,PRD012,BRN001,2023-01-10,20:00:38,카드결제,2323949,32125350,ATM,KRW,N,,COMPLETED
TXN00000271,CUS046,PRD008,,2023-01-10,14:09:18,매도,58154819,103741911,인터넷뱅킹,KRW,N,,COMPLETED
TXN00000272,CUS045,PRD015,,2023-01-10,09:30:48,외환거래,3880605565,3888779400,모바일앱,EUR,N,,COMPLETED
TXN00000273,CUS024,PRD004,BRN010,2023-01-10,14:39:22,대출상환,108091744,138743655,영업점,KRW,N,,COMPLETED
TXN00000274,CUS025,PRD022,,2023-01-10,11:54:12,자동이체,71417661,,모바일앱,KRW,N,,COMPLETED
TXN00000275,CUS019,PRD006,,2023-01-10,14:43:43,대출상환,52697615,83593405,자동이체,KRW,N,,COMPLETED
TXN00000276,CUS006,PRD024,BRN011,2023-01-10,12:48:15,입금,123129183,124655326,ATM,KRW,N,,COMPLETED
TXN00000277,CUS004,PRD020,,2023-01-10,15:21:50,외환거래,157512851,,자동이체,USD,N,,COMPLETED
TXN00000278,CUS007,PRD018,BRN007,2023-01-10,14:04:45,매수,112500296,,영업점,KRW,N,,COMPLETED
TXN00000279,CUS037,PRD009,,2023-01-10,15:13:29,매도,160500408,191182877,모바일앱,KRW,N,,COMPLETED
TXN00000280,CUS021,PRD022,,2023-01-10,16:32:45,입금,192783879,225901212,모바일앱,KRW,N,,COMPLETED
TXN00000281,CUS037,PRD023,,2023-01-10,17:30:05,대출상환,103197636,119569252,모바일앱,KRW,N,,COMPLETED
TXN00000282,CUS041,PRD003,BRN008,2023-01-10,12:54:43,입금,41823206,43463068,영업점,KRW,N,,COMPLETED
TXN00000283,CUS043,PRD022,BRN015,2023-01-10,13:27:09,입금,83326444,109789851,ATM,KRW,N,,COMPLETED
TXN00000284,CUS011,PRD014,,2023-01-10,10:42:18,카드결제,10585737,12993116,모바일앱,KRW,N,,COMPLETED
TXN00000285,CUS002,PRD012,,2023-01-10,08:42:05,카드결제,178932886,204332277,인터넷뱅킹,KRW,N,,COMPLETED
TXN00000286,CUS036,PRD009,BRN011,2023-01-10,10:17:31,매수,107557159,151392167,영업점,KRW,N,,COMPLETED
TXN00000287,CUS013,PRD012,,2023-01-10,22:20:26,카드결제,102388442,142637842,모바일앱,KRW,N,,COMPLETED
TXN00000288,CUS001,PRD023,,2023-01-10,08:58:03,대출실행,158207847,161825374,모바일앱,KRW,N,,COMPLETED
TXN00000289,CUS036,PRD011,BRN011,2023-01-10,09:33:46,입금,83150521,118931934,ATM,KRW,N,,REVERSED
TXN00000290,CUS015,PRD001,,2023-01-10,12:44:04,이체,145973156,186347646,모바일앱,KRW,N,,COMPLETED
TXN00000291,CUS048,PRD006,BRN013,2023-01-10,22:03:16,대출실행,170025534,199887074,영업점,KRW,N,,COMPLETED
TXN00000292,CUS011,PRD011,,2023-01-10,20:32:51,입금,37679689,46980675,인터넷뱅킹,KRW,N,,COMPLETED
TXN00000293,CUS049,PRD017,,2023-01-10,20:19:29,외환거래,68846143,99681903,모바일앱,JPY,N,,COMPLETED
TXN00000294,CUS006,PRD024,,2023-01-10,18:22:35,출금,181027619,230901045,모바일앱,KRW,N,,COMPLETED
TXN00000295,CUS013,PRD003,,2023-01-11,17:28:32,자동이체,37458936,43911762,자동이체,KRW,N,,COMPLETED
TXN00000296,CUS009,PRD002,,2023-01-11,11:38:30,자동이체,196893054,220882350,모바일앱,KRW,N,,COMPLETED
TXN00000297,CUS032,PRD009,BRN009,2023-01-11,09:30:32,매도,128514411,155332360,ATM,KRW,N,,COMPLETED
TXN00000298,CUS014,PRD001,,2023-01-11,11:59:27,이체,6606746,12597668,인터넷뱅킹,KRW,N,,COMPLETED
TXN00000299,CUS041,PRD003,,2023-01-11,22:29:25,입금,158957221,169721846,인터넷뱅킹,KRW,N,,COMPLETED
TXN00000300,CUS045,PRD009,,2023-01-11,14:00:12,매도,2765160913,2771007127,자동이체,KRW,N,,COMPLETED
TXN00000301,CUS012,PRD001,,2023-01-11,18:58:38,입금,1993003918,2032079415,모바일앱,KRW,N,,COMPLETED
TXN00000302,CUS007,PRD001,,2023-01-11,13:20:39,자동이체,128932100,160227869,인터넷뱅킹,KRW,N,,COMPLETED
TXN00000303,CUS032,PRD009,BRN002,2023-01-11,15:18:12,매도,199203084,,영업점,KRW,N,,COMPLETED
TXN00000304,CUS019,PRD006,BRN002,2023-01-11,15:49:06,대출상환,88502819,121006061,ATM,KRW,N,,COMPLETED
TXN00000305,CUS009,PRD006,,2023-01-11,14:55:22,대출실행,143457397,179318156,모바일앱,KRW,N,,COMPLETED
TXN00000306,CUS020,PRD001,BRN005,2023-01-11,08:27:03,이체,11710266,12103048,ATM,KRW,N,,COMPLETED
TXN00000307,CUS041,PRD003,BRN004,2023-01-11,15:33:35,자동이체,93849872,136862769,영업점,KRW,N,,COMPLETED
TXN00000308,CUS050,PRD004,BRN009,2023-01-11,08:37:07,대출실행,1766335590,1789245584,영업점,KRW,Y,이상금액,COMPLETED
TXN00000309,CUS041,PRD003,,2023-01-11,12:31:10,입금,107786880,152283932,인터넷뱅킹,KRW,N,,PENDING
TXN00000310,CUS011,PRD013,,2023-01-11,11:54:26,카드결제,31971597,74617806,인터넷뱅킹,KRW,N,,COMPLETED
TXN00000311,CUS001,PRD013,,2023-01-11,11:40:01,카드결제,70253983,81947782,모바일앱,KRW,N,,COMPLETED
TXN00000312,CUS017,PRD012,BRN013,2023-01-11,13:28:15,카드결제,197250209,239968118,영업점,KRW,N,,COMPLETED
TXN00000313,CUS045,PRD011,,2023-01-11,18:51:48,자동이체,1311289433,1355905782,인터넷뱅킹,KRW,N,,COMPLETED
TXN00000314,CUS050,PRD008,BRN006,2023-01-11,12:16:34,매도,55919368,80305194,ATM,KRW,N,,COMPLETED
TXN00000315,CUS022,PRD023,,2023-01-11,14:17:41,대출상환,481709987,518650946,모바일앱,KRW,N,,COMPLETED
TXN00000316,CUS033,PRD008,BRN015,2023-01-11,12:42:32,매수,79647696,117433640,ATM,KRW,N,,COMPLETED
TXN00000317,CUS036,PRD011,,2023-01-11,10:40:54,자동이체,132757621,147342016,인터넷뱅킹,KRW,N,,COMPLETED
TXN00000318,CUS021,PRD019,,2023-01-11,08:09:55,외환거래,436119229,467137837,인터넷뱅킹,USD,N,,COMPLETED
TXN00000319,CUS039,PRD008,BRN012,2023-01-11,14:15:26,매수,176341818,219983921,ATM,KRW,N,,COMPLETED
TXN00000320,CUS039,PRD008,,2023-01-11,11:55:01,매도,85675072,89772974,모바일앱,KRW,N,,COMPLETED
TXN00000321,CUS035,PRD016,BRN015,2023-01-11,15:25:10,외환거래,2208634,5740354,ATM,JPY,N,,COMPLETED
TXN00000322,CUS037,PRD020,,2023-01-11,15:44:28,매수,198196981,231181824,모바일앱,KRW,N,,COMPLETED
TXN00000323,CUS018,PRD024,BRN003,2023-01-11,18:42:43,입금,64887928,102718419,영업점,KRW,N,,COMPLETED
TXN00000324,CUS023,PRD004,BRN006,2023-01-12,08:22:43,대출실행,184996296,231884725,ATM,KRW,N,,COMPLETED
TXN00000325,CUS012,PRD001,,2023-01-12,12:06:13,이체,279014046,310252237,모바일앱,KRW,N,,COMPLETED
TXN00000326,CUS044,PRD016,,2023-01-12,11:52:48,매도,1420966653,1426346064,모바일앱,KRW,N,,COMPLETED
TXN00000327,CUS010,PRD013,BRN008,2023-01-12,13:42:36,카드결제,73768339,85066783,ATM,KRW,N,,COMPLETED
TXN00000328,CUS010,PRD007,BRN006,2023-01-12,14:27:57,매수,179281379,202463205,영업점,KRW,N,,COMPLETED
TXN00000329,CUS034,PRD015,BRN013,2023-01-12,19:35:43,매도,1498060648,1521126744,ATM,KRW,N,,COMPLETED
TXN00000330,CUS003,PRD018,BRN011,2023-01-12,22:52:40,매수,156937452,172616795,영업점,KRW,N,,COMPLETED
TXN00000331,CUS020,PRD019,BRN013,2023-01-12,13:53:20,외환거래,59044198,105357896,영업점,EUR,N,,COMPLETED
TXN00000332,CUS012,PRD001,BRN014,2023-01-12,09:54:26,자동이체,859118752,888898442,영업점,KRW,N,,COMPLETED
TXN00000333,CUS006,PRD015,,2023-01-12,15:53:23,매도,193053155,241599962,모바일앱,KRW,N,,COMPLETED
TXN00000334,CUS017,PRD007,,2023-01-12,08:11:32,매도,141131636,149185934,모바일앱,KRW,N,,COMPLETED
TXN00000335,CUS011,PRD011,,2023-01-12,17:37:59,입금,113798832,152219331,모바일앱,KRW,N,,COMPLETED
TXN00000336,CUS002,PRD012,,2023-01-12,17:59:38,카드결제,19808092,49155919,자동이체,KRW,N,,COMPLETED
TXN00000337,CUS003,PRD018,BRN011,2023-01-12,19:21:39,외환거래,144925656,154611396,ATM,JPY,N,,COMPLETED
TXN00000338,CUS029,PRD021,,2023-01-12,20:43:06,출금,57807654,76724779,모바일앱,KRW,N,,COMPLETED
TXN00000339,CUS036,PRD007,BRN006,2023-01-12,15:19:59,매수,176525288,196204455,영업점,KRW,N,,COMPLETED
TXN00000340,CUS016,PRD022,BRN004,2023-01-12,13:19:02,입금,297377289,309268600,ATM,KRW,N,,COMPLETED
TXN00000341,CUS031,PRD020,BRN012,2023-01-12,13:49:28,매도,125250781,137752858,영업점,KRW,N,,COMPLETED
TXN00000342,CUS038,PRD001,,2023-01-12,12:47:40,이체,52108625,57918306,모바일앱,KRW,N,,COMPLETED
TXN00000343,CUS016,PRD022,,2023-01-12,17:56:23,입금,491925598,497700083,모바일앱,KRW,N,,COMPLETED
TXN00000344,CUS043,PRD022,,2023-01-12,09:30:43,입금,86095439,87255735,모바일앱,KRW,N,,COMPLETED
TXN00000345,CUS044,PRD017,BRN002,2023-01-12,10:38:24,매도,3475189836,3505617303,ATM,KRW,N,,COMPLETED
TXN00000346,CUS010,PRD007,BRN009,2023-01-12,09:39:46,매도,61371127,102981524,영업점,KRW,N,,COMPLETED
TXN00000347,CUS037,PRD020,,2023-01-12,13:50:28,매수,182384349,213388612,인터넷뱅킹,KRW,N,,COMPLETED
TXN00000348,CUS023,PRD004,BRN014,2023-01-12,16:36:43,대출상환,130825013,130990700,ATM,KRW,N,,COMPLETED
TXN00000349,CUS040,PRD021,BRN003,2023-01-12,21:23:12,입금,68271938,86770775,영업점,KRW,N,,COMPLETED
TXN00000350,CUS050,PRD008,BRN005,2023-01-12,11:47:35,매도,148978672,,ATM,KRW,N,,COMPLETED
TXN00000351,CUS004,PRD008,BRN001,2023-01-13,12:38:28,매도,12688447,28742888,영업점,KRW,N,,COMPLETED
TXN00000352,CUS047,PRD011,BRN012,2023-01-13,14:17:43,자동이체,365260829,388713752,영업점,KRW,N,,COMPLETED
TXN00000353,CUS016,PRD022,,2023-01-13,16:34:06,입금,41042866,57489707,모바일앱,KRW,N,,COMPLETED
TXN00000354,CUS005,PRD001,BRN009,2023-01-13,20:55:20,입금,65423526,81936152,영업점,KRW,N,,COMPLETED
TXN00000355,CUS010,PRD013,,2023-01-13,11:06:34,카드결제,97092916,113033688,모바일앱,KRW,N,,COMPLETED
TXN00000356,CUS044,PRD012,,2023-01-13,20:56:43,카드결제,2247147132,2295811456,인터넷뱅킹,KRW,N,,COMPLETED
TXN00000357,CUS001,PRD001,BRN007,2023-01-13,17:34:43,입금,174093836,221264916,ATM,KRW,N,,COMPLETED
TXN00000358,CUS030,PRD006,,2023-01-13,15:41:27,대출상환,49452389,,인터넷뱅킹,KRW,N,,COMPLETED
TXN00000359,CUS045,PRD011,,2023-01-13,08:49:30,입금,1962734951,1991940173,모바일앱,KRW,N,,COMPLETED
TXN00000360,CUS002,PRD012,,2023-01-13,10:06:13,카드결제,1733291,37339673,모바일앱,KRW,N,,COMPLETED
TXN00000361,CUS038,PRD001,,2023-01-13,12:39:51,이체,97131848,114649397,인터넷뱅킹,KRW,N,,COMPLETED
TXN00000362,CUS040,PRD015,,2023-01-13,13:22:24,매수,161081962,173668531,인터넷뱅킹,KRW,N,,COMPLETED
TXN00000363,CUS029,PRD023,,2023-01-13,20:43:07,대출상환,37957755,66623116,인터넷뱅킹,KRW,N,,COMPLETED
TXN00000364,CUS048,PRD024,,2023-01-13,21:48:24,자동이체,146012795,160793441,인터넷뱅킹,KRW,N,,COMPLETED
TXN00000365,CUS030,PRD014,BRN011,2023-01-13,16:12:54,카드결제,76915555,80138685,ATM,KRW,N,,COMPLETED
TXN00000366,CUS046,PRD008,,2023-01-13,09:42:19,매도,104963512,130649655,인터넷뱅킹,KRW,N,,COMPLETED
TXN00000367,CUS001,PRD019,BRN011,2023-01-13,09:43:04,매도,111704906,118298515,ATM,KRW,N,,COMPLETED
TXN00000368,CUS012,PRD016,BRN005,2023-01-13,11:32:07,외환거래,1811321015,1839315364,영업점,EUR,N,,COMPLETED
TXN00000369,CUS035,PRD006,,2023-01-13,16:37:57,대출상환,5874639,20500393,모바일앱,KRW,N,,COMPLETED
TXN00000370,CUS001,PRD023,BRN012,2023-01-13,16:17:14,대출상환,183327637,223917863,ATM,KRW,N,,COMPLETED
TXN00000371,CUS006,PRD015,,2023-01-13,10:36:47,매수,189779605,229732816,모바일앱,KRW,N,,COMPLETED
TXN00000372,CUS004,PRD009,,2023-01-13,11:21:04,매수,70936666,74384027,자동이체,KRW,N,,COMPLETED
TXN00000373,CUS007,PRD018,BRN004,2023-01-13,15:34:10,매수,137868513,148496430,ATM,KRW,N,,COMPLETED
TXN00000374,CUS035,PRD011,,2023-01-13,19:28:37,자동이체,175030890,178716403,인터넷뱅킹,KRW,N,,COMPLETED
TXN00000375,CUS034,PRD019,,2023-01-13,17:53:30,매도,2579129028,2600416895,모바일앱,KRW,N,,COMPLETED
TXN00000376,CUS008,PRD003,,2023-01-13,16:17:54,자동이체,3396289488,3424408037,모바일앱,KRW,N,,COMPLETED
TXN00000377,CUS035,PRD011,,2023-01-13,08:57:27,입금,132218760,146496132,모바일앱,KRW,N,,COMPLETED
TXN00000378,CUS046,PRD008,,2023-01-13,09:26:26,매수,25274710,36659935,자동이체,KRW,N,,COMPLETED
TXN00000379,CUS023,PRD023,,2023-01-13,10:52:47,대출상환,27754347,55942923,모바일앱,KRW,N,,COMPLETED
TXN00000380,CUS036,PRD007,BRN001,2023-01-14,10:05:33,매수,105226998,140921624,ATM,KRW,N,,COMPLETED
TXN00000381,CUS014,PRD001,,2023-01-14,09:31:27,자동이체,93441381,106193088,모바일앱,KRW,N,,COMPLETED
TXN00000382,CUS015,PRD007,,2023-01-14,20:26:53,매수,20647784,52302804,인터넷뱅킹,KRW,N,,COMPLETED
TXN00000383,CUS003,PRD013,,2023-01-14,19:19:38,카드결제,65151933,97210625,모바일앱,KRW,N,,COMPLETED
TXN00000384,CUS024,PRD004,,2023-01-14,13:49:32,대출실행,91746842,138477073,자동이체,KRW,N,,COMPLETED
TXN00000385,CUS044,PRD014,BRN011,2023-01-14,17:58:35,카드결제,658768209,677554783,ATM,KRW,N,,COMPLETED
TXN00000386,CUS021,PRD022,BRN009,2023-01-14,15:06:51,자동이체,37941295,78319960,ATM,KRW,N,,COMPLETED
TXN00000387,CUS005,PRD011,,2023-01-14,15:53:55,자동이체,48195277,55428525,자동이체,KRW,N,,COMPLETED
TXN00000388,CUS026,PRD003,,2023-01-14,19:07:34,자동이체,62628199,101077446,인터넷뱅킹,KRW,N,,COMPLETED
TXN00000389,CUS014,PRD001,,2023-01-14,11:20:06,이체,104595620,119300391,모바일앱,KRW,N,,COMPLETED
TXN00000390,CUS050,PRD008,,2023-01-14,14:38:47,매도,166913069,170109569,인터넷뱅킹,KRW,N,,COMPLETED
TXN00000391,CUS024,PRD004,,2023-01-14,15:34:08,대출상환,195801396,198056291,모바일앱,KRW,N,,COMPLETED
TXN00000392,CUS012,PRD001,BRN015,2023-01-14,15:06:30,출금,3976976994,4005164539,영업점,KRW,N,,COMPLETED
TXN00000393,CUS040,PRD015,BRN011,2023-01-14,22:12:27,매도,7736338,39929075,ATM,KRW,N,,COMPLETED
TXN00000394,CUS019,PRD006,BRN014,2023-01-14,22:45:11,대출상환,35605647,79357026,ATM,KRW,N,,COMPLETED
TXN00000395,CUS007,PRD022,BRN012,2023-01-14,22:33:50,입금,16473390,44208464,ATM,KRW,N,,COMPLETED
TXN00000396,CUS021,PRD022,BRN013,2023-01-14,08:57:06,입금,348829101,369733109,ATM,KRW,N,,FAILED
TXN00000397,CUS018,PRD020,,2023-01-14,18:42:01,매수,186069931,204927569,모바일앱,KRW,N,,COMPLETED
TXN00000398,CUS045,PRD009,,2023-01-14,11:19:44,매수,4802839281,4852320574,모바일앱,KRW,N,,FAILED
TXN00000399,CUS027,PRD014,BRN009,2023-01-14,17:00:51,카드결제,27672315,48504209,ATM,KRW,N,,COMPLETED
TXN00000400,CUS005,PRD013,,2023-01-14,08:29:20,카드결제,170812122,179920489,인터넷뱅킹,KRW,N,,COMPLETED
TXN00000401,CUS041,PRD003,,2023-01-14,22:32:52,입금,103503544,108710078,모바일앱,KRW,N,,COMPLETED
TXN00000402,CUS042,PRD008,BRN011,2023-01-14,03:20:39,매도,48660865,87543560,ATM,KRW,Y,비정상시간,COMPLETED
TXN00000403,CUS016,PRD022,,2023-01-14,19:24:24,자동이체,313541923,358199864,인터넷뱅킹,KRW,N,,COMPLETED
TXN00000404,CUS011,PRD009,,2023-01-14,12:14:05,매도,24938300,29428897,인터넷뱅킹,KRW,N,,COMPLETED
TXN00000405,CUS039,PRD016,,2023-01-14,17:53:50,매수,82028776,90639291,모바일앱,KRW,N,,COMPLETED
TXN00000406,CUS001,PRD013,,2023-01-14,18:27:11,카드결제,72530229,100152346,모바일앱,KRW,N,,COMPLETED
TXN00000407,CUS035,PRD001,,2023-01-14,12:15:13,자동이체,99579963,106560474,모바일앱,KRW,N,,COMPLETED
TXN00000408,CUS040,PRD016,BRN009,2023-01-14,08:46:32,매도,97175936,116601283,ATM,KRW,N,,COMPLETED
TXN00000409,CUS040,PRD023,,2023-01-14,13:35:21,대출실행,120743355,138894872,모바일앱,KRW,N,,COMPLETED
TXN00000410,CUS023,PRD004,,2023-01-14,21:48:35,대출상환,163427763,181779991,모바일앱,KRW,N,,COMPLETED
TXN00000411,CUS001,PRD001,,2023-01-15,14:36:51,자동이체,76079033,98107469,모바일앱,KRW,N,,COMPLETED
TXN00000412,CUS031,PRD018,BRN013,2023-01-15,08:21:16,매도,33457273,70430098,영업점,KRW,N,,COMPLETED
TXN00000413,CUS038,PRD007,,2023-01-15,13:17:29,매수,73768462,92981196,모바일앱,KRW,N,,COMPLETED
TXN00000414,CUS025,PRD022,BRN012,2023-01-15,14:27:28,자동이체,122681017,123881677,영업점,KRW,N,,COMPLETED
TXN00000415,CUS042,PRD008,,2023-01-15,21:55:27,매수,22827960,40434129,모바일앱,KRW,N,,COMPLETED
TXN00000416,CUS049,PRD024,,2023-01-15,16:51:16,자동이체,27559270,50256324,모바일앱,KRW,N,,COMPLETED
TXN00000417,CUS047,PRD004,,2023-01-15,18:00:21,대출실행,291924020,340877348,자동이체,KRW,N,,COMPLETED
TXN00000418,CUS025,PRD014,,2023-01-15,12:42:16,카드결제,54880943,74045671,자동이체,KRW,N,,COMPLETED
TXN00000419,CUS041,PRD003,BRN006,2023-01-15,16:36:20,입금,74699170,96556208,영업점,KRW,N,,COMPLETED
TXN00000420,CUS027,PRD016,,2023-01-15,20:36:14,매도,92125153,,모바일앱,KRW,N,,COMPLETED
TXN00000421,CUS017,PRD015,BRN006,2023-01-15,16:50:27,매수,126611909,173889971,ATM,KRW,N,,COMPLETED
TXN00000422,CUS008,PRD003,,2023-01-15,21:02:08,자동이체,4535184210,4581085263,인터넷뱅킹,KRW,N,,COMPLETED
