USAGE_ID,METER_ID,USAGE_DATE,USAGE_KWH,PEAK_KW,OFFPEAK_KW,REACTIVE_KVARH,POWER_FACTOR,IS_PEAK_DAY,ESTIMATED_FLAG
358,MTR018,2023-01-18,191.49,8.82,8.13,39.71,,1,N
359,MTR019,2023-01-18,42425.43,2107.17,1619.69,5438.88,0.962,1,N
360,MTR020,2023-01-18,174.09,8.32,5.61,41.76,0.927,1,N
361,MTR001,2023-01-19,8381.2,399.23,258.27,995.44,0.908,1,N
362,MTR002,2023-01-19,3355.47,158.29,108.07,739.13,0.981,1,N
363,MTR003,2023-01-19,11021.48,552.49,367.38,833.7,,1,N
364,MTR004,2023-01-19,1110.24,57.76,34.95,181.09,0.901,1,N
365,MTR005,2023-01-19,10363.27,485.16,399.68,2037.36,0.973,1,N
366,MTR006,2023-01-19,2059.22,96.37,59.68,160.62,0.925,1,N
367,MTR007,2023-01-19,20905.63,1028.44,803.95,3512.3,0.977,1,N
368,MTR008,2023-01-19,615.91,32.6,19.45,121.12,0.891,1,N
369,MTR009,2023-01-19,15138.3,740.04,524.34,2313.55,0.912,1,N
370,MTR010,2023-01-19,368.05,18.94,13.59,54.3,0.859,1,Y
371,MTR011,2023-01-19,9406.53,517.25,273.32,1080.0,0.949,1,N
372,MTR012,2023-01-19,1045.1,50.7,39.45,188.82,0.967,1,N
373,MTR013,2023-01-19,4182.92,209.9,135.19,628.97,0.869,1,N
374,MTR014,2023-01-19,1245.99,59.7,49.23,119.7,0.964,1,N
375,MTR015,2023-01-19,394.96,21.83,14.24,65.05,0.873,1,Y
376,MTR016,2023-01-19,112.84,5.17,3.93,18.36,0.853,1,N
377,MTR017,2023-01-19,15481.88,828.69,422.18,2634.52,0.961,1,N
378,MTR018,2023-01-19,188.09,9.49,6.33,18.05,,1,N
379,MTR019,2023-01-19,45205.93,2458.82,1652.17,7818.35,0.855,1,N
380,MTR020,2023-01-19,173.13,8.12,4.96,35.49,0.941,1,N
381,MTR001,2023-01-20,8370.74,428.72,251.37,1659.74,0.957,1,N
382,MTR002,2023-01-20,3399.34,158.06,123.2,298.48,0.949,1,N
383,MTR003,2023-01-20,10539.73,541.91,415.28,1900.47,0.886,1,N
384,MTR004,2023-01-20,996.85,50.72,28.42,146.03,0.902,1,N
385,MTR005,2023-01-20,10631.91,515.18,298.3,1481.23,0.948,1,N
386,MTR006,2023-01-20,2101.43,100.9,75.09,510.47,,1,N
387,MTR007,2023-01-20,8993.77,495.5,344.55,2220.47,0.936,1,N
388,MTR008,2023-01-20,569.56,28.83,20.34,103.3,0.963,1,Y
389,MTR009,2023-01-20,15349.59,809.7,685.12,1250.82,0.99,1,N
390,MTR010,2023-01-20,348.57,19.07,12.66,37.26,0.966,1,N
391,MTR011,2023-01-20,9526.43,469.29,307.96,1252.03,,1,N
392,MTR012,2023-01-20,1067.78,50.24,31.46,201.64,0.985,1,N
393,MTR013,2023-01-20,4248.77,234.62,158.87,269.84,0.939,1,N
394,MTR014,2023-01-20,1142.45,63.33,34.14,113.85,0.863,1,N
395,MTR015,2023-01-20,361.9,16.77,13.55,86.65,0.946,1,N
396,MTR016,2023-01-20,104.82,5.57,4.09,18.21,,1,N
397,MTR017,2023-01-20,16416.21,903.53,544.75,2858.61,0.919,1,N
398,MTR018,2023-01-20,195.48,10.22,6.43,32.32,0.858,1,N
399,MTR019,2023-01-20,43104.82,2305.17,1182.13,8174.78,0.914,1,Y
400,MTR020,2023-01-20,176.5,9.27,5.63,17.2,0.916,1,N
401,MTR001,2023-01-21,7142.17,373.57,242.9,544.43,0.931,0,N
402,MTR002,2023-01-21,2857.35,130.85,117.39,603.28,0.875,0,N
403,MTR003,2023-01-21,9764.08,482.21,334.18,1266.21,,0,N
404,MTR004,2023-01-21,637.74,32.8,21.7,150.74,,0,N
405,MTR005,2023-01-21,10022.14,536.0,294.13,1212.9,0.944,0,N
406,MTR006,2023-01-21,1449.08,77.99,52.53,306.54,0.897,0,N
407,MTR007,2023-01-21,7333.39,382.64,277.12,1312.16,0.888,0,N
408,MTR008,2023-01-21,339.06,18.1,13.73,66.3,0.943,0,N
409,MTR009,2023-01-21,12236.9,605.98,438.51,1583.49,,0,N
410,MTR010,2023-01-21,206.8,10.89,7.78,36.25,0.868,0,Y
411,MTR011,2023-01-21,8440.81,418.64,268.3,1173.01,0.986,0,N
412,MTR012,2023-01-21,623.2,31.01,19.53,69.76,0.899,0,N
413,MTR013,2023-01-21,3425.36,161.11,115.1,406.85,,0,N
414,MTR014,2023-01-21,33.16,1.75,1.39,4.14,0.908,0,N
415,MTR015,2023-01-21,230.66,12.11,8.13,22.58,0.957,0,N
416,MTR016,2023-01-21,124.31,5.81,4.74,13.42,0.939,0,N
417,MTR017,2023-01-21,27489.04,1466.57,1047.11,2854.44,0.95,0,N
418,MTR018,2023-01-21,187.02,8.5,5.84,38.95,0.896,0,N
419,MTR019,2023-01-21,39910.37,2126.42,1203.28,8518.87,,0,N
420,MTR020,2023-01-21,200.5,10.1,6.84,30.92,0.987,0,N
421,MTR001,2023-01-22,7147.31,355.88,231.2,1270.11,0.878,0,N
422,MTR002,2023-01-22,2807.54,146.96,116.09,583.49,,0,N
423,MTR003,2023-01-22,9617.34,523.66,334.77,2271.32,0.99,0,N
424,MTR004,2023-01-22,660.02,34.87,20.73,137.09,0.956,0,N
425,MTR005,2023-01-22,9318.46,467.3,285.61,1015.18,0.948,0,N
426,MTR006,2023-01-22,1298.72,59.97,39.0,82.83,0.872,0,N
427,MTR007,2023-01-22,7051.87,390.15,226.59,1447.07,0.883,0,N
428,MTR008,2023-01-22,351.75,17.41,11.31,40.28,,0,N
429,MTR009,2023-01-22,13168.76,660.37,544.48,2162.34,0.967,0,N
430,MTR010,2023-01-22,231.96,12.69,6.58,21.28,0.919,0,N
431,MTR011,2023-01-22,7787.45,399.84,247.82,1672.19,,0,N
432,MTR012,2023-01-22,586.08,28.04,21.28,51.51,0.924,0,N
433,MTR013,2023-01-22,3512.64,180.77,114.61,642.98,0.974,0,N
434,MTR014,2023-01-22,740.89,37.47,22.74,83.74,0.989,0,N
435,MTR015,2023-01-22,261.49,12.91,9.37,53.12,0.98,0,N
436,MTR016,2023-01-22,120.04,5.98,3.35,13.25,0.892,0,N
437,MTR017,2023-01-22,13837.01,684.14,398.47,1120.01,0.855,0,N
438,MTR018,2023-01-22,197.0,10.05,6.35,38.78,0.951,0,N
439,MTR019,2023-01-22,44982.61,2207.09,1442.59,8823.69,,0,N
440,MTR020,2023-01-22,213.45,9.94,7.11,38.54,,0,N
441,MTR001,2023-01-23,8449.52,422.27,337.76,507.85,0.952,1,N
442,MTR002,2023-01-23,3508.48,189.35,139.44,576.4,0.857,1,N
443,MTR003,2023-01-23,11294.61,566.1,352.99,1007.7,0.936,1,N
444,MTR004,2023-01-23,934.48,50.9,26.34,125.88,0.899,1,N
445,MTR005,2023-01-23,10411.93,526.68,345.3,614.05,0.965,1,N
446,MTR006,2023-01-23,2259.98,103.69,73.3,505.67,,1,N
447,MTR007,2023-01-23,8540.94,453.94,279.82,868.88,0.918,1,N
448,MTR008,2023-01-23,1501.41,82.61,53.93,160.35,0.96,1,N
449,MTR009,2023-01-23,14957.65,724.68,405.47,804.96,0.971,1,N
450,MTR010,2023-01-23,347.5,16.19,11.99,30.33,0.92,1,N
451,MTR011,2023-01-23,8949.29,480.42,322.74,1077.34,0.938,1,N
452,MTR012,2023-01-23,977.63,45.34,26.7,54.64,0.928,1,N
453,MTR013,2023-01-23,4213.82,206.06,119.3,402.36,0.884,1,N
454,MTR014,2023-01-23,1312.65,70.75,46.32,275.68,0.971,1,N
455,MTR015,2023-01-23,398.65,21.46,10.23,93.05,0.894,1,N
456,MTR016,2023-01-23,103.07,4.89,2.88,13.69,0.908,1,N
457,MTR017,2023-01-23,16899.11,901.82,568.91,2913.34,0.887,1,N
458,MTR018,2023-01-23,173.0,8.69,5.49,29.57,0.95,1,N
459,MTR019,2023-01-23,42779.78,2031.51,1899.89,4447.89,0.908,1,N
460,MTR020,2023-01-23,196.3,9.14,5.77,22.57,0.914,1,N
461,MTR001,2023-01-24,8467.97,403.82,266.08,1312.93,0.973,1,N
462,MTR002,2023-01-24,3540.19,180.78,108.92,571.88,0.922,1,Y
463,MTR003,2023-01-24,10905.58,553.87,353.69,664.25,,1,N
464,MTR004,2023-01-24,1015.11,46.67,29.55,78.23,0.908,1,N
465,MTR005,2023-01-24,11058.87,532.52,344.86,2314.59,,1,N
466,MTR006,2023-01-24,2123.11,100.32,72.54,509.44,0.903,1,N
467,MTR007,2023-01-24,9053.15,483.73,255.86,1212.36,0.893,1,N
468,MTR008,2023-01-24,572.91,27.96,22.36,81.2,0.97,1,Y
469,MTR009,2023-01-24,15380.25,839.64,507.26,1521.76,0.927,1,N
470,MTR010,2023-01-24,380.27,20.96,10.9,69.74,0.967,1,N
471,MTR011,2023-01-24,9053.84,435.99,284.41,1878.32,0.875,1,N
472,MTR012,2023-01-24,1064.63,54.55,42.82,144.22,0.927,1,N
473,MTR013,2023-01-24,4070.0,199.04,148.34,797.5,0.938,1,N
474,MTR014,2023-01-24,1257.3,61.53,47.02,194.98,0.989,1,N
475,MTR015,2023-01-24,401.84,21.47,12.95,77.04,,1,Y
476,MTR016,2023-01-24,113.99,5.18,3.62,13.31,0.928,1,Y
477,MTR017,2023-01-24,15575.07,807.18,620.44,2915.14,0.898,1,N
478,MTR018,2023-01-24,165.83,8.02,5.05,34.73,0.94,1,N
479,MTR019,2023-01-24,45419.89,2310.76,1301.28,9857.08,0.892,1,N
480,MTR020,2023-01-24,188.27,8.74,6.1,45.92,,1,N
481,MTR001,2023-01-25,8850.23,412.44,265.71,1690.87,,1,N
482,MTR002,2023-01-25,3433.22,178.73,140.76,710.64,0.959,1,N
483,MTR003,2023-01-25,10767.82,514.47,318.41,2208.55,0.87,1,N
484,MTR004,2023-01-25,1118.28,56.37,32.84,172.74,0.851,1,N
485,MTR005,2023-01-25,10671.02,517.11,377.46,1766.18,0.894,1,N
486,MTR006,2023-01-25,2009.09,108.77,76.95,210.41,0.852,1,N
487,MTR007,2023-01-25,8545.68,446.64,295.43,549.05,0.936,1,N
488,MTR008,2023-01-25,515.57,28.3,19.35,44.23,0.933,1,N
489,MTR009,2023-01-25,15536.47,751.15,484.91,3802.34,0.956,1,N
490,MTR010,2023-01-25,379.36,18.29,11.95,54.28,0.882,1,N
491,MTR011,2023-01-25,9663.02,456.77,273.89,1359.17,0.854,1,N
492,MTR012,2023-01-25,969.54,52.38,36.28,207.01,0.962,1,N
493,MTR013,2023-01-25,4156.61,205.86,116.04,526.91,0.898,1,N
494,MTR014,2023-01-25,1281.25,67.63,40.06,84.02,0.98,1,N
495,MTR015,2023-01-25,404.26,21.61,10.76,25.84,0.865,1,N
496,MTR016,2023-01-25,108.68,5.11,3.54,25.07,,1,N
497,MTR017,2023-01-25,15746.04,759.72,601.58,2583.22,0.978,1,N
498,MTR018,2023-01-25,180.15,9.99,5.7,23.57,0.868,1,N
499,MTR019,2023-01-25,43158.32,2220.42,1181.04,9630.17,0.883,1,N
500,MTR020,2023-01-25,180.39,8.74,6.0,15.81,0.904,1,N
501,MTR001,2023-01-26,8657.36,479.29,297.52,1275.58,0.911,1,N
502,MTR002,2023-01-26,3501.21,177.7,127.24,531.77,0.927,1,N
503,MTR003,2023-01-26,10958.99,547.76,401.27,1745.04,0.901,1,N
504,MTR004,2023-01-26,1068.82,57.56,31.5,263.69,0.988,1,N
505,MTR005,2023-01-26,10802.68,494.59,393.7,1909.24,0.962,1,N
506,MTR006,2023-01-26,2076.12,104.45,64.0,278.62,0.984,1,N
507,MTR007,2023-01-26,8728.27,478.37,288.89,731.57,0.857,1,N
508,MTR008,2023-01-26,572.67,26.75,20.59,43.81,0.889,1,Y
509,MTR009,2023-01-26,14579.79,686.71,535.06,2772.42,0.918,1,N
510,MTR010,2023-01-26,344.71,18.52,10.26,85.74,0.958,1,N
511,MTR011,2023-01-26,9296.6,442.23,342.74,776.45,0.906,1,N
512,MTR012,2023-01-26,1028.43,51.68,36.88,230.43,0.852,1,N
513,MTR013,2023-01-26,4227.6,205.73,109.55,576.46,0.979,1,N
514,MTR014,2023-01-26,1151.76,54.6,36.41,226.74,0.932,1,N
515,MTR015,2023-01-26,412.31,19.33,15.7,28.67,0.865,1,N
516,MTR016,2023-01-26,106.62,4.9,3.72,23.15,0.983,1,N
517,MTR017,2023-01-26,16007.15,789.92,415.52,3668.84,0.947,1,N
518,MTR018,2023-01-26,197.86,10.04,6.14,40.36,0.895,1,N
519,MTR019,2023-01-26,44662.33,2046.63,1793.15,6168.54,0.919,1,N
520,MTR020,2023-01-26,175.33,9.29,5.2,40.77,,1,N
521,MTR001,2023-01-27,8526.48,414.69,270.18,1559.67,0.887,1,N
522,MTR002,2023-01-27,3506.0,164.01,108.57,726.01,,1,N
523,MTR003,2023-01-27,11335.77,546.9,404.59,2000.25,,1,N
524,MTR004,2023-01-27,1123.14,54.54,39.17,64.99,0.904,1,N
525,MTR005,2023-01-27,11223.82,535.97,411.04,994.64,0.951,1,N
526,MTR006,2023-01-27,1951.58,91.46,65.61,486.27,,1,N
527,MTR007,2023-01-27,8340.55,402.69,249.75,665.5,0.931,1,Y
528,MTR008,2023-01-27,516.91,28.43,14.46,39.34,,1,N
529,MTR009,2023-01-27,15487.75,840.57,475.69,3249.87,0.881,1,N
530,MTR010,2023-01-27,379.26,17.32,12.87,29.38,0.967,1,N
531,MTR011,2023-01-27,9337.28,449.23,312.28,1286.04,,1,N
532,MTR012,2023-01-27,1047.63,52.52,46.86,89.97,0.862,1,N
533,MTR013,2023-01-27,4121.16,200.45,146.34,545.67,0.981,1,Y
534,MTR014,2023-01-27,1129.95,53.48,38.42,57.53,,1,N
535,MTR015,2023-01-27,363.51,19.26,11.01,66.11,0.889,1,N
536,MTR016,2023-01-27,115.28,5.57,4.9,20.63,0.89,1,N
537,MTR017,2023-01-27,16640.67,889.71,452.69,2446.38,0.866,1,N
538,MTR018,2023-01-27,185.73,9.62,5.41,21.4,0.864,1,N
539,MTR019,2023-01-27,42015.89,1948.61,1594.73,9898.0,0.914,1,N
540,MTR020,2023-01-27,194.92,10.53,6.56,12.07,0.869,1,N
541,MTR001,2023-01-28,7098.0,345.37,211.61,596.14,0.986,0,N
542,MTR002,2023-01-28,3053.27,159.72,86.56,602.21,0.885,0,N
543,MTR003,2023-01-28,9871.39,450.32,436.71,1422.77,,0,N
544,MTR004,2023-01-28,638.1,33.65,21.11,33.49,0.952,0,N
545,MTR005,2023-01-28,9339.05,448.71,291.69,1862.74,0.853,0,N
546,MTR006,2023-01-28,1444.8,72.76,47.6,320.86,0.86,0,N
547,MTR007,2023-01-28,7243.46,342.03,217.98,479.46,0.973,0,N
548,MTR008,2023-01-28,381.09,19.58,13.41,46.92,0.875,0,N
549,MTR009,2023-01-28,12803.13,642.92,408.24,2125.63,0.984,0,N
550,MTR010,2023-01-28,210.03,10.99,7.82,25.0,0.918,0,N
551,MTR011,2023-01-28,8301.08,391.57,233.65,1757.83,,0,N
552,MTR012,2023-01-28,605.54,27.74,24.43,63.7,0.948,0,N
553,MTR013,2023-01-28,3544.39,191.3,123.22,491.86,0.94,0,N
554,MTR014,2023-01-28,814.47,41.46,27.61,145.96,0.896,0,N
555,MTR015,2023-01-28,265.47,12.55,10.85,27.08,0.918,0,N
556,MTR016,2023-01-28,110.2,5.29,3.54,26.96,0.968,0,N
557,MTR017,2023-01-28,13083.88,687.12,532.9,2126.1,0.855,0,N
558,MTR018,2023-01-28,196.47,10.01,5.86,15.54,0.914,0,Y
559,MTR019,2023-01-28,44407.88,2232.04,1510.02,10604.69,0.987,0,N
560,MTR020,2023-01-28,215.96,10.0,7.71,34.6,0.893,0,N
561,MTR001,2023-01-29,7021.37,371.73,200.1,741.35,0.853,0,N
562,MTR002,2023-01-29,2882.68,141.17,87.53,667.89,,0,N
563,MTR003,2023-01-29,9317.12,433.41,317.08,1822.16,0.912,0,N
564,MTR004,2023-01-29,612.82,28.39,23.66,102.61,0.862,0,N
565,MTR005,2023-01-29,10047.16,547.42,323.22,2339.8,0.908,0,N
566,MTR006,2023-01-29,1411.8,69.84,57.18,303.89,0.967,0,N
567,MTR007,2023-01-29,16105.48,754.82,480.04,2911.27,0.975,0,N
568,MTR008,2023-01-29,362.5,16.49,14.91,72.18,0.931,0,N
569,MTR009,2023-01-29,13133.85,646.95,391.38,1084.45,0.858,0,N
570,MTR010,2023-01-29,205.89,9.51,7.35,22.23,0.924,0,N
571,MTR011,2023-01-29,7881.64,366.76,234.32,1473.81,0.892,0,N
572,MTR012,2023-01-29,559.78,27.89,21.86,82.28,0.898,0,N
573,MTR013,2023-01-29,3306.77,155.06,106.19,517.24,0.927,0,N
574,MTR014,2023-01-29,750.11,37.66,23.85,91.9,0.964,0,N
575,MTR015,2023-01-29,261.46,12.3,10.74,57.88,0.87,0,N
576,MTR016,2023-01-29,109.3,5.18,3.71,6.39,0.865,0,N
577,MTR017,2023-01-29,12825.48,610.21,374.37,3001.41,0.879,0,N
578,MTR018,2023-01-29,187.68,9.68,6.26,28.18,0.952,0,N
579,MTR019,2023-01-29,40194.19,2141.84,1547.09,9258.01,0.925,0,N
580,MTR020,2023-01-29,194.35,9.84,5.49,16.75,0.9,0,N
581,MTR001,2023-01-30,8271.64,446.06,278.26,1579.44,,1,N
582,MTR002,2023-01-30,3357.67,169.79,96.86,363.02,0.97,1,N
583,MTR003,2023-01-30,11348.17,568.36,381.29,1561.64,,1,N
584,MTR004,2023-01-30,1004.27,45.83,34.99,246.09,0.897,1,N
585,MTR005,2023-01-30,10803.21,531.45,368.8,2245.97,0.94,1,N
586,MTR006,2023-01-30,2191.37,103.99,88.67,219.44,0.92,1,N
587,MTR007,2023-01-30,8340.08,427.03,231.37,671.77,,1,N
588,MTR008,2023-01-30,587.37,28.45,21.11,60.11,0.898,1,N
589,MTR009,2023-01-30,15263.06,792.55,546.08,2166.31,0.855,1,N
590,MTR010,2023-01-30,341.78,16.38,12.49,24.57,0.945,1,N
591,MTR011,2023-01-30,9400.31,470.52,278.19,1629.9,0.899,1,N
592,MTR012,2023-01-30,881.97,42.06,36.22,201.33,,1,N
593,MTR013,2023-01-30,4000.26,196.38,112.95,252.42,0.893,1,Y
594,MTR014,2023-01-30,1166.54,53.99,41.45,220.7,0.932,1,N
595,MTR015,2023-01-30,387.69,18.73,15.04,58.37,0.957,1,N
596,MTR016,2023-01-30,108.34,5.12,2.96,17.03,,1,N
597,MTR017,2023-01-30,15729.95,855.87,506.78,998.13,0.962,1,N
598,MTR018,2023-01-30,192.9,9.78,5.86,17.36,0.906,1,N
599,MTR019,2023-01-30,44572.28,2077.88,1375.0,4126.97,0.985,1,N
600,MTR020,2023-01-30,202.79,10.28,6.17,35.56,0.923,1,N
601,MTR001,2023-01-31,8505.07,398.91,346.69,771.51,0.908,1,N
602,MTR002,2023-01-31,3451.21,181.81,111.72,492.94,0.928,1,N
603,MTR003,2023-01-31,10577.18,512.59,365.27,2332.31,0.985,1,Y
604,MTR004,2023-01-31,1101.64,51.0,34.42,135.16,,1,N
605,MTR005,2023-01-31,10793.62,537.32,289.14,2589.77,0.98,1,N
606,MTR006,2023-01-31,2029.3,99.78,73.22,405.2,0.883,1,N
607,MTR007,2023-01-31,8832.57,442.48,300.38,2117.54,0.894,1,N
608,MTR008,2023-01-31,611.82,29.33,19.05,33.17,0.985,1,N
609,MTR009,2023-01-31,15785.26,781.03,598.47,3815.25,0.901,1,N
610,MTR010,2023-01-31,383.35,19.59,9.89,38.76,0.863,1,N
611,MTR011,2023-01-31,9399.58,446.18,292.74,533.67,0.971,1,N
612,MTR012,2023-01-31,971.54,45.17,27.67,208.76,0.948,1,N
613,MTR013,2023-01-31,4172.26,229.14,148.5,734.45,,1,N
614,MTR014,2023-01-31,1242.19,61.91,38.86,268.47,0.957,1,N
615,MTR015,2023-01-31,420.71,22.09,12.42,90.6,0.962,1,N
616,MTR016,2023-01-31,104.43,5.53,2.74,24.5,0.941,1,N
617,MTR017,2023-01-31,16288.08,826.15,604.71,1104.53,0.902,1,N
618,MTR018,2023-01-31,190.17,9.19,7.35,36.65,0.877,1,N
619,MTR019,2023-01-31,41438.79,2031.28,1079.97,4417.1,0.945,1,N
620,MTR020,2023-01-31,174.15,8.05,5.89,32.54,,1,N
621,MTR001,2023-02-01,8605.82,410.89,295.96,594.28,0.858,1,N
622,MTR002,2023-02-01,3679.51,175.27,141.0,370.64,0.937,1,N
623,MTR003,2023-02-01,11321.6,565.66,349.82,2553.92,0.868,1,N
624,MTR004,2023-02-01,949.36,44.18,31.12,189.46,0.98,1,N
625,MTR005,2023-02-01,11105.51,576.55,286.6,2251.48,0.871,1,N
626,MTR006,2023-02-01,2277.96,125.55,88.1,435.53,0.911,1,N
627,MTR007,2023-02-01,8455.53,395.43,251.58,631.89,0.863,1,N
628,MTR008,2023-02-01,519.99,25.56,15.22,127.05,0.924,1,N
629,MTR009,2023-02-01,15049.09,726.12,529.22,1938.83,0.933,1,N
630,MTR010,2023-02-01,330.77,16.69,9.19,55.85,0.851,1,N
631,MTR011,2023-02-01,9545.71,470.77,311.8,570.23,0.94,1,N
632,MTR012,2023-02-01,890.57,47.59,26.35,198.69,0.862,1,N
633,MTR013,2023-02-01,4094.5,205.1,152.88,865.05,0.893,1,N
634,MTR014,2023-02-01,1251.51,58.1,42.16,203.51,0.909,1,N
635,MTR015,2023-02-01,406.04,20.97,15.28,38.51,0.946,1,N
636,MTR016,2023-02-01,114.08,5.27,3.89,9.09,0.868,1,N
637,MTR017,2023-02-01,15917.65,863.66,606.1,1096.68,0.943,1,N
638,MTR018,2023-02-01,173.8,8.42,7.11,15.02,,1,N
639,MTR019,2023-02-01,41502.61,2024.99,1437.07,10099.41,0.972,1,N
640,MTR020,2023-02-01,195.91,9.73,8.59,14.37,0.874,1,N
641,MTR001,2023-02-02,9049.6,413.31,306.97,1672.01,0.947,1,N
642,MTR002,2023-02-02,3307.32,154.29,107.72,594.41,0.941,1,N
643,MTR003,2023-02-02,11127.28,615.2,420.08,895.57,0.948,1,N
644,MTR004,2023-02-02,1101.68,51.64,42.44,56.82,0.938,1,N
645,MTR005,2023-02-02,11257.61,564.29,396.72,1893.62,0.936,1,N
646,MTR006,2023-02-02,2140.2,111.1,85.11,489.2,0.908,1,N
647,MTR007,2023-02-02,8955.43,477.14,331.59,863.49,0.881,1,N
648,MTR008,2023-02-02,570.1,29.73,19.39,137.94,0.967,1,N
649,MTR009,2023-02-02,15794.85,752.24,525.85,1197.55,0.878,1,N
650,MTR010,2023-02-02,350.1,19.25,14.91,79.19,0.9,1,N
651,MTR011,2023-02-02,9351.1,505.94,333.18,949.74,0.898,1,Y
652,MTR012,2023-02-02,1053.76,52.53,31.67,201.56,0.98,1,N
653,MTR013,2023-02-02,4069.24,186.75,113.8,237.62,0.865,1,N
654,MTR014,2023-02-02,1312.96,65.57,41.21,91.72,0.941,1,N
655,MTR015,2023-02-02,425.31,22.41,11.99,50.3,,1,N
656,MTR016,2023-02-02,116.78,5.56,4.35,11.17,0.962,1,N
657,MTR017,2023-02-02,16362.09,880.52,728.52,3456.48,,1,N
658,MTR018,2023-02-02,199.47,9.66,5.94,45.98,0.858,1,N
659,MTR019,2023-02-02,43892.97,2118.03,1472.63,4866.18,0.954,1,Y
660,MTR020,2023-02-02,179.0,9.05,6.29,28.44,0.96,1,N
661,MTR001,2023-02-03,8967.46,494.13,332.07,1748.83,,1,N
662,MTR002,2023-02-03,3357.55,180.13,124.29,702.8,0.933,1,N
663,MTR003,2023-02-03,11595.71,565.42,419.13,690.48,,1,N
664,MTR004,2023-02-03,1075.6,48.99,32.41,246.17,0.938,1,N
665,MTR005,2023-02-03,10625.48,509.43,336.71,1057.52,0.896,1,N
666,MTR006,2023-02-03,2083.99,113.71,74.66,474.53,0.917,1,N
667,MTR007,2023-02-03,8844.98,442.35,320.43,1220.75,0.98,1,N
668,MTR008,2023-02-03,595.71,32.17,17.61,132.64,0.867,1,N
669,MTR009,2023-02-03,15873.04,808.43,590.26,2608.78,0.856,1,N
670,MTR010,2023-02-03,392.49,21.14,11.78,23.44,0.975,1,N
671,MTR011,2023-02-03,9556.4,485.83,282.18,1559.15,0.976,1,N
672,MTR012,2023-02-03,1021.88,51.5,34.6,142.87,0.971,1,N
673,MTR013,2023-02-03,4093.99,187.52,119.53,807.26,0.94,1,N
674,MTR014,2023-02-03,1228.09,66.4,39.53,108.67,0.937,1,N
675,MTR015,2023-02-03,402.46,21.78,10.55,34.59,0.853,1,N
676,MTR016,2023-02-03,115.72,5.66,3.68,6.83,,1,N
677,MTR017,2023-02-03,16322.35,887.21,670.68,1286.31,,1,N
678,MTR018,2023-02-03,179.18,9.89,7.31,22.93,0.895,1,N
679,MTR019,2023-02-03,42015.76,1999.94,1462.72,6243.37,0.955,1,N
680,MTR020,2023-02-03,171.07,8.71,6.28,38.87,0.888,1,N
681,MTR001,2023-02-04,7303.44,398.32,238.33,662.36,0.986,0,N
682,MTR002,2023-02-04,3055.17,169.69,104.3,659.53,0.89,0,Y
683,MTR003,2023-02-04,9777.99,503.87,321.53,1633.24,,0,N
684,MTR004,2023-02-04,649.21,34.98,23.24,68.75,0.91,0,N
685,MTR005,2023-02-04,9388.03,473.88,320.29,2315.13,0.898,0,N
686,MTR006,2023-02-04,1206.66,60.62,39.89,222.68,0.908,0,N
687,MTR007,2023-02-04,7690.58,424.34,255.18,1417.55,0.944,0,N
688,MTR008,2023-02-04,372.58,17.92,13.86,53.11,0.981,0,N
689,MTR009,2023-02-04,12348.61,603.73,485.68,2390.22,0.883,0,N
690,MTR010,2023-02-04,212.58,11.32,6.87,27.47,0.972,0,N
691,MTR011,2023-02-04,8201.04,449.09,306.95,516.75,0.886,0,N
692,MTR012,2023-02-04,613.78,27.94,18.37,96.11,0.885,0,N
693,MTR013,2023-02-04,3645.12,184.75,92.85,382.03,0.945,0,N
694,MTR014,2023-02-04,796.82,40.49,28.52,40.66,,0,N
695,MTR015,2023-02-04,223.59,12.22,8.29,18.53,0.894,0,N
696,MTR016,2023-02-04,125.36,6.6,5.01,12.24,,0,N
697,MTR017,2023-02-04,14738.29,718.89,447.08,989.04,,0,N
698,MTR018,2023-02-04,205.74,10.71,6.68,12.99,0.945,0,N
699,MTR019,2023-02-04,42054.92,2061.69,1419.77,2191.96,0.904,0,N
700,MTR020,2023-02-04,207.34,10.74,7.79,14.63,,0,N
701,MTR001,2023-02-05,7293.07,348.98,252.57,719.32,,0,N
702,MTR002,2023-02-05,3127.76,148.22,106.77,349.48,0.898,0,Y
703,MTR003,2023-02-05,9773.84,455.98,306.46,870.67,0.878,0,N
704,MTR004,2023-02-05,619.84,30.39,19.26,102.7,0.985,0,N
705,MTR005,2023-02-05,9061.87,503.02,356.13,870.44,0.937,0,N
706,MTR006,2023-02-05,1466.55,78.27,45.12,179.75,,0,N
707,MTR007,2023-02-05,7176.62,396.09,296.35,608.79,0.974,0,N
708,MTR008,2023-02-05,352.88,16.3,12.8,65.46,0.903,0,N
709,MTR009,2023-02-05,13137.7,603.63,362.64,3278.37,0.973,0,N
710,MTR010,2023-02-05,206.3,10.57,7.73,35.05,0.987,0,Y
711,MTR011,2023-02-05,7811.71,428.91,247.24,1754.28,0.969,0,N
712,MTR012,2023-02-05,574.12,31.44,18.3,114.97,0.94,0,N
713,MTR013,2023-02-05,3413.32,170.84,116.65,444.38,0.979,0,Y
714,MTR014,2023-02-05,712.41,37.06,21.57,117.03,0.981,0,N
715,MTR015,2023-02-05,229.18,11.27,8.02,39.93,0.91,0,N
716,MTR016,2023-02-05,127.47,6.19,4.76,8.47,0.968,0,N
